37,必要統率力が今だけ半減！<br>全章で開催中にゃ！
38,必要統率力1/2イベント<br>特定ステージで開催中！
39,第1章にゾンビ襲撃中！！
40,第2章にゾンビ襲撃中！！
41,第3章にゾンビ襲撃中！！
42,第1章と第2章に<br>ゾンビ襲撃中！
43,第1章と第3章に<br>ゾンビ襲撃中！
44,第2章と第3章に<br>ゾンビ襲撃中！
45,全章にゾンビ襲撃中！！
46,ランキングイベント<br>開催中にゃ！
47,ランキング終了！！<br>集計中にゃ！
48,ランキング結果発表！
49,ついに宇宙まで<br>侵略できるようになったにゃ
49,宇宙編には<br>手強いヤツがいっぱいにゃ
49,宇宙を侵略中！
50,宇宙編第1章クリア<br>おめでとう！
50,第1章にまだ見ぬお宝が<br>眠っているにゃ
51,宇宙編第2章のクリアで<br>謎のごほうびをゲット！
51,お宝を集めると<br>宇宙の敵に強くなるにゃ！
52,未来の世界のお宝を<br>コンプリートするにゃ！
53,第1章と第2章にまだ見ぬ<br>お宝が眠っているにゃ
54,第1章にまだ見ぬお宝が<br>眠っているにゃ
55,第2章にまだ見ぬお宝が<br>眠っているにゃ
56,日本列島を侵略中！
57,第2章にまだ見ぬお宝が<br>眠っているにゃ
58,第1章にまだ見ぬお宝が<br>眠っているにゃ
59,未来編第2章のクリアで<br>強力なキャラをゲット！
60,日本列島のお宝を<br>コンプリートするにゃ！
61,未来の世界のお宝を<br>コンプリートするにゃ！
62,第1章にまだ見ぬお宝が<br>眠っているにゃ
62,お宝を集めると<br>宇宙の敵に強くなるにゃ！
63,第3章クリアを目指せ！
63,第2章にまだ見ぬお宝が<br>眠っているにゃ
64,第1章にまだ見ぬお宝が<br>眠っているにゃ
64,お宝を集めると<br>宇宙の敵に強くなるにゃ！
65,宇宙編第3章のクリアで<br>謎のごほうびをゲット！
65,お宝を集めて<br>第3章クリアを目指そう！
66,第1章と第2章にまだ見ぬ<br>お宝が眠っているにゃ
67,第1章にまだ見ぬお宝が<br>眠っているにゃ
68,第2章にまだ見ぬお宝が<br>眠っているにゃ
69,第2章にまだ見ぬお宝が<br>眠っているにゃ
70,宇宙にまだ見ぬお宝が<br>眠っているにゃ
70,宇宙編の第3章クリア<br>おめでとう！
71,にゃんこ軍団<br>宇宙完全制圧！
71,お宝コンプリート<br>おめでとう！
72,必要統率力1/2イベント<br>第1章で開催中！
72,必要統率力が今だけ半減！<br>第1章で開催中にゃ！
73,必要統率力1/2イベント<br>第2章で開催中！
73,必要統率力が今だけ半減！<br>第2章で開催中にゃ！
74,必要統率力1/2イベント<br>第3章で開催中！
74,必要統率力が今だけ半減！<br>第3章で開催中にゃ！
75,必要統率力1/2イベント<br>第1章と第2章で開催中！
75,必要統率力が今だけ半減！<br>第1・第2章で開催中にゃ！
76,必要統率力1/2イベント<br>第1章と第3章で開催中！
76,必要統率力が今だけ半減！<br>第1・第3章で開催中にゃ！
77,必要統率力1/2イベント<br>第2章と第3章で開催中！
77,必要統率力が今だけ半減！<br>第2・第3章で開催中にゃ！
78,必要統率力1/2イベント<br>開催中！
78,必要統率力が今だけ半減！<br>全章で開催中にゃ！
79,第1章にゾンビ襲撃中！！
80,第2章にゾンビ襲撃中！！
81,第3章にゾンビ襲撃中！！
82,第1章と第2章に<br>ゾンビ襲撃中！
83,第1章と第3章に<br>ゾンビ襲撃中！
84,第2章と第3章に<br>ゾンビ襲撃中！
85,全章にゾンビ襲撃中！！
86,第1章にゾンビ襲撃中！！
87,第2章にゾンビ襲撃中！！
88,第3章にゾンビ襲撃中！！
89,第1章と第2章に<br>ゾンビ襲撃中！
90,第1章と第3章に<br>ゾンビ襲撃中！
91,第2章と第3章に<br>ゾンビ襲撃中！
92,全章にゾンビ襲撃中！！
93,地底迷宮イベント<br>開催中にゃ！
94,地底迷宮イベント<br>探索結果集計中にゃ！
95,地底迷宮イベント<br>探索結果発表！！
96,ゲリラステージ出現中！
97,コラボステージ出現中！
98,イベントステージ出現中！
