5|6|Du wirst in ein uraltes Königreich versetzt werden.
5|6|Lass dich nicht in schwarze Löcher saugen!
5|7|Was immer du gibst, kommt doppelt zurück!
5|7|Du bist das nächste Ziel des Meuchlerbären ...
5|7|Selbst mit Fortfahren wirst du verlieren ...
5|8|... den Gedanken behältst du besser für dich.
5|8|Der komische Ausschlag heilt in 3 Monaten.
5|8|DAS wird schon bald wachsen.
5|9|Der Liebesbrief ist aus Versehen verschickt worden ...
5|9|Beim Popeln wird dir die Erleuchtung kommen.
5|9|Dein Schwarm wird nur 1/10 deiner Gefühle verstehen.
