100026|คุณต้องเคลียร์ทุกด่านใน|"กายและจิตวิญญาณ"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100027|คุณต้องเคลียร์ทุกด่านใน|"อ่อนแอและเป็นกรดเล็กน้อย"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100028|คุณต้องเคลียร์ทุกด่านใน|"แมวใจกล้า"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100029|คุณต้องเคลียร์ทุกด่านใน|"มหานครเงามืด"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100030|คุณต้องเคลียร์ทุกด่านใน|"กาลาปา-ก็อธ"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100031|คุณต้องเคลียร์ทุกด่านใน|"แหลมคอมบู"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100032|คุณต้องเคลียร์ทุกด่านใน|"แกนแห่งความชั่วร้าย"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100033|คุณต้องเคลียร์ทุกด่านใน|"เขตชานแห่งความตาย"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100034|คุณต้องเคลียร์ทุกด่านใน|"หมู่เกาะกักกัน"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100035|คุณต้องเคลียร์ทุกด่านใน|"เมาซี่แลนด์"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100036|คุณต้องเคลียร์ทุกด่านใน|"ทางเดินแห่งชื่อเสียง"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100037|คุณต้องเคลียร์ทุกด่านใน|"ชายฝั่งหัวขโมย"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100038|คุณต้องเคลียร์ทุกด่านใน|"บนและล่าง"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100039|คุณต้องเคลียร์ทุกด่านใน|"เกาะไร้ลม"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100040|คุณต้องเคลียร์ทุกด่านใน|"สุสานใต้ดิน IT"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100041|คุณต้องเคลียร์ทุกด่านใน|"แกลลอรี่พิสดาร"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100042|คุณต้องเคลียร์ทุกด่านใน|"เขต 22"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100043|คุณต้องเคลียร์ทุกด่านใน|"เหนือทุ่งสะวันนา"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100044|คุณต้องเคลียร์ทุกด่านใน|"ถนนพายุหิมะ"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100045|คุณต้องเคลียร์ทุกด่านใน|"ซิงกูลาริตี้วิลล์"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100046|คุณต้องเคลียร์ทุกด่านใน|"จุดจบของโลก"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100047|คุณต้องเคลียร์ทุกด่านใน|"ตำนานสิ้นสุด"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
100048|คุณต้องเคลียร์ทุกด่านใน|"ห้องทดลองซากวัตถุ"|ก่อนเสี่ยงเข้าไปในพื้นที่นี้!|
101009|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"แรงงานด้วยความรัก"|
101010|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"กระดิ่งแมวจิงเกิ้ล"|
101011|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"สุขสันต์วันปีใหม่?"|
101012|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ความสุขตามพิธี"|
101013|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"หมีเปลือยเปล่า"|
101014|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"หายนะแดงเลือด"|
101026|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ครู! ฤดูใบไม้ผลิแล้ว!"|
101029|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"รักคือความป่วย"|
101030|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"เจ้าสาวต้องห้าม"|
101031|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ไม่เคยฤดูร้อน!"|
101032|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"แขกบ้านภูตผี"|
101036|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ชายแก่เจนโลก"|
101038|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ฤดูใบไม้ร่วง = วันแข่งกีฬา!"|
102035|To challenge this stage,|you must first clear the|"Walpurgisnacht" map.|
101199|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านไคลโอเนลเรืองอำนาจทั้งหมด|ก่อนลองเล่นด่านนี้|
101205|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านตายด้วยการตายอีกครั้ง|ก่อนลองเล่นด่านนี้|
101201|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านการประณามของราชินีทั้งหมด|ก่อนลองเล่นด่านนี้|
101207|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านการกลับมาของราชาวาห์วาห์ทั้งหมด|ก่อนลองเล่นด่านนี้|
101196|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านไคลโอเนลเรืองอำนาจทั้งหมด|ก่อนลองเล่นด่านนี้|
101214|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านฝันลึกยิ่งขึ้นทั้งหมด|ก่อนลองเล่นด่านนี้|
113000|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่านตำนานใหม่ทั้งหมด|ก่อนลองเล่นด่านนี้|
101184|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ปีใหม่อีกครั้ง"|
101186|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ความสับสนตามพิธี"|
101192|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"หมีกลับมา"|
101194|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ใบไม้ผลิสำหรับเซ็นเซ"|
101197|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ป่วยรักอีกครั้ง"|
101165|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"เจ้าสาวต้องห้ามตอน 2"|
101166|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ไม่เคยไม่ใช่ฤดูร้อน"|
101167|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"คนแปลกหน้าภูตผี"|
101168|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ชายแก่ในเมือง"|
101170|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"คืนแข่งกีฬา"|
101171|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"ปฏิวัติของกรรมกร"|
101175|เพื่อท้าทายด่านนี้|อันดับแรกคุณต้องเคลียร์|"คริสต์มาสในอวกาศ"|
101262|You must clear the|River City Three-Leg Race ①|map before attempting this stage.|
101263|You must clear the|River City Three-Leg Race ②|map before attempting this stage.|
101290|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่าน "จากรุ่นน้องของคุณ"|ก่อนลองเล่นด่านนี้|
101291|คุณต้องเคลียร์แผนที่อีเวนต์รายเดือน|ด่าน "จากรุ่นพี่ของคุณ"|ก่อนลองเล่นด่านนี้|
101312|คุณต้องเคลียร์|ความเจ็บปวดในป่า ทั้งหมด|ก่อนลองเล่นด่านนี้|
101313|คุณต้องเคลียร์|ความแปลกในทะเลทราย ทั้งหมด|ก่อนลองเล่นด่านนี้|
101314|คุณต้องเคลียร์|ภัยร้ายในภูเขาไฟ ทั้งหมด|ก่อนลองเล่นด่านนี้|
999999|คุณไม่สามารถเล่นต่อได้|ในเวอร์ชันเกมปัจจุบัน|โปรดรอการอัปเดตครั้งต่อไป|
101315|คุณต้องเคลียร์|ซูโม่แมลงรอบคัดเลือก|ก่อนลองเล่นด่านนี้|
101316|คุณต้องเคลียร์|ซูโม่แมลงรอบก่อนรองชนะเลิศ|ก่อนลองเล่นด่านนี้|
101317|คุณต้องเคลียร์|ซูโม่แมลงรอบรองชนะเลิศ|ก่อนลองเล่นด่านนี้|
101303|คุณต้องเคลียร์|หลังเรื่อง ~วันเรียนจบ~|ก่อนลองเล่นด่านนี้|
101300|คุณต้องเคลียร์|สุดสัปดาห์ ~อีกคำสารภาพ~|ก่อนลองเล่นด่านนี้|
101301|คุณต้องเคลียร์|สุดสัปดาห์ ~อีกคำสารภาพ~|ก่อนลองเล่นด่านนี้|
101302|คุณต้องเคลียร์|สุดสัปดาห์ ~อีกคำสารภาพ~|ก่อนลองเล่นด่านนี้|
101333|คุณต้องเคลียร์|ความเจ็บปวดในป่า II|ก่อนลองเล่นด่านนี้|
101334|คุณต้องเคลียร์|ความแปลกในทะเลทราย II|ก่อนลองเล่นด่านนี้|
101335|คุณต้องเคลียร์|ภัยร้ายในภูเขาไฟ II|ก่อนลองเล่นด่านนี้|
101345|เพื่อท้าทายด่านนี้|ด่านความเจ็บปวดในป่า III|ต้องเคลียร์ให้ครบทุกด่าน|
101346|เพื่อท้าทายด่านนี้|ด่านความแปลกในทะเลทราย III|ต้องเคลียร์ให้ครบทุกด่าน|
101347|เพื่อท้าทายด่านนี้|ด่านภัยร้ายในภูเขาไฟ III|ต้องเคลียร์ให้ครบทุกด่าน|
102210|To challenge this|stage, you must clear|Weekend Concert: Day 1.|
101279|เคลียร์แผนที่การขุดของจักรพรรดินี 3|เพื่อท้าทาย|ด่านนี้|
337008|เคลียร์ภารกิจ "กรงเล็บแมวแชมเปี้ยนชิป"|เพื่อประลองฝีมือ|ในด่านนี้|
337009|เคลียร์ภารกิจ "กรงเล็บแมวแชมเปี้ยนชิป"|เพื่อประลองฝีมือ|ในด่านนี้|
337010|เคลียร์ภารกิจ "กรงเล็บแมวแชมเปี้ยนชิป"|เพื่อประลองฝีมือ|ในด่านนี้|
337011|เคลียร์ภารกิจ "กรงเล็บแมวแชมเปี้ยนชิป"|เพื่อประลองฝีมือ|ในด่านนี้|
