24|Utiliza el gatomático para recibir XP|y tesoros cuando no tengas tiempo|para luchar. No es más que una IA,|así que tampoco te esperes una|estrategia deslumbrante.|＠|
24|Ahorra algo de tiempo y utiliza|un acelerador para darles caña a|las fases más largas. Ten en cuenta|que en las fases contrarreloj no|afectará a los puntos que consigas.|＠|
24|Mantén a los enemigos a raya con|el fuego de cobertura que ofrece|el gatotirador. Lanza una ráfaga|de fuego muy potente que|repele a las unidades enemigas.|＠|
24|Cuenta con el prodigio felino|del sabelotodo para hacerte|con el máximo de XP posible.|Utilízalo en fases que ya|otorguen premios de mucha XP.|＠|
24|Los ataques a distancia dañan a los|enemigos lejanos, pero no a los que|estén justo ante la unidad. Mantén|a los malos lejos de tus unidades|a distancia para que luchen mejor.|＠|
25|Si quieres recibir avisos cuando|recuperes la energía, ve al|menú de ajustes y activa las|notificaciones de energía.|＠|＠|
26|De vez en cuando ganarás un|tique raro al entrar en el juego.|Úsalo para abrir una bola rara|y llevarte un gato de élite|sin tener que gastar Friskas.|＠|
26|Desplegar gatos baratos para|ralentizar a tus atacantes te ayudará|a no agobiarte con demasiadas|oleadas enemigas. ¡Organizar el|espacio es clave para la victoria!|＠|
27|Completar capítulos en Imperio|de los Gatos generará brotes|zombis. Supera todas las fases|infectadas y aumentará la|probabilidad de conseguir tesoros.|＠|
27|Supera todas las fases de brotes|zombis en los capítulos de Imperio|de los Gatos para obtener más XP.|＠|＠|＠|
27|Vence zombis en las fases|infectadas de Imperio de los Gatos|y podrás ganar premios de Friskas.|＠|＠|＠|
27|Si utilizas determinadas unidades|en la formación de tu equipo,|recibirás bonus en la batalla.|＠|＠|＠|
27|Las ventajas que otorgan los|tesoros son globales y válidas|en todos los capítulos. Reúne los|tesoros de los capítulos anteriores.|＠|＠|
27|Si consigues los tesoros de|mejor calidad de todas las|fases, tus unidades serán|más poderosas que nunca.|¡Hazte con todos!|＠|
27|Me han dicho que algunos enemigos|sobreviven incluso golpes mortales.|Qué miedito...|＠|＠|＠|
27|Algunos enemigos luchan como|un gato enjaulado, ¡literalmente!|¿Que no sabes qué significa eso?|Pues echa un vistazo en internet.|＠|＠|
27|Algunas fases ofrecen la posibilidad|de avanzar inmediatamente a una|nueva fase de bonus. Supera esta|también y podrás hacerte con un|estupendo premio.|＠|
27|Cuando desbloqueas la nueva forma|de alguna unidad, puedes alternar|entre ellas desde el menú «Equipo».|Toca el icono de las flechas|circulares bajo la imagen del gato.|＠|
27|Te daré información útil sobre|el festival de tesoros y los eventos|de bote. ¡Hazme caso y nunca|darás un paso en falso!|＠|＠|
27|Usa Friskas para poder tener más|formaciones de combate en el menú|«Equipo». Así siempre podrás|disponer del equipo perfecto|para cada situación.|＠|
27|Modifica tus equipos|copiando cualquier formación|a un set nuevo.|＠|＠|＠|
27|Un tío en la parada del autobús|estaba diciendo que en el futuro|hay un montón de tesoros que te|hacen más fuerte contra los álienes.|＠|＠|
27|Algunos gatos con la habilidad|matazombis pueden impedir|que estos resuciten.|＠|＠|＠|
28|Ahorra tiempo en el menú «Equipo»|tocando dos veces la imagen de una|unidad de la formación para ir hasta|ella directamente. ¡Qué útil!|＠|＠|
29|Comprueba el bestiario para ver|información útil sobre los rasgos|de los enemigos. Si te cuesta vencer|a alguno, estúdiatelo bien.|＠|＠|
30|Envía a Gamatoto de excursión|para que encuentre XP, Friskas|¡y muchos premios más!|Decide cuánto tiempo quieres|que esté fuera y relájate.|＠|
30|Dale gatamina a Gamatoto|para acortar la duración de|la excursión. Traerá los|mismos premios, pero tardará|mucho menos tiempo.|＠|
30|Reclutar ayudantes para Gamatoto|hará que le sea más fácil encontrar|objetos durante las excursiones.|＠|＠|＠|
31|Reúne 5 semillas felinas de|cualquier color y se convertirán|en una fruta felina.|¡Tus gatos te lo agradecerán!|＠|＠|
31|Las frutas felinas y las semillas|felinas harán que tus gatos|desarrollen todo su potencial.|Cada día habrá disponible|una fase distinta para conseguirlas.|＠|
14|Es más fácil obtener materiales de|construcción para la base gatuna|en fases legendarias más avanzadas.|＠|＠|＠|
14|Supera fases legendarias de más|coronas para obtener más|fácilmente los materiales|necesarios para mejorar la base.|＠|＠|
27|Obtén los materiales necesarios|para mejorar tu base gatuna|superando las fases legendarias.|＠|＠|＠|
27|Si retiras a un ayudante de Gamatoto,|podrás mandarlo a trabajar en un|proyecto de mejora de la base antes|de que desaparezca para siempre.|＠|＠|
27|Necesitas ayudantes para avanzar|en las mejoras de la base gatuna.|Puedes conseguirlos de entre|los ayudantes de Gamatoto.|＠|＠|
32|¡El espacio no es ninguna tontería!|Si se pone difícil, recuerda reunir|tesoros de los capítulos anteriores.|＠|＠|＠|
32|En las fases galácticas y del futuro|podrás conseguir tesoros que te darán|más ventajas contra los álienes.|¡Reúnelos y domina las estrellas!|＠|＠|
33|Dicen que un premio especial aguarda|a quien supere Gatos Galácticos.|Pero eso a mí no me interesa;|yo estoy aquí con mis cosas de gatos.|＠|＠|
34|Los álienes con poder de abducción|pueden sacarte del combate en un|tris. Si tardas mucho en vencerlos,|mandarán a tus gatos a freír ratones.|¡Usa gatos con bloqueo de abducción!|＠|
35|Las barreras solo pueden romperse|con ataques más potentes que la|defensa del escudo. Prepara a tus|gatos más fuertes para una|lucha a garra limpia.|＠|
36|Target is closing in.|You will defeat it.|＠|＠|＠|＠|
36|Eva 03 is a total loss.|Designate it the 9th Angel.|＠|＠|＠|＠|
37|Our future depends|on defeating the Angels.|＠|＠|＠|＠|
37|Get in the Eva,|or get out of here.|＠|＠|＠|＠|
36|All personnel to battle stations.|＠|＠|＠|＠|＠|
37|All personnel to battle stations.|＠|＠|＠|＠|＠|
36|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
37|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
14|¡Gasta gataminas extras para jugar|algunas fases de bote en las|Etapas de Leyenda!|¡Fases de gatamina disponibles!|＠|＠|
38|Evangelion Unit 13.|You will pilot it.|＠|＠|＠|＠|
38|All the tools have|been gathered.|＠|＠|＠|＠|
38|We are rewriting|Seele's scenario.|All Cats are simply|means to that end.|＠|＠|
39|Toca el botón que aparece sobre los|títulos en la selección de mapas|para ver solo las fases recomendadas|que aún no has superado.|＠|＠|
40|Pulsa prolongadamente la imagen|de una unidad para ver información|sobre sus habilidades.|＠|＠|＠|
41|Mantén «Equipo» en la pantalla de|selección de fase para elegir la|última formación con la que ganaste.|＠|＠|＠|
42|Club de Oficiales The Battle Cats oro|¡Los miembros pueden usar los|aceleradores que quieran! ¡Se usan|para multiplicar por 3 la|velocidad de las batallas!|＠|
43|Increase the population of glasses-|wearers in the Cat Army!|＠|＠|＠|＠
43|I'll create a space for training.|Activate Training Room 222!|＠|＠|＠|＠
43|The Training Room is set to |virtual mode, so you can|let loose and fight hard.|＠|＠|＠
7|Echa un vistazo a |una semana repleta de eventos |exclusivos en el calendario.|＠|＠|＠
7|Puedes activar una notificación|para que te avise cuando|empiece el evento.|＠|＠|＠
44|Solo puedes usar una unidad con la|habilidad Invocador a la vez. Toca el|icono de la unidad en pantalla para|invocar un espíritu de ataque.|¡Úsala en el momento justo!|＠
45|Toca el nombre de una fase para ver|qué enemigos aparecen. Pero antes|deberás pasártela al menos una vez.|＠|＠|＠
46|¿Tienes todos los premios de fase?|Pulsa el nombre de cada fase para|verificar si ya están en tu poder.|＠|＠|＠
47|Al tocar dos veces un tesoro|en la lista de tesoros, irás|a la fase en la que|lo puedes recoger.|＠|＠
56|¡Abre mapas fantasma|en las Fases Legendarias!|¡Prueba ya!|＠|＠|＠
57|¡Abre mapas fantasma|en las Fases Legendarias!|¡Prueba ya!|＠|＠|＠
58|¡Abre mapas fantasma|en las Fases Legendarias!|¡Prueba ya!|＠|＠|＠
59|¡Abre un mapa fantasma!|¡Toca en «Empezar» y busca un mapa|en la parte superior de las fases!|＠|＠|＠
60|¡Abre un mapa fantasma!|¡Toca en «Empezar» y busca un mapa|en la parte superior de las fases!|＠|＠|＠
61|¡Abre un mapa fantasma!|¡Toca en «Empezar» y busca un mapa|en la parte superior de las fases!|＠|＠|＠
62|¡Mira en la pestaña «Misiones»|para saber todos los detalles|de las misiones de «De Regreso».|¡No te las pierdas!|＠|＠
48|El Rango 2 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
49|El Rango 3 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
50|El Rango 4 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
51|El Rango 5 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
52|El Rango 6 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
53|El Rango 7 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
54|El Rango 8 de Campeonatos|Afilagarras puede ser un desafío|interesante para ti. ¡Accede al|Dojo Afilagarras y únete al reto!|＠|＠
55|¡La Arena del Destino|está disponible|en el Dojo Afilagarras!|＠|＠|＠
63|¡La Arena del Destino|está disponible|en el Dojo Afilagarras!|＠|＠|＠
64|¡La Arena del Destino|está disponible|en el Dojo Afilagarras!|＠|＠|＠
