การวิวัฒน์ร่างจริงจะเพิ่มระยะโจมตี!|แถมมีโอกาสลด|พลังโจมตีของศัตรูลอย!|＠|การวิวัฒน์ร่างจริงจะเพิ่มระยะโจมตี!|แถมมีโอกาสลด|พลังโจมตีของศัตรูลอย!|			//ネコぼさつ
การวิวัฒน์ร่างจริงทำให้เพิ่มทุกค่า!|พร้อม สามารถหยุดการเคลื่อนไหวศัตรูซากวัตถุ|และมีภูมิต้านคำสาปศัตรู|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มทุกค่า!|พร้อม สามารถหยุดการเคลื่อนไหวศัตรูซากวัตถุ|และมีภูมิต้านคำสาปศัตรู|			//ネコ番長
การวิวัฒน์ร่างจริงทำให้เพิ่มพลังป้องกัน|และโจมตี! บล็อกวาร์ป และชะลอ |ศัตรูสีแดงได้นานขึ้น!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มพลังป้องกัน|และโจมตี! บล็อกวาร์ป และชะลอ |ศัตรูสีแดงได้นานขึ้น!|			//ネコザイル
การวิวัฒน์ร่างจริงจะเพิ่มพลัง|และความเร็วโจมตี! พร้อมขจัด|เอฟเฟกต์และดาเมจของคลื่นโจมตี!|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลัง|และความเร็วโจมตี! พร้อมขจัด|เอฟเฟกต์และดาเมจของคลื่นโจมตี!|			//ねこタツ
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|แถมมีโอกาสหยุดการเคลื่อนไหว 100%|ใส่ศัตรูที่ไม่ใช่โลหะ!|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|แถมมีโอกาสหยุดการเคลื่อนไหว 100%|ใส่ศัตรูที่ไม่ใช่โลหะ!|			//ネコルガ
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|พร้อมได้รับความสามารถชะลอ|ศัตรูที่ไม่ใช่โลหะเป็นเวลาสั้นๆ|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|พร้อมได้รับความสามารถชะลอ|ศัตรูที่ไม่ใช่โลหะเป็นเวลาสั้นๆ|			//オタネコ
การวิวัฒน์ร่างจริงจะเพิ่มระยะและพลัง|โจมตี/ป้องกัน รวมถึงความเร็วเคลื่อนที่|＠|＠|การวิวัฒน์ร่างจริงจะเพิ่มระยะและพลัง|โจมตี/ป้องกัน รวมถึงความเร็วเคลื่อนที่|＠|			//ネコスイマー
การวิวัฒน์ร่างจริงจะเพิ่มระยะ|ลดค่าวางกำลัง และเพิ่ม|ความสามารถรอดชีวิตการโจมตีถึงตาย 1 ครั้ง!|＠|การวิวัฒน์ร่างจริงจะเพิ่มระยะ|ลดค่าวางกำลัง และเพิ่ม|ความสามารถรอดชีวิตการโจมตีถึงตาย 1 ครั้ง!|			//ネコホッピング
การวิวัฒน์ร่างจริงทำให้เพิ่มระยะ|และพลังโจมตี! แถมลด|เวลาฟื้นตัวหลังวางกำลัง!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มระยะ|และพลังโจมตี! แถมลด|เวลาฟื้นตัวหลังวางกำลัง!|			//ネコ車輪
การวิวัฒน์ร่างจริงจะเพิ่มการ|โจมตีพื้นที่! แถมมีโอกาส 100% ที่จะ|หยุดการเคลื่อนไหวของศัตรูสีแดง!|＠|การวิวัฒน์ร่างจริงจะเพิ่มการ|โจมตีพื้นที่! แถมมีโอกาส 100% ที่จะ|หยุดการเคลื่อนไหวของศัตรูสีแดง!|			//ネコリンゴ
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|แถมเพิ่มความเร็วโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|แถมเพิ่มความเร็วโจมตี!|＠|			//ネコバスたぶ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังโจมตี! พร้อมขจัด|เอฟเฟกต์ลดทอนจากศัตรู|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังโจมตี! พร้อมขจัด|เอฟเฟกต์ลดทอนจากศัตรู|			//ネコエステ
การวิวัฒน์ร่างจริงทำให้เพิ่มระยะ|และพลังโจมตี! แถมมีโอกาส 100% ที่จะ|หยุดการเคลื่อนไหวของศัตรูสีแดง!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มระยะ|และพลังโจมตี! แถมมีโอกาส 100% ที่จะ|หยุดการเคลื่อนไหวของศัตรูสีแดง!|			//ネコアイス
การวิวัฒน์ร่างจริงทำให้เพิ่มทุกคุณสมบัติ|แถมสามารถปัดคลื่นโจมตี|พร้อมปกป้องยูนิตข้างหลังด้วย!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มทุกคุณสมบัติ|แถมสามารถปัดคลื่นโจมตี|พร้อมปกป้องยูนิตข้างหลังด้วย!|			//ネコマシン
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|และเสริมพลังให้แก่การโจมตีเดี่ยวสูงมาก|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|และเสริมพลังให้แก่การโจมตีเดี่ยวสูงมาก|＠|			//鬼にゃんま
＠|＠|＠|＠|＠|＠|＠|			//芸者ねこ
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|และพลังโจมตี แถมเพิ่ม|โอกาสคริติคอลและระยะโจมตี!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|และพลังโจมตี แถมเพิ่ม|โอกาสคริติคอลและระยะโจมตี!|			//ねこジュラ
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|เพิ่มขึ้นและสามารถโจมตีพื้นที่!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|เพิ่มขึ้นและสามารถโจมตีพื้นที่!|＠|			//ねこファイター
การวิวัฒน์ร่างจริงจะเพิ่มระยะโจมตี|และพลังป้องกัน และเพิ่มโอกาส|กระแทกกลับศัตรูสีแดง|＠|การวิวัฒน์ร่างจริงจะเพิ่มระยะโจมตี|และพลังป้องกัน และเพิ่มโอกาส|กระแทกกลับศัตรูสีแดง|			//ねこ海賊
การวิวัฒน์ร่างจริงทำให้เพิ่ม|ระยะและพลังโจมตี |และการโจมตีพื้นที่!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|ระยะและพลังโจมตี |และการโจมตีพื้นที่!|			//ねこ泥棒
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี |และการโจมตีพื้นที่!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี |และการโจมตีพื้นที่!|			//ねこ僧侶
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|และเพิ่มโอกาสกระแทกกลับ|ศัตรูลอยมากขึ้น|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|และเพิ่มโอกาสกระแทกกลับ|ศัตรูลอยมากขึ้น|			//ねこ占い師
การวิวัฒน์ร่างจริงทำให้เพิ่มพลัง|โจมตีและระยะโจมตี! พร้อมเพิ่ม|ระยะเวลาที่ศัตรูถูกหยุดการเคลื่อนไหว|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มพลัง|โจมตีและระยะโจมตี! พร้อมเพิ่ม|ระยะเวลาที่ศัตรูถูกหยุดการเคลื่อนไหว|			//ネコシャーマン
＠|＠|＠|＠|＠|＠|＠|			//エヴァンジェリスト
＠|＠|＠|＠|＠|＠|＠|			//10式戦車
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกันและ|ระยะโจมตี แถมเพิ่มเวลา|การชะลอการเคลื่อนไหวต่อศัตรูสีแดง|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกันและ|ระยะโจมตี แถมเพิ่มเวลา|การชะลอการเคลื่อนไหวต่อศัตรูสีแดง|			//ネコ魔女
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ พลังและระยะโจมตี !|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ พลังและระยะโจมตี !|＠|			//ネコアーチャー
การวิวัฒน์ร่างจริงทำให้เพิ่มทุกคุณสมบัติ|เพิ่มโอกาสโจมตีคริติคอล! และเพิ่ม|การป้องกันการกระแทกกลับของศัตรู|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มทุกคุณสมบัติ|เพิ่มโอกาสโจมตีคริติคอล! และเพิ่ม|การป้องกันการกระแทกกลับของศัตรู|			//ネコシュバリエ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน และพลังโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน และพลังโจมตี!|＠|			//ネコ魔剣士
การวิวัฒน์ร่างจริงทำให้เพิ่มทุกคุณสมบัติ|และเพิ่มความสามารถคลื่นโจมตี!|＠|＠|การวิวัฒน์ร่างอัลตร้า|เพิ่มความเร็วเคลื่อนที่และโจมตีทุกทิศทาง!|พร้อมรับคลื่นโจมตีแบบอัปเกรด!|			//ねこベビー
＠|＠|＠|＠|＠|＠|＠|			//ネコブ・ロンズ
การวิวัฒน์ร่างจริงจะเพิ่มพลังป้องกันอีกมาก!|＠|＠|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังป้องกันอีกมาก!|＠|＠|			//ねこ寿司
＠|＠|＠|＠|＠|＠|＠|			//ネコポン
＠|＠|＠|＠|＠|＠|＠|			//ネコ運動会
＠|＠|＠|＠|＠|＠|＠|			//剣士
＠|＠|＠|＠|＠|＠|＠|			//ウシ姫
True Form gains improved attack speed,|reduced deploy cooldown, and longer|Freeze effect vs Black enemies!|＠|True Form gains improved attack speed,|reduced deploy cooldown, and longer|Freeze effect vs Black enemies!|			//KHM48
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|ภูมิต้านกระแทกกลับจากการโจมตีของศัตรู|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|ภูมิต้านกระแทกกลับจากการโจมตีของศัตรู|＠|
True Form evolution gains|improved defense and attack|power, and faster attack rate!|＠|True Form evolution increases|improved defense and attack|power, and faster attack rate!|			//執行者
＠|＠|＠|＠|＠|＠|＠|			//眠れるケリの美女
＠|＠|＠|＠|＠|＠|＠|			//ネコリーマン
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|และเพิ่มความเร็วเคลื่อนที่มากขึ้น|＠|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|และเพิ่มความเร็วเคลื่อนที่มากขึ้น|＠|			//真田幸村
การวิวัฒน์ร่างจริงทำให้เพิ่ม|ทุกคุณสมบัติ และทำให้|เพิ่มพลังโจมตี|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|ทุกคุณสมบัติ และทำให้|เพิ่มพลังโจมตี|			//前田慶次
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน!|พร้อมเพิ่มพลังโจมตี และเพิ่ม|เวลาหยุดการเคลื่อนไหวที่ส่งผลต่อศัตรูสีดำ!|＠|ร่างอัลตร้ามีการป้องกันเพิ่มขึ้น!|ทั้งยังสามารถแช่แข็งอากุและ|โหมกระหน่ำสวนได้อีกด้วย!|			//織田信長
＠|＠|＠|＠|＠|＠|＠|			//トナカイフィッシュ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกันและความเร็วเคลื่อนที่ พร้อม|เพิ่มพลังและระยะโจมตี|＠|ร่างอัลตร้ามีระยะการโจมตี|ความเร็วเคลื่อนที่ และอัตราการโจมตีเพิ่มขึ้น|และยังสร้างดาเมจบ้าคลั่งต่อศัตรูลอย!|			//風神のウィンディ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกันและความเร็วเคลื่อนที่ พร้อม|เพิ่มพลังและระยะโจมตี|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกันและความเร็วเคลื่อนที่ พร้อม|เพิ่มพลังและระยะโจมตี|			//雷神のサンディア
＠|＠|＠|＠|＠|＠|＠|			//ドロイド
＠|＠|＠|＠|＠|＠|＠|			//ネコと宇宙
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ成人
＠|＠|＠|＠|＠|＠|＠|			//吾輩は鬼である
＠|＠|＠|＠|＠|＠|＠|			//ひなにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ネコ忍者～青～
การวิวัฒน์ร่างจริงทำให้เพิ่ม|ทุกคุณสมบัติ และได้รับความสามารถ 100%|ในการกระแทกกลับศัตรูลอย|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|ทุกคุณสมบัติ และได้รับความสามารถ 100%|ในการกระแทกกลับศัตรูลอย|			//地龍ソドム
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ พลังและระยะโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ พลังและระยะโจมตี!|＠|			//聖龍メギドラ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน พลังและระยะโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน พลังและระยะโจมตี!|＠|			//竜騎士バルス
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ระยะโจมตี และความเร็วโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ระยะโจมตี และความเร็วโจมตี!|＠|			//神龍かむくら
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ และระยะโจมตี!|เก่งกับศัตรูสีแดงด้วย!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ และระยะโจมตี!|เก่งกับศัตรูสีแดงด้วย!|			//竜戦機ライデン
＠|＠|＠|＠|＠|＠|＠|			//ネコなわとび
＠|＠|＠|＠|＠|＠|＠|			//ニムエ
＠|＠|＠|＠|＠|＠|＠|			//猿王
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のタンクネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のバトルネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のキモネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のウシネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコノトリ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコフィッシュ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコトカゲ
＠|＠|＠|＠|＠|＠|＠|			//狂乱の巨神ネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコ乙女
＠|＠|＠|＠|＠|＠|＠|			//弱酸性エル
＠|＠|＠|＠|＠|＠|＠|			//レッドマローン
＠|＠|＠|＠|＠|＠|＠|			//歌謡にゃんこ
＠|＠|＠|＠|＠|＠|＠|			//マジでコイしてる
การวิวัฒน์ร่างจริงจะเพิ่มทั้งพลังป้องกัน|การโจมตี ระยะ และความเร็วโจมตี พร้อม|ได้รับภูมิต้านทานต่อลดทอน!|＠|การวิวัฒน์ร่างจริงจะเพิ่มทั้งพลังป้องกัน|การโจมตี ระยะ และความเร็วโจมตี พร้อม|ได้รับภูมิต้านทานต่อลดทอน!|			//猿帝のクウ
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|เพิ่มพลังป้องกันและความเร็วเคลื่อนที่|อย่างมาก และมีภูมิต้านกระแทกกลับ!|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|เพิ่มพลังป้องกันและความเร็วเคลื่อนที่|อย่างมาก และมีภูมิต้านกระแทกกลับ!|			//召し豚のカイ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี |หยุดการเคลื่อนไหวศัตรูลอยได้ง่ายขึ้นด้วย!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี |หยุดการเคลื่อนไหวศัตรูลอยได้ง่ายขึ้นด้วย!|			//宝杖のカッパーマイン
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ３兄弟
＠|＠|＠|＠|＠|＠|＠|			//マダム・ザ・花嫁
＠|＠|＠|＠|＠|＠|＠|			//セレス
True Form evolution increases movement|speed and lowers deploy cost!|Gains a small chance to Survive a fatal blow!|＠|True Form evolution increases movement|speed and lowers deploy cost!|Gains a small chance to Survive a fatal blow!|			//ノノ
＠|＠|＠|＠|＠|＠|＠|			//オルガ
＠|＠|＠|＠|＠|＠|＠|			//ノルン
＠|＠|＠|＠|＠|＠|＠|			//よいち
＠|＠|＠|＠|＠|＠|＠|			//セラム
＠|＠|＠|＠|＠|＠|＠|			//フウ
＠|＠|＠|＠|＠|＠|＠|			//アウラ
＠|＠|＠|＠|＠|＠|＠|			//レイ
ร่างจริงเพิ่มการป้องกันได้ดีขึ้นอย่างมาก|อาจลดทอนศัตรูสีดำ รับ|ภูมิต้านชะลอและมือสังหารยักษ์!|＠||||			//ワイバーン
＠|＠|＠|＠|＠|＠|＠|			//癒術士
＠|＠|＠|＠|＠|＠|＠|			//メルク
＠|＠|＠|＠|＠|＠|＠|			//女王様の休日
ร่างจริงเพิ่มโจมตี|ทั้งยังได้รับความทนทานต่อศัตรูสีแดง|การโจมตีคลื่น, มือสังหารเบอฮีมอธ!|＠|ร่างจริงเพิ่มโจมตี|ทั้งยังได้รับความทนทานต่อศัตรูสีแดง|การโจมตีคลื่น, มือสังหารเบอฮีมอธ!|			//マメマメにゃんこ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|ระยะและพลังโจมตี รวมถึงพลังป้องกัน!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|ระยะและพลังโจมตี รวมถึงพลังป้องกัน!|＠|			//伊達政宗
การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังโจมตีและระยะ และการป้องกัน!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังโจมตีและระยะ และการป้องกัน!|＠|			//武田信玄
＠|＠|＠|＠|＠|＠|＠|			//カラクリにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ネコフラワー
＠|＠|＠|＠|＠|＠|＠|			//うらめしにゃん
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|พร้อมมีภูมิต้านคลื่นโจมตี|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|พร้อมมีภูมิต้านคลื่นโจมตี|＠|			//金ネコ
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี พร้อม|มีภูมิต้านคำสาปศัตรู|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี พร้อม|มีภูมิต้านคำสาปศัตรู|			//ウルフとウルルン
＠|＠|＠|＠|＠|＠|＠|			//ねねこ
＠|＠|＠|＠|＠|＠|＠|			//カンフーにゃんこG
＠|＠|＠|＠|＠|＠|＠|			//ヒカキン
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|พลังโจมตี และระยะโจมตี! แถม|มีภูมิต้านเอฟเฟกต์ลดทอนของศัตรู!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|พลังโจมตี และระยะโจมตี! แถม|มีภูมิต้านเอฟเฟกต์ลดทอนของศัตรู!|			//うらしまタロウ
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี|พร้อมมีโอกาสหยุดการเคลื่อนไหว 100%|หยุดศัตรูลอย/เทพอยู่กับที่!|＠|ร่างอัลตร้าทำให้โจมตีทุกทิศทางได้|และเพิ่มการป้องกัน! ใช้ได้ถูกลง ทั้งยังได้|การโจมตีคลื่นและมือปราบนักปราชญ์!|			//ツルの恩返し
การวิวัฒน์ร่างจริงทำให้เพิ่ม|ทุกคุณสมบัติ! แถมมีโอกาสเพิ่มขึ้น|ในการหยุดการเคลื่อนไหวศัตรูสีแดง/เทพ!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|ทุกคุณสมบัติ! แถมมีโอกาสเพิ่มขึ้น|ในการหยุดการเคลื่อนไหวศัตรูสีแดง/เทพ!|			//ももたろう
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|และระยะ! แถมเพิ่มอัตราโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|และระยะ! แถมเพิ่มอัตราโจมตี!|＠|			//かさじぞう
การวิวัฒน์ร่างจริงทำให้เพิ่มทุกคุณสมบัติ|และเพิ่มความสามารถให้ชะลอ 100%|ต่อศัตรูเทพและโลหะ|＠|วิวัฒนาการสู่ร่างอัลตร้าจะเผยให้เห็น|ร่างที่ทรงพลังที่สุด!|ทั้งยังได้พลังนักฆ่าศัตรูโลหะ!|
＠|＠|＠|＠|＠|＠|＠|			//ネコンドー
＠|＠|＠|＠|＠|＠|＠|			//ふにゅふにゅネコ
＠|＠|＠|＠|＠|＠|＠|			//神様
＠|＠|＠|＠|＠|＠|＠|			//ネコチュートリアル
การวิวัฒน์ร่างจริงทำให้เพิ่ม|ความเร็วเคลื่อนมาก! และเพิ่มพลังป้องกัน|พลังโจมตี พร้อมระยะโจมตี!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|ความเร็วเคลื่อนมาก! และเพิ่มพลังป้องกัน|พลังโจมตี พร้อมระยะโจมตี!|			//ねこナース
การวิวัฒน์ร่างจริงทำให้เพิ่ม|พื้นที่โจมตี ดาเมจโจมตีแรงขึ้น|และระยะคลื่นโจมตียาวขึ้น!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|พื้นที่โจมตี ดาเมจโจมตีแรงขึ้น|และระยะคลื่นโจมตียาวขึ้น!|			//にゃんこ城Mini
การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี พร้อม|ชะลอศัตรูสีดำนานขึ้น|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|การป้องกัน ระยะ และพลังโจมตี พร้อม|ชะลอศัตรูสีดำนานขึ้น|			//ねこガンマン
การวิวัฒน์ร่างจริงทำให้เพิ่ม|โจมตีและป้องกันอย่างสูงมาก|เพิ่มโอกาสกระแทกกลับศัตรูเทพ|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|โจมตีและป้องกันอย่างสูงมาก|เพิ่มโอกาสกระแทกกลับศัตรูเทพ|			//たけうまねこ
การวิวัฒน์ร่างจริงจะทำให้เคลื่อนที่|ช้าลง แต่เพิ่มพลังป้องกัน|พลังโจมตี และระยะโจมตีเป็นอย่างมาก|＠|การวิวัฒน์ร่างจริงจะทำให้เคลื่อนที่|ช้าลง แต่เพิ่มพลังป้องกัน|พลังโจมตี และระยะโจมตีเป็นอย่างมาก|			//ブリキネコ
การวิวัฒน์ร่างจริงจะเพิ่มพลังป้องกัน!|และพลังโจมตี!|＠|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังป้องกัน!|และพลังโจมตี!|＠|			//ねこロッカー
การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังป้องกัน ระยะ และความเร็วเคลื่อนที่|พร้อมโจมตีพื้นที่!|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังป้องกัน ระยะ และความเร็วเคลื่อนที่|พร้อมโจมตีพื้นที่!|			//ねこ人魚
การวิวัฒน์ร่างจริงจะเพิ่มระยะ|และพลังโจมตี! และลดเวลาผลิต|พร้อมหยุดการเคลื่อนไหวเทพนานขึ้น!|＠|การวิวัฒน์ร่างจริงจะเพิ่มระยะ|และพลังโจมตี! และลดเวลาผลิต|พร้อมหยุดการเคลื่อนไหวเทพนานขึ้น!|			//窓辺の乙女ネコ
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|พลังป้องกัน และระยะโจมตี!|＠|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|พลังป้องกัน และระยะโจมตี!|＠|			//ネコバーベル
การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|พลังป้องกัน และมีภูมิต่อ|คำสาป และเก่งกับศัตรูซากวัตถุ|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังโจมตี!|พลังป้องกัน และมีภูมิต่อ|คำสาป และเก่งกับศัตรูซากวัตถุ|			//ネコスケート
การวิวัฒน์ร่างจริงจะเพิ่มพลังป้องกัน|และโจมตี สามารถทะลวงบาเรียและ|ชะลอเทพนานขึ้นอีก!|＠|การวิวัฒน์ร่างจริงจะเพิ่มพลังป้องกัน|และโจมตี สามารถทะลวงบาเรียและ|ชะลอเทพนานขึ้นอีก!|			//ネコトースター
＠|＠|＠|＠|＠|＠|＠|			//ねこフープ
＠|＠|＠|＠|＠|＠|＠|			//のべにゃん
＠|＠|＠|＠|＠|＠|＠|			//ドラリー剣士
＠|＠|＠|＠|＠|＠|＠|			//ヌボボ
การวิวัฒน์ร่างจริงทำให้เพิ่มการป้องกัน|ความเร็วเคลื่อนที่ และความเร็วโจมตี!|＠|＠|ร่างอัลตร้ามีการป้องกันเพิ่มขึ้น|เวลาคูลดาวน์หลังวางกำลัง!|โอกาสปล่อยคลื่นจิ๋ว 100%|			//上杉謙信
การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังและระยะโจมตี!|＠|＠|การวิวัฒน์ร่างจริงทำให้เพิ่ม|พลังและระยะโจมตี!|＠|			//冥界のカリファ
