-1,-1,-1,					//マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
-1,								//マップパターン 0～
70,0,48,100,48,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,6000,11,1,5500,2,1,-1,  //15ドバイ
68,0,3,100,3,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,6,120000,-1,    //16インド
66,0,32,100,32,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,3,1,-1,    //17ネパール
70,0,30,100,30,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,5500,0,1,-1,   //18タイ
68,0,3,90,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,6,130000,-1,    //19カンボジア
66,0,48,100,48,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,5500,5,1,-1,    //20フィリピン
70,0,32,90,33,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,7000,13,10,6000,6,135000,-1,    //21シンガポール
72,0,3,100,3,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,5500,6,140000,-1,  //22オーストラリア
90,0,31,75,33,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,12,1,4000,4,1,-1,    //23深淵の大渦
68,0,48,100,48,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,5500,3,1,-1,    //24マダガスカル
72,0,32,99,47,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,5500,6,150000,-1,   //25ケニア
73,0,30,100,30,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,0,1,-1,    //26サウジアラビア
75,0,31,100,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,6,156000,-1,    //27エジプト
80,0,3,90,32,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,5000,11,1,4000,6,160000,-1,  //28サハラ
70,0,31,100,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,2,1,-1,    //29ガーナ
70,0,48,100,48,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,4,1,-1,    //30南アフリカ
72,0,30,99,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,3,1,-1,   //31アルゼンチン
80,0,32,100,32,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,4500,6,170000,-1,    //32イースター島
70,0,30,90,47,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,4500,0,1,-1,    //33マチュピチュ
72,0,32,99,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,4500,6,175000,-1,  //34コロンビア
74,0,3,100,3,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,4500,6,180000,-1,    //35ジャマイカ
76,0,32,80,47,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,4500,5,1,-1,    //36メキシコ
76,0,31,100,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,5000,11,1,4500,2,1,-1,  //37ハリウッド
78,0,30,100,30,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,13,10,5500,6,190000,-1,    //38ラスベガス
77,0,48,99,33,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,3,1,-1,    //39アラスカ
80,0,3,100,3,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,4,1,-1,   //40カナダ
80,0,31,100,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,13,10,5000,6,200000,-1,    //41グリーンランド
85,0,32,90,33,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5000,13,10,4000,3,3,-1,   //42ニューヨーク
80,0,3,100,3,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,4500,6,210000,-1,  //43NASA
82,0,48,99,47,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5000,13,10,4000,0,3,-1,   //44バミューダ
80,0,30,100,30,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,13,10,4500,5,1,-1,   //45ブラジル
95,0,31,80,4,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6000,1,1,3000,13,10,1500,11,1,500,6,250000,-1,    //46浮遊大陸
100,0,48,75,49,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5500,1,1,4000,13,10,2500,12,1,500,6,300000,-1,    //47月（未来マップ３章）
-1,

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		使わない 5  -2
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
