0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000040,0,112500,1,20,9,-1,10,10,15048,0,30,-1,200000,33,2,30,3,32,2,34,1,36,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000050,0,112500,1,20,9,-1,10,10,15049,0,30,-1,200000,33,3,30,2,32,2,34,1,36,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000060,0,112500,1,20,9,-1,10,10,15050,0,30,-1,200000,33,3,31,3,32,2,38,1,35,1,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000070,0,112500,1,20,9,-1,10,10,15051,0,30,-1,200000,30,1,31,2,32,2,34,3,38,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000080,0,112500,1,20,9,-1,10,10,15052,0,30,-1,200000,30,1,31,3,32,2,34,2,38,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000090,0,112500,1,20,9,-1,10,10,15053,0,30,-1,200000,30,3,31,2,32,2,34,1,38,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,0,4,4900000,0,20000,3,20,9,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,6250,8200,12400,17800,24800,42400,64500,93000,148000,298000,0,1,1501000,0,41200,2,20,0,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,-1,1,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000100,0,112500,1,20,9,-1,10,10,15056,0,30,-1,200000,33,3,30,2,32,2,34,1,36,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000110,0,112500,1,20,9,-1,10,10,15057,0,30,-1,200000,30,1,31,2,32,3,34,2,38,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4000030,0,1000000,3,20,9,-1,10,10,15058,0,30,-1,1000000,38,4,35,5,37,4,39,4,40,3,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2000120,0,112500,1,20,9,-1,10,10,15059,0,30,-1,200000,33,3,30,2,32,2,34,1,36,2,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4000040,0,1000000,3,20,9,-1,10,10,15060,25060,30,60,1000000,38,6,36,3,37,6,39,4,40,4,2000000,181,1,182,1,38,10,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,0,2,2040000,0,112500,1,20,0,-1,10,10,10061,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,6250,8200,12400,17800,24800,42400,64500,93000,148000,298000,2,3,3000010,0,478000,2,20,9,-1,10,10,15062,0,30,-1,500000,38,1,35,2,36,4,39,1,40,1,0,0,0,0,0,0,0,0,0,0,0,30,50,70,0,0,0,0,2,0,15,0,0,-1,-1
0,0,1300,2500,4000,6000,8500,11500,15000,19000,23500,28500,0,1,1000210,0,10000,0,20,0,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,1,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,0,2,2010000,0,22300,1,20,0,-1,10,10,10064,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2500000,0,112500,1,20,9,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,800,1500,2400,3600,5100,6900,9000,11400,14100,29800,2,2,2500010,0,112500,1,20,9,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,149800,212400,2,4,4500000,0,550000,3,20,9,-1,10,10,15067,0,30,-1,1000000,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,2,2,2500020,0,112500,1,20,9,-1,10,10,15068,0,30,-1,200000,30,2,32,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,80,0,0,0,0,2,0,5,28068,0,-1,-1
0,0,7800,9600,12200,17800,24800,33200,43000,54200,84500,124500,2,3,3500010,0,340000,2,20,9,-1,10,10,15069,0,30,-1,500000,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,70,0,0,0,0,2,0,15,0,0,-1,-1
0,0,2000,3500,6200,9800,14300,19700,26000,33200,41300,50300,0,3,3500000,0,22300,2,20,0,-1,10,10,10070,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,15,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,110800,0,2,2010010,0,22300,1,20,0,-1,10,10,10071,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4001000,0,1000000,3,20,9,-1,10,10,15072,0,30,-1,1000000,35,8,36,4,37,5,39,3,40,4,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4001010,0,1000000,3,20,9,-1,10,10,15073,0,30,-1,1000000,38,3,35,8,36,4,37,6,40,4,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4001020,0,1000000,3,20,9,-1,10,10,15074,25074,30,60,1000000,38,6,35,8,37,4,39,3,40,4,2000000,181,1,180,1,179,1,161,3,0,0,30,60,70,70,70,70,125,2,0,50,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,110800,0,2,2010020,0,22300,1,20,0,-1,10,10,10075,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4002000,0,1000000,3,20,9,-1,10,10,15076,25076,30,60,1000000,38,8,35,4,36,2,39,5,40,4,2000000,182,2,171,5,44,1,0,0,0,0,30,60,70,30,60,80,70,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4002010,0,1000000,3,20,9,-1,10,10,15077,25077,30,60,1000000,35,4,36,8,37,3,39,4,40,4,2000000,180,2,170,10,44,1,0,0,0,0,30,60,70,50,50,100,100,2,0,50,0,0,-1,-1
0,0,1500,2100,2600,3200,4200,6000,8100,10500,13200,19200,0,2,2502000,0,1234,1,20,0,-1,10,10,10078,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,0,2,2040010,0,112500,1,20,0,-1,10,10,10079,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,1500,2100,2600,3200,4200,6000,8100,10500,13200,19200,0,2,2010030,0,1234,1,20,0,-1,10,10,10080,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,1500,2100,2600,3200,4200,6000,9100,13500,18200,25200,0,2,2010040,0,1234,1,20,0,-1,10,10,10081,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,1500,2100,2600,3200,4200,6000,9100,13500,18200,25200,0,2,2010050,0,1234,1,20,0,-1,10,10,10082,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,1300,2500,4000,6000,8500,11500,15000,19000,23500,28500,2,1,1000220,0,1234,3,20,10,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,10,0,0,0,0,2,120000,1,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4003010,0,1000000,3,20,9,-1,10,10,15084,0,30,-1,1000000,38,7,35,3,37,3,39,4,40,3,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4003000,0,1000000,3,20,9,-1,10,10,15085,0,30,-1,1000000,38,8,35,3,37,4,39,4,40,4,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4003020,0,1000000,3,20,9,-1,10,10,15086,0,30,-1,1000000,38,3,35,8,37,3,39,5,40,4,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4003030,0,1000000,3,20,9,-1,10,10,15087,0,30,-1,1000000,35,4,36,8,37,3,39,3,40,3,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4003040,0,1000000,3,20,9,-1,10,10,15088,0,30,-1,1000000,38,4,36,8,37,3,39,3,40,3,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,5000,8000,12200,17800,24800,33200,43000,54200,66800,80800,0,2,2040020,0,112500,1,20,0,-1,10,10,10089,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,5,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4503000,0,1000000,3,20,9,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,0,50,0,0,-1,-1
0,0,7800,9800,14800,21800,42500,64300,93200,118000,197400,513500,2,4,4504000,0,1000000,3,20,9,-1,10,10,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,70,0,0,0,0,2,-1,50,0,0,-1,-1
0,0,62000,64000,66000,69000,72000,75000,79000,83000,88000,94000,0,3,3006000,0,444,2,20,0,-1,10,10,10092,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,15,0,0,-1,-1
0,0,71500,73500,75500,78500,81500,84500,88500,92500,97500,103500,0,3,3006010,0,444,2,20,0,-1,10,10,10093,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,15,0,0,-1,-1
0,0,63500,65500,67500,70500,73500,76500,80500,84500,89500,95500,0,3,3006020,0,444,2,20,0,-1,10,10,10094,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,15,0,0,-1,-1
0,0,79800,81800,83800,86800,89800,92800,96800,100800,105800,111800,0,3,3006030,0,444,2,20,0,-1,10,10,10095,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,15,0,0,-1,-1
0,0,69900,71900,73900,76900,79900,82900,86900,90900,95900,101900,0,3,3006040,0,444,2,20,0,-1,10,10,10096,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,2,0,15,0,0,-1,-1
