100001|Du musst alle Level von|Land der Leidenschaft|abschließen, bevor du dieses Gebiet betreten kannst!|
100002|Du musst alle Level von|Glucosamin-Wüste|abschließen, bevor du dieses Gebiet betreten kannst!|
100003|Du musst alle Level von|Schwimmende Katzen|abschließen, bevor du dieses Gebiet betreten kannst!|
100004|Du musst alle Level von|Gefährliches Terrain|abschließen, bevor du dieses Gebiet betreten kannst!|
100005|Du musst alle Level von|Western-Weg|abschließen, bevor du dieses Gebiet betreten kannst!|
100006|Du musst alle Level von|Thunfischmeer|abschließen, bevor du dieses Gebiet betreten kannst!|
100007|Du musst alle Level von|Bambusinsel|abschließen, bevor du dieses Gebiet betreten kannst!|
100008|Du musst alle Level von|Schwächlingshöhle|abschließen, bevor du dieses Gebiet betreten kannst!|
100009|Du musst alle Level von|Volkanos Vulkan|abschließen, bevor du dieses Gebiet betreten kannst!|
100010|Du musst alle Level von|Unendliche Katzengeschichte|abschließen, bevor du dieses Gebiet betreten kannst!|
100011|Du musst alle Level von|Schloss der Fische|abschließen, bevor du dieses Gebiet betreten kannst!|
100012|Du musst alle Level von|Sushi-Insel|abschließen, bevor du dieses Gebiet betreten kannst!|
100013|Du musst alle Level von|Der Kratzbaum|abschließen, bevor du dieses Gebiet betreten kannst!|
100014|Du musst alle Level von|Parthenon|abschließen, bevor du dieses Gebiet betreten kannst!|
100015|Du musst alle Level von|Ebbebucht|abschließen, bevor du dieses Gebiet betreten kannst!|
100016|Du musst alle Level von|Alcatraz|abschließen, bevor du dieses Gebiet betreten kannst!|
100017|Du musst alle Level von|Ausbruchstunnel|abschließen, bevor du dieses Gebiet betreten kannst!|
100018|Du musst alle Level von|Capones Gefängnis|abschließen, bevor du dieses Gebiet betreten kannst!|
100019|Du musst alle Level von|Seidenstraße|abschließen, bevor du dieses Gebiet betreten kannst!|
100020|Du musst alle Level von|Stufen in die Dunkelheit|abschließen, bevor du dieses Gebiet betreten kannst!|
100021|Du musst alle Level von|Prinz der Dunkelheit|abschließen, bevor du dieses Gebiet betreten kannst!|
100022|Du musst alle Level von|Ziellose Nacht|abschließen, bevor du dieses Gebiet betreten kannst!|
100023|Du musst alle Level von|Battle Royale|abschließen, bevor du dieses Gebiet betreten kannst!|
100024|Du musst alle Level von|Narben des Krieges|abschließen, bevor du dieses Gebiet betreten kannst!|
100025|Du musst alle Level von|Meeresverschmutzer|abschließen, bevor du dieses Gebiet betreten kannst!|
100026|Du musst alle Level von|Körper und Seele|abschließen, bevor du dieses Gebiet betreten kannst!|
100027|Du musst alle Level von|Schwach und leicht sauer|abschließen, bevor du dieses Gebiet betreten kannst!|
100028|Du musst alle Level von|Furchtlose Katzen|abschließen, bevor du dieses Gebiet betreten kannst!|
100029|Du musst alle Level von|Schatten-Kosmopole|abschließen, bevor du dieses Gebiet betreten kannst!|
100030|Du musst alle Level von|Galapa-Goth|abschließen, bevor du dieses Gebiet betreten kannst!|
100031|Du musst alle Level von|Kombu-Kap|abschließen, bevor du dieses Gebiet betreten kannst!|
100032|Du musst alle Level von|Achse des Bösen|abschließen, bevor du dieses Gebiet betreten kannst!|
100033|Du musst alle Level von|Vorstadt der Toten|abschließen, bevor du dieses Gebiet betreten kannst!|
100034|Du musst alle Level von|Quarantäneinseln|abschließen, bevor du dieses Gebiet betreten kannst!|
100035|Du musst alle Level von|Mausland|abschließen, bevor du dieses Gebiet betreten kannst!|
100036|Du musst alle Level von|Ruhmeshalle|abschließen, bevor du dieses Gebiet betreten kannst!|
100037|Du musst alle Level von|Beutelschneider-Bucht|abschließen, bevor du dieses Gebiet betreten kannst!|
100038|Du musst alle Level von|Drunter & drüber|abschließen, bevor du dieses Gebiet betreten kannst!|
100039|Du musst alle Level von|Windstille Insel|abschließen, bevor du dieses Gebiet betreten kannst!|
100040|Du musst alle Level von|IT-Katakomben|abschließen, bevor du dieses Gebiet betreten kannst!|
100041|Du musst alle Level von|Groteske Galerie|abschließen, bevor du dieses Gebiet betreten kannst!|
100042|Du musst alle Level von|Area 22|abschließen, bevor du dieses Gebiet betreten kannst!|
100043|Du musst alle Level von|Jenseits der Savanne|abschließen, bevor du dieses Gebiet betreten kannst!|
100044|Du musst alle Level von|Blizzard-Boulevard|abschließen, bevor du dieses Gebiet betreten kannst!|
100045|Du musst alle Level von|Singularitätsstadt|abschließen, bevor du dieses Gebiet betreten kannst!|
100046|Du musst alle Level von|Ende der Welt|abschließen, bevor du dieses Gebiet betreten kannst!|
100047|Du musst alle Level von|Die Legende endet|abschließen, bevor du dieses Gebiet betreten kannst!|
100048|Du musst alle Level von|Labor der Relikte|abschließen, bevor du dieses Gebiet betreten kannst!|
101009|Um dieses Level zu versuchen,|musst du abschließen:|„Arbeitsliebe“|
101010|Um dieses Level zu versuchen,|musst du abschließen:|„Weihkatzglocken“|
101011|Um dieses Level zu versuchen,|musst du abschließen:|„Frohes neues Jahr?“|
101012|Um dieses Level zu versuchen,|musst du abschließen:|„Glücksritual“|
101013|Um dieses Level zu versuchen,|musst du abschließen:|„Bärenstarke Bären“|
101014|Um dieses Level zu versuchen,|musst du abschließen:|„Blutrote Katastrophe“|
101026|Um dieses Level zu versuchen,|musst du abschließen:|„Professor! Es ist Frühling!“|
101029|Um dieses Level zu versuchen,|musst du abschließen:|„Liebe macht krank“|
101030|Um dieses Level zu versuchen,|musst du abschließen:|„Die verbotene Braut“|
101031|Um dieses Level zu versuchen,|musst du abschließen:|„Niemals Sommer!“|
101032|Um dieses Level zu versuchen,|musst du abschließen:|„Geisterhafte Gäste“|
101036|Um dieses Level zu versuchen,|musst du abschließen:|„Alte Stadtknacker“|
101038|musst du abschließen:|Um dieses Level zu versuchen,|„Herbst = Sporttag!“|
102035|To challenge this stage,|you must first clear the|"Walpurgisnacht" map.|
101199|Du musst alle Level von|Fluss Acheron|abschließen, um dieses Level freizuschalten.|
101205|Du musst alle Level von|Tod durch Zugabe|abschließen, um dieses Level freizuschalten.|
101201|Du musst alle Level von|Verurteilung der Königin|abschließen, um dieses Level freizuschalten.|
101207|Du musst alle Level von|König Wahwahs Rückkehr|abschließen, um dieses Level freizuschalten.|
101196|Du musst alle Level von|Dominanter Clionel|abschließen, um dieses Level freizuschalten.|
101214|Du musst alle Level von|Tieferer Traum|abschließen, um dieses Level zu versuchen.|
113000|Du musst alle Level von|Eine neue Legende|abschließen, um dieses Level freizuschalten.|
101184|Um dieses Level zu versuchen,|musst du abschließen:|„Noch ein Jahr“|
101186|Um dieses Level zu versuchen,|musst du abschließen:|„Chaosritual“|
101192|Um dieses Level zu versuchen,|musst du abschließen:|„Zugabe der Bären“|
101194|Um dieses Level zu versuchen,|musst du abschließen:|„Frühlingsflirt“|
101197|Um dieses Level zu versuchen,|musst du abschließen:|„Neuer Herzschmerz“|
101165|Um dieses Level zu versuchen,|musst du abschließen:|„Die Verbotene Braut II“|
101166|Um dieses Level zu versuchen,|musst du abschließen:|„Für immer Sommer!“|
101167|Um dieses Level zu versuchen,|musst du abschließen:|„Geisterhafte Fremde“|
101168|Um dieses Level zu versuchen,|musst du abschließen:|„Alte Stadtknacker“|
101170|Um dieses Level zu versuchen,|musst du abschließen:|„Sportnacht“|
101171|Um dieses Level zu versuchen,|musst du abschließen:|„Arbeiterrevolution“|
101175|Um dieses Level zu versuchen,|musst du abschließen:|„Weihnachten im All“|
101262|You must clear the|River City Three-Leg Race ①|map before attempting this stage.|
101263|You must clear the|River City Three-Leg Race ②|map before attempting this stage.|
101290|Du musst alle Level von|„Von deinem Junior“-Level|abschließen, um dieses Level freizuschalten.|
101291|Du musst alle Level von|„Von deinem Senpai“-Level|abschließen, um dieses Level freizuschalten.|
101312|Du musst alle Level von|Heimsuchung im Wald|abschließen, um dieses Level zu versuchen.|
101313|Du musst alle Level von|Kuriosität in der Wüste|abschließen, um dieses Level zu versuchen.|
101314|Du musst alle Level von|Gefahr im Vulkan|abschließen, um dieses Level zu versuchen.|
999999|In der aktuellen Version des Spiels kannst du|nicht weiterkommen.|Bitte warte bis zum nächsten Update, um fortzufahren.|
101315|Du musst|„Käfersumo-Vorrunde“|abschließen, um dieses Level zu versuchen.|
101316|Du musst|„Käfersumo-Viertelfinale“|abschließen, um dieses Level zu versuchen.|
101317|Du musst|„Käfersumo-Halbfinale“|abschließen, um dieses Level zu versuchen.|
101303|Du musst alle Level von|Nachgeschichte: Abschlusstag|abschließen, um dieses Level zu versuchen.|
101300|Du musst alle Level von|Wochenende: Noch ein Geständnis|abschließen, um dieses Level zu versuchen.|
101301|Du musst alle Level von|Wochenende: Noch ein Geständnis|abschließen, um dieses Level zu versuchen.|
101302|Du musst alle Level von|Wochenende: Noch ein Geständnis|abschließen, um dieses Level zu versuchen.|
101333|Du musst alle Level von|Heimsuchung im Wald II|abschließen, um dieses Level zu versuchen.|
101334|Du musst alle Level von|Kuriosität in der Wüste II|abschließen, um dieses Level zu versuchen.|
101335|Du musst alle Level von|Gefahr im Vulkan II|abschließen, um dieses Level zu versuchen.|
101345|Um dieses Level zu versuchen,|musst du in Heimsuchung im Wald III|alle Level abschließen.|
101346|Um dieses Level zu versuchen,|musst du in Kuriosität in der Wüste III|alle Level abschließen.|
101347|Um dieses Level zu versuchen,|musst du in Gefahr im Vulkan III|alle Level abschließen.|
102210|To challenge this|stage, you must clear|Weekend Concert: Day 1.|
101279|Schließe Ausgrabung der Kaiserin 3 ab,|um dieses|Level zu versuchen.|
337008|Schließe Katzenkrall-Meisterschafts-|Missionen ab, um dieses Level|freizuschalten.|
337009|Schließe Katzenkrall-Meisterschafts-|Missionen ab, um dieses Level|freizuschalten.|
337010|Schließe Katzenkrall-Meisterschafts-|Missionen ab, um dieses Level|freizuschalten.|
337011|Schließe Katzenkrall-Meisterschafts-|Missionen ab, um dieses Level|freizuschalten.|
