274	0	ฉันเลยหวังว่า<br>เธอจะเล่าให้เพื่อนๆ ฟัง<br>ว่าเกมนี้สนุกแค่ไหน!	275				
275	0	แต่ฉันดีใจนะ<br>ที่เธอช่วยเพื่อน<br>มาร่วมเล่น!	206				
300	0	เธอทำสำเร็จ!<br>ฉันมีรางวัลอาหารแมว<br>อยู่นี่แล้ว!	301				
301	0	มันคือรางวัล<br>ที่เธอชวนเพื่อนมาร่วม<br>ขอบคุณมากนะ!	302				
302	0	พักหลังมานี้กองทัพแมว<br>มีชีวิตชีวาขึ้นมามาก!<br>ทุกคนคึกคักกันตั้งแต่เช้ายันเย็น!	303				
303	0	และฉันมีเพื่อนใหม่<br>เพิ่มขึ้นเยอะเลย!	304				
304	0	ถ้าเราทำแบบนี้ต่อไป<br>การครองโลก<br>ก็อยู่ไม่ไกลเกินเอื้อมแล้ว!	305				
305	0	ไม่อยากเชื่อว่า<br>โลกกำลังจะอยู่ในกำมือเราแล้ว!<br>ฉันฝันถึงวันนี้มาตลอด!	306				
306	0	เธอจะอยู่กับ<br>ไปจนจบ<br>ใช่ไหม?	307	350			
307	0	ดีมาก! ตอนนี้เธอคือ<br>เพื่อนสนิทของฉันแล้ว<br>เราจะครองโลกด้วยกัน!	308				
308	0	ฉันดีใจนะ<br>ที่เธอฟังคำขอของฉัน<br>ตลอดสองสามวัน<br>ที่ผ่านมา!	309				
309	0	มีคนเริ่มเล่นเกม<br>เพิ่มขึ้น<br>เพราะเธอชวนพวกเขามา!	310				
310	0	และนี่ก็คือ<br>รางวัลอาหารแมว<br>ที่เธอรอคอย!	311				
311	0	ครั้งนี้ฉันพูดจริง<br>จริงๆ นะ!	312				
312	0	รับไปเลย!<br><flash>อาหารแมว 777 กระป๋อง!</flash><br>ของเธอหมดเลย!	-2				
350	0	หืม?<br>ฉันไม่ได้ยินเธอเลย<br>ฉันจะถามอีกรอบนะ	306
