100038|Debes superar todas las fases de|Termas del Terror|para poder acceder a esta zona.|
100039|Debes superar todas las fases de|Isla sin Viento|para poder acceder a esta zona.|
100040|Debes superar todas las fases de|Gruta de Comunicaciones|para poder acceder a esta zona.|
100041|Debes superar todas las fases de|Galería Grotesca|para poder acceder a esta zona.|
100042|Debes superar todas las fases de|Área 22|para poder acceder a esta zona.|
100043|Debes superar todas las fases de|Allende la Sabana|para poder acceder a esta zona.|
100044|Debes superar todas las fases de|Avenida Ventisca|para poder acceder a esta zona.|
100045|Debes superar todas las fases de|Villa Singularidad|para poder acceder a esta zona.|
100046|Debes superar todas las fases de|Confines del Mundo|para poder acceder a esta zona.|
100047|Debes superar todas las fases de|El Final de la Leyenda|para poder acceder a esta zona.|
100048|Debes superar todas las fases de|Laboratorio de Reliquias|para poder acceder a esta zona.|
101009|Para acceder a esta fase|primero debes superar|Amado Trabajo.|
101010|Para acceder a esta fase|primero debes superar|La Miaurimorena.|
101011|Para acceder a esta fase|primero debes superar|¿Feliz Año Nuevo?.|
101012|Para acceder a esta fase|primero debes superar|Felicidad Ritual.|
101013|Para acceder a esta fase|primero debes superar|Osos Temerosos.|
101014|Para acceder a esta fase|primero debes superar|Catástrofe Carmesí.|
101026|Para acceder a esta fase|primero debes superar|Profe, Es Primavera.|
101029|Para acceder a esta fase|primero debes superar|Amor Enfermizo.|
101030|Para acceder a esta fase|primero debes superar|La Novia Prohibida.|
101031|Para acceder a esta fase|primero debes superar|¡Verano ni de Miau!.|
101032|Para acceder a esta fase|primero debes superar|Huéspedes Fantasmales.|
101036|Para acceder a esta fase|primero debes superar|Yayos en la Ciudad.|
101038|primero debes superar|Para acceder a esta fase|Otoño: Día Deportivo.|
102035|To challenge this stage,|you must first clear the|"Walpurgisnacht" map.|
101199|Debes superar todas las fases de|Río Acheron|para poder acceder a esta zona.|
101205|Debes superar todas las fases de|Muertos en los Bises|para poder acceder a esta zona.|
101201|Debes superar todas las fases de|Condena de la Reina|para poder acceder a esta zona.|
101207|Debes superar todas las fases de|Retorno del Rey Guau|para poder acceder a esta zona.|
101196|Debes superar todas las fases de|Dominante Clionel|para poder acceder a esta zona.|
101214|Debes superar todas las fases de|A Sueño Suelto|para poder acceder a esta zona.|
113000|Debes superar todas las fases de|Una Nueva Leyenda|para poder acceder a esta zona.|
101184|Para acceder a esta fase|primero debes superar|Otro Año Nuevo.|
101186|Para acceder a esta fase|primero debes superar|Caos Ritual.|
101192|Para acceder a esta fase|primero debes superar|Vuelven los Osos.|
101194|Para acceder a esta fase|primero debes superar|Lección de Primavera.|
101197|Para acceder a esta fase|primero debes superar|Recaída Amorosa.|
101165|Para acceder a esta fase|primero debes superar|La Novia Prohibida II.|
101166|Para acceder a esta fase|primero debes superar|Nunca No al Verano.|
101167|Para acceder a esta fase|primero debes superar|Forasteros Fantasmales.|
101168|Para acceder a esta fase|primero debes superar|Yayos en la Ciudad.|
101170|Para acceder a esta fase|primero debes superar|Noche Deportiva.|
101171|Para acceder a esta fase|primero debes superar|Revolución Laboral.|
101175|Para acceder a esta fase|primero debes superar|Navidad Espacial.|
101262|You must clear the|River City Three-Leg Race ①|map before attempting this stage.|
101263|You must clear the|River City Three-Leg Race ②|map before attempting this stage.|
101290|Para acceder a esta fase|primero debes superar|las fases de De tu Alumno.|
101291|Para acceder a esta fase|primero debes superar|las fases de De tu Maestro.|
101312|Debes superar todas las fases de|Aflicción en el Bosque|para poder acceder a esta zona.|
101313|Debes superar todas las fases de|Rarezas en el Desierto|para poder acceder a esta zona.|
101314|Debes superar todas las fases de|Peligro en el Volcán|para poder acceder a esta zona.|
999999|No puedes avanzar más|en la versión actual del juego.|Espera a la siguiente actualización para continuar.|
101315|Debes superar|las Preliminares de Sumo Bicho|para poder acceder a esta zona.|
101316|Debes superar|los Cuartos de Final de Sumo Bicho|para poder acceder a esta zona.|
101317|Debes superar|las Semifinales de Sumo Bicho|para poder acceder a esta zona.|
101303|Debes superar todas las fases de|Otra historia ~Graduación~|para poder acceder a esta zona.|
101300|Debes superar todas las fases de|Finde ~Otra confesión~|para poder acceder a esta zona.|
101301|Debes superar todas las fases de|Finde ~Otra confesión~|para poder acceder a esta zona.|
101302|Debes superar todas las fases de|Finde ~Otra confesión~|para poder acceder a esta zona.|
101333|Debes superar todas las fases de|Aflicción en el Bosque II|para poder acceder a esta zona.|
101334|Debes superar todas las fases de|Rarezas en el Desierto II|para poder acceder a esta zona.|
101335|Debes superar todas las fases de|Peligro en el Volcán II|para poder acceder a esta zona.|
101345|Para acceder a esta fase,|todas las fases de Aflicción en el Bosque III|deben haber sido superadas.|
101346|Para acceder a esta fase,|todas las fases de Rarezas en el Desierto III|deben haber sido superadas.|
101347|Para acceder a esta fase,|todas las fases de Peligro en el Volcán III|deben haber sido superadas.|
102210|To challenge this|stage, you must clear|Weekend Concert: Day 1.|
101279|Supera el mapa de Excavación|de Emperatriz 3 para acceder|a esta fase.|
337008|Supera «Campeonatos Afilagarras»|Misiones necesarias para|acceder a esta fase|
337009|Supera «Campeonatos Afilagarras»|Misiones necesarias para|acceder a esta fase|
337010|Supera «Campeonatos Afilagarras»|Misiones necesarias para|acceder a esta fase|
337011|Supera «Campeonatos Afilagarras»|Misiones necesarias para|acceder a esta fase|
