3100	Potenzia i Gatti rari <br>a MAX+50. <br><span class="fs76">* Potenzia con le capsule rare</span>
3200	Potenzia i Gatti super rari <br>a MAX+40. <br><span class="fs76">* Potenzia con le capsule rare</span>
3300	Potenzia i Gatti ultra rari <br>a MAX+40. <br><span class="fs76">* Potenzia con le capsule rare</span>
3400	Ricevi 1 Biglietto raro.
1450	Sblocca 3 nuove combo feline.
2150	Sblocca 3 nuove combo feline.
1550	Ricevi 1 miagrume epico.
1650	Ricevi 3 Occhio di gatto<br>speciali.
1750	Ricevi 3 Occhio di gatto<br>rari.
1850	Ricevi 3 Occhio di gatto<br>super rari.
1950	Ricevi 3 Occhio di gatto<br>ultra rari.
3500	Potenzia i Gatti normali <br>a MAX+45. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
3550	Potenzia i Gatti normali <br>a MAX+50. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
3600	Potenzia i Gatti matti <br>super rari al livello 25. <br><span class="fs76">* Potenzia con gli XP</span>
3650	Potenzia i Gatti matti <br>super rari al livello 30. <br><span class="fs76">* Potenzia con gli XP</span>
4000	Ricevi 1 Biglietto raro.
4050	Potenzia i Gatti rari <br>a MAX+60. <br><span class="fs76">* Potenzia con le capsule rare</span>
4100	Potenzia i Gatti super rari <br>a MAX+50. <br><span class="fs76">* Potenzia con le capsule rare</span>
4150	Potenzia i Gatti ultra rari <br>a MAX+50. <br><span class="fs76">* Potenzia con le capsule rare</span>
2250	Ricevi 1 miagrume epico.
2350	Ricevi 3 Occhio di gatto<br>speciali.
2450	Ricevi 3 Occhio di gatto<br>rari.
2550	Ricevi 3 Occhio di gatto<br>super rari.
2650	Ricevi 3 Occhio di gatto<br>ultra rari.
3050	Ricevi 1 miagrume epico.
3150	Ricevi 3 Occhio di gatto<br>speciali.
3250	Ricevi 3 Occhio di gatto<br>rari.
3350	Ricevi 3 Occhio di gatto<br>super rari.
3450	Ricevi 3 Occhio di gatto<br>ultra rari.
100	Ricevi 1 Biglietto raro.
200	Ricevi 5 accelerazioni.
300	Ricevi 50.000 XP.
400	Ricevi 1 Radar tesori.
500	Ricevi 2 miaobiglietti.
600	Ricevi 2 Gatti secchioni.
700	Ricevi 100.000 XP.
3700	Ricevi 3 Radar tesori.
3750	Ricevi 3 miagrumi epici.
3800	Ricevi 3 Occhio di gatto<br>speciali.
3850	Ricevi 3 Occhio di gatto<br>rari.
3900	Ricevi 3 Occhio di gatto<br>super rari.
3950	Ricevi 3 Occhio di gatto<br>ultra rari.
4200	Potenzia i Gatti normali <br>a MAX+55. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
4250	Potenzia i Gatti normali <br>a MAX+60. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
4300	Ricevi 3 miagrumi epici.
4350	Ricevi 3 Occhio di gatto<br>speciali.
4400	Ricevi 3 Occhio di gatto<br>rari.
4450	Ricevi 3 Occhio di gatto<br>super rari.
4500	Ricevi 3 Occhio di gatto<br>ultra rari.
4550	Ricevi 1 Biglietto raro.
4600	Potenzia i Gatti rari <br>a MAX+70. <br><span class="fs76">* Potenzia con le capsule rare</span>
4650	Potenzia i Gatti super rari <br>a MAX+60. <br><span class="fs76">* Potenzia con le capsule rare</span>
4700	Potenzia i Gatti ultra rari <br>a MAX+60. <br><span class="fs76">* Potenzia con le capsule rare</span>
1050	Ricevi 3 Gatti ricconi.
1150	Ricevi 2 Gatti cecchini.
1250	Ricevi 2 miaobiglietti.
1350	Ricevi 1 Biglietto raro.
2050	Ricevi 3 Vitamiao C.
2750	Ricevi 5 Gatti cecchini.
2850	Ricevi 3 Vitamiao C.
2950	Ricevi 3 miaobiglietti.
4750	Ricevi 5 miagrumi verdi.
4800	Ricevi 5 miagrumi viola.
4850	Ricevi 5 miagrumi rossi.
4900	Ricevi 5 miagrumi blu.
4950	Ricevi 5 miagrumi gialli.
5000	Ricevi 5 miagrumi epici.
5050	Potenzia i Gatti normali <br>a MAX+65. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
5100	Potenzia i Gatti normali <br>a MAX+70. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
5150	Ricevi 1 Biglietto raro.
5200	Ricevi 5 Occhio di gatto<br>speciali.
5250	Ricevi 5 Occhio di gatto<br>rari.
5300	Ricevi 5 Occhio di gatto<br>super rari.
5350	Ricevi 5 Occhio di gatto<br>ultra rari.
5400	Ricevi 3 Radar tesori.
5750	Potenzia i Gatti normali <br>a MAX+75. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
5800	Potenzia i Gatti normali <br>a MAX+80. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
5450	Ricevi 5 miagrumi verdi.
5500	Ricevi 5 miagrumi viola.
5550	Ricevi 5 miagrumi rossi.
5600	Ricevi 5 miagrumi blu.
5650	Ricevi 5 miagrumi gialli.
5700	Ricevi 5 miagrumi epici.
5850	Potenzia i Gatti rari <br>a MAX+80. <br><span class="fs76">* Potenzia con le capsule rare</span>
5900	Potenzia i Gatti super rari <br>a MAX+70. <br><span class="fs76">* Potenzia con le capsule rare</span>
5950	Potenzia i Gatti ultra rari <br>a MAX+70. <br><span class="fs76">* Potenzia con le capsule rare</span>
6000	Ricevi 1 Biglietto raro.
6500	Ricevi 5 miagrumi epici.
7000	Ricevi 1 Biglietto raro.
6100	Ricevi 5 Occhio di gatto<br>speciali.
6200	Ricevi 5 Occhio di gatto<br>rari.
6300	Ricevi 5 Occhio di gatto<br>super rari.
6400	Ricevi 5 Occhio di gatto<br>ultra rari.
6600	Ricevi 5 Vitamiao A.
6700	Ricevi 5 Vitamiao B.
6800	Ricevi 5 Vitamiao C.
6900	Ricevi 5 miagrumi verdi.
7500	Ricevi 5 miagrumi epici.
8000	Ricevi 1 Biglietto raro.
7100	Ricevi 5 miagrumi viola.
7200	Ricevi 5 miagrumi rossi.
7300	Ricevi 5 miagrumi blu.
7400	Ricevi 5 miagrumi gialli.
7777	Ricevi 7 Biglietti rari.
7600	Ricevi 5 Occhio di gatto<br>speciali.
7700	Ricevi 5 Occhio di gatto<br>rari.
7800	Ricevi 5 Occhio di gatto<br>super rari.
7900	Ricevi 5 Occhio di gatto<br>ultra rari.
8500	Ricevi 5 miagrumi epici.
9000	Ricevi 1 Biglietto raro.
8100	Ricevi 5 Vitamiao A.
8200	Ricevi 5 Vitamiao B.
8300	Ricevi 5 Vitamiao C.
8400	Ricevi 5 miagrumi verdi.
8600	Ricevi 5 miagrumi viola.
8700	Ricevi 5 miagrumi rossi.
8800	Ricevi 5 miagrumi blu.
8900	Ricevi 5 miagrumi gialli.
9100	Ricevi 5 Occhio di gatto<br>speciali.
9200	Ricevi 5 Occhio di gatto<br>rari.
9300	Ricevi 5 Occhio di gatto<br>super rari.
9400	Ricevi 5 Occhio di gatto<br>ultra rari.
9500	Ricevi 5 miagrumi epici.
1110	Potenzia i Gatti ???<br>fino a livello 25.<br><span class="fs76">*Usa gli XP per potenziare!*</span>
1410	Potenzia i Gatti ???<br>fino a livello 30.<br><span class="fs76">*Usa gli XP per potenziare!*</span>
10000	Hai ricevuto 1 Biglietto platino!
9600	Ricevi 5 Occhio di gatto<br>speciali.
9700	Ricevi 5 Occhio di gatto<br>rari.
9800	Ricevi 5 Occhio di gatto<br>super rari.
9900	Ricevi 5 Occhio di gatto<br>ultra rari.
10500	Ricevi 1 miagrume stagionato.
11000	Ricevi 1 Biglietto raro.
10100	Ricevi 5 Vitamiao A.
10200	Ricevi 5 Vitamiao B.
10300	Ricevi 5 Vitamiao C.
10400	Ricevi 5 miagrumi verdi.
10600	Ricevi 5 miagrumi viola.
10700	Ricevi 5 miagrumi rossi.
10800	Ricevi 5 miagrumi blu.
10900	Ricevi 5 miagrumi gialli.
11500	Ricevi 1 miagrume stagionato.
12000	Ricevi 1 Biglietto raro.
11100	Ricevi 5 Occhio di gatto<br>speciali.
11200	Ricevi 5 Occhio di gatto<br>rari.
11300	Ricevi 5 Occhio di gatto<br>super rari.
11400	Ricevi 5 Occhio di gatto<br>ultra rari.
11600	Ricevi 5 Vitamiao A.
11700	Ricevi 5 Vitamiao B.
11800	Ricevi 5 Vitamiao C.
11900	Ricevi 5 miagrumi verdi.
12500	Ricevi 1 miagrume stagionato.
12100	Ricevi 5 miagrumi viola.
12200	Ricevi 5 miagrumi rossi.
12300	Ricevi 5 miagrumi blu.
12400	Ricevi 5 miagrumi gialli.
12600	Ricevi 10 mattoni.
12700	Ricevi 10 piume.
12800	Ricevi 10 pezzi di carbone.
9999	Potenzia i Gatti normali <br>a MAX+90. <br><span class="fs76">* Potenzia con le Miaocapsule</span>
12900	Ricevi 10 ingranaggi.
13000	Ricevi 1 Biglietto raro.
13100	Ricevi 10 pezzi d'oro.
13200	Ricevi 10 meteore.
13300	Ricevi 10 ossa bestiali.
13400	Ricevi 10 ammoniti.
13500	Ricevi 2 miagrumi stagionati.
15000	Ricevi 1 Biglietto platino.
13600	Ricevi 5 Occhio di gatto speciali.
13700	Ricevi 5 Occhio di gatto rari.
13800	Ricevi 5 Occhio di gatto super rari.
20000	Ricevi 1 Biglietto platino.
13900	Ricevi 5 Occhio di gatto<br>ultra rari.
14000	Ricevi 1 Biglietto raro.
14100	Ricevi 20 mattoni
14200	Ricevi 20 piume
14300	Ricevi 20 pezzi di carbone
14400	Ricevi 20 ingranaggi
14500	Ricevi 2 miagrumi stagionati.
14600	Ricevi 20 pezzi d'oro
14700	Ricevi 20 meteore
14800	Ricevi 20 ossa bestiali
14900	Ricevi 20 ammoniti
15100	Ricevi 1 pezzo di platino
15200	Ricevi 50 Friskat
15300	Ricevi 1 Leadership
15400	Ricevi 3 Occhio di gatto leggendari
15500	Ricevi 2 miagrumi stagionati.
15600	Ricevi 5 Vitamiao A
15700	Ricevi 5 Vitamiao B
15800	Ricevi 5 Vitamiao C.
15900	Ricevi 50 Friskat.
16000	Ricevi 1 Biglietto raro.
16100	Ricevi 1 pezzo di platino
16200	Ricevi 5 Vitamiao A.
16300	Ricevi 5 Vitamiao B.
16400	Ricevi 5 Vitamiao C.
16500	Ricevi 3 Occhio di gatto leggendari
16600	Ricevi 5 Occhio di gatto<br>speciali.
16700	Ricevi 5 Occhio di gatto rari.
16800	Ricevi 5 Occhio di gatto super rari.
16900	Ricevi 5 Occhio di gatto<br>ultra rari.
17000	Ricevi 1 Biglietto raro.
17100	Ricevi 1 pezzo di platino
17200	Ricevi 5 Vitamiao A.
17300	Ricevi 5 Vitamiao B.
17400	Ricevi 5 Vitamiao C.
17500	Ricevi 5 Occhio di gatto<br>leggendari.
10001	Livello max Superfelino sbloccato!<br>Potenziamento fino a +30 disponibile.<br><span class="fs76"> *Potenzia con capsule*</span>
17600	Ricevi 5 Occhio di gatto<br>speciali.
17700	Ricevi 5 Occhio di gatto rari.
17800	Ricevi 5 Occhio di gatto super rari.
11001	Liv. max Superfelino sbloccato<br>Potenziamento fino a +40 disp.<br><span class="fs76"> *Potenzia con capsule*</span>
17900	Ricevi 5 Occhio di gatto<br>ultra rari.
18000	Ricevi 1 Biglietto raro.
18100	Ricevi 1 pezzo di platino
12001	Gatto normale: "Superfelino" ora<br>potenziabile fino a livello MAX+50!<br><span class="fs76">*Usa le capsule per potenziare!*</span>
18200	Ricevi 5 Vitamiao A.
18300	Ricevi 5 Vitamiao B.
18400	Ricevi 5 Vitamiao C.
13001	Gatto normale: "Superfelino" ora<br>potenziabile fino a livello MAX +60!<br><span class="fs76">*Usa le capsule per potenziare!*</span>
18500	Ricevi 5 Occhio di gatto<br>leggendari.
18600	Ricevi 5 Occhio di gatto speciali
18700	Ricevi 5 Occhio di gatto rari
14001	Gatto normale: "Superfelino" ora<br>potenziabile fino a livello MAX +70!<br><span class="fs76">*Usa le capsule per potenziare!*</span>
15001	Gatto normale: "Superfelino" ora<br>potenziabile fino a livello MAX +80!<br><span class="fs76">*Usa le capsule per potenziare!*</span>
18800	Ricevi 5 Occhio di gatto super rari
18900	Ricevi 5 Occhio di gatto ultra rari
19000	Ricevi 1 Biglietto raro
20001	Ricevi 3 Occhio di gatto [Oscuro]
19100	Ricevi 1 pezzo di platino
19200	Ricevi 5 Vitamiao A.
19300	Ricevi 5 Vitamiao B.
25000	Ricevi 1 Biglietto leggenda.
19400	Ricevi 5 Vitamiao C.	19500	Ricevi 5 Occhio di gatto leggendari	19600	Ricevi 5 Occhio di gatto speciali.
19500	Ricevi 5 Occhio di gatto leggendari
19600	Ricevi 5 Occhio di gatto speciali.
19700	Ricevi 5 Occhio di gatto rari
19800	Ricevi 5 Occhio di gatto super rari
19900	Ricevi 5 Occhio di gatto ultra rari
20100	Ricevi 1 pezzo di platino
20200	Ricevi 3 mattoni Z
20300	Ricevi 3 piume Z
20400	Ricevi 3 Carbone Z
20500	Ricevi 3 Ingranaggi Z
20600	Ricevi 3 Oro Z
20700	Ricevi 3 Meteora Z
20800	Ricevi 3 Ossa bestiali Z
20900	Ricevi 3 Ammonite Z
21000	Ricevi 1 Biglietto raro
21100	Ricevi 1 pezzo di platino
21200	Ricevi 5 Vitamiao A.
16001	Gatto normale: "Superfelino" ora<br>potenziabile fino a livello MAX +90!<br><span class="fs76">*Usa le capsule per potenziare!*</span>
21300	Ricevi 5 Vitamiao B.
21400	Ricevi 5 Vitamiao C.
21500	Ricevi 10 Gatti CPU
21600	Ricevi 3 mattoni Z
21700	Ricevi 3 piume Z
21800	Ricevi 3 Carbone Z
21900	Ricevi 3 Ingranaggi Z
22000	Ricevi 1 Biglietto raro
22100	Ricevi 1 pezzo di platino
22200	Ricevi 3 Oro Z
22300	Ricevi 3 Meteora Z
22400	Ricevi 3 Ossa bestiali Z
22500	Ricevi 3 Ammonite Z
22600	Ricevi 5 Vitamiao A.
22700	Ricevi 5 Vitamiao B.
22800	Ricevi 5 Vitamiao C.
22900	Ricevi 10 Gatti CPU
23000	Ricevi 1 Biglietto raro
23100	Ricevi 1 pezzo di platino
23200	Ricevi 5 Occhio di gatto leggendari
23300	Ricevi 5 Occhio di gatto speciali.
23400	Ricevi 5 Occhio di gatto rari
23500	Ricevi 5 Occhio di gatto super rari
23600	Ricevi 5 Occhio di gatto ultra rari
23700	Ricevi 3 mattoni Z
23800	Ricevi 3 piume Z
23900	Ricevi 3 Carbone Z
24000	Ricevi 1 Biglietto raro
24100	Ricevi 1 pezzo di platino
24200	Ricevi 3 Ingranaggi Z
24300	Ricevi 3 Oro Z
24400	Ricevi 3 Meteora Z
24500	Ricevi 3 Ossa bestiali Z
24600	Ricevi 3 Ammonite Z
24700	Ricevi 5 Vitamiao A.
24800	Ricevi 5 Vitamiao B.
24900	Ricevi 5 Vitamiao C
25100	Ricevi 5 Occhio di gatto speciali
25200	Hai ricevuto 5 Occhio di gatto rari
30000	Ricevi 1 Biglietto leggenda
