24|Usa un Radar tesori per|assicurarti tesori e oggetti|difficili da trovare!|Ti manca parte di un set?|Questo è lo strumento adatto a te!|＠|
24|Psst! Vedi il Codice di richiesta in|alto a sinistra nel menu del titolo?|Scrivitelo! Potresti pentirti di non|averlo quando ti servirà!|＠|＠|
24|Puoi confermare tratti e abilità|speciali delle tue unità Gatto|toccando l'icona in basso a destra|nel riquadro informativo dell'unità!|＠|＠|
24|Usa un Gatto CPU per ottenere|XP e tesori anche quando|sei impegnato! È solo un'IA,|quindi non aspettarti un maestro|delle strategie!|＠|
24|Risparmia del tempo e usa|un'accelerazione per attraversare|i livelli più lunghi! Sembra però|che non aiuti il tuo punteggio nei|livelli con punteggio a tempo...|＠|
24|Blocca i tuoi nemici|con il fuoco di copertura del|Gatto cecchino! Scatena|una potente salva di cannone|che respinge i nemici!|＠|
24|Puoi contare sul Gatto secchione,|un prodigio tra i felini, per|ottenere XP più efficientemente!|Usa questo oggetto nei livelli|con ricompense in XP già cospicue!|＠|
24|Gli attacchi a distanza|colpiscono i nemici distanti, ma non|quelli di fronte all'unità usata.|Tieni i cattivi lontano dalle unità|a distanza per usarle bene!|＠|
25|Ricevi o blocca le notifiche sulla|tua energia felina per il tuo|telefono: apri le Impostazioni|e seleziona "Notifica energia"!|＠|＠|
26|Ogni tanto, accedi per|ricevere un Biglietto raro!|Usalo col distributore di capsule|rare per ottenere Gatti d'élite|senza usare Friskat!|＠|
26|Mandare Gatti economici a rallentare|l'avanzamento dei nemici può aiutare|a non essere sopraffatti quando|serve! Gestire lo spazio è essenziale|per la vittoria dei Gatti!|＠|
27|Completare i capitoli dell'Impero|dei Gatti causerà|invasioni di zombi!|Supera tutte le aree delle invasioni|per trovare più tesori!|＠|
27|Supera tutte le aree delle invasioni|nei capitoli dell'Impero dei Gatti|per aumentare le ricompense in XP!|＠|＠|＠|
27|Sconfiggi gli zombi nelle aree|delle invasioni dell'Impero dei Gatti|per ricevere ricompense Friskat!|＠|＠|＠|
27|Fai collaborare certe unità|per ricevere dei bonus|per le tue abilità di battaglia!|＠|＠|＠|
27|Le abilità dei tesori felini sono|universali e attive in tutti i|capitoli! Trova i tesori felini|nascosti nei capitoli precedenti!|＠|＠|
27|Se trovi i tesori felini di|maggiore qualità in tutti i livelli,|i Gatti saranno più potenti|che mai!|TROVALI TUTTI!|＠|
27|Ho saputo che ci sono nemici che|sopravvivono agli attacchi letali!|Spaventoso...|＠|＠|＠|
27|Ci sono dei nemici che|combattono col coltello tra i denti!|Se non sai cosa significa,|cercalo con lo smartphone!|＠|＠|
27|Alcuni livelli ti offrono la|possibilità di procedere a un|successivo livello bonus. Supera|questo livello secondario e potrai|ottenere una bella ricompensa!|＠|
27|Quando la nuova forma di un'unità|viene sbloccata, puoi passare alle|altre forme dal menu Equipaggia!|Tocca la freccia circolare in basso|a destra nel ritratto dell'unità!|＠|
27|Ti darò delle informazioni utili su|Festival del tesoro ed eventi Blitz.|Ascolta cosa ti dico|e non potrai sbagliare!|＠|＠|
27|Usa il Friskat per aumentare|le formazioni da battaglia salvate.|(Vedi il menu Equipaggia!)|Passa rapidamente alla squadra di|Gatti perfetta per ogni occasione!|＠|
27|Organizza al meglio la tua squadra|di Gatti copiando quelli di una|formazione in una nuova!|＠|＠|＠|
27|Ho sentito un tizio alla fermata del|bus che diceva che il futuro ha|molti tesori in grado di renderti|più efficace contro gli alieni!|＠|＠|
27|I gatti con il tratto "Ammazza|zombi" possono impedire ai nemici|zombi di rianimarsi!|＠|＠|＠|
28|Risparmia tempo nella schermata|Equipaggia! Tocca due volte l'icona|dell'unità e il menu mostrerà|quell'unità. Che comodità!|＠|＠|
29|Guarda la Guida ai nemici per|scoprire informazioni utili sui|tratti nemici! Se un nuovo nemico|ti dà problemi, meglio studiare!|＠|＠|
30|Manda il tuo Gatto GAMATOTO|in Spedizione alla ricerca di XP,|Friskat e altre ricompense!|Decidi solo quanto dovrà stare via|e vacci piano fino al suo ritorno!|＠|
30|Offri al tuo GAMATOTO un|Vitamiao per ridurre la durata|della Spedizione. Ti porterà|le stesse ricompense, ma|in molto meno tempo!|＠|
30|Se recluti degli assistenti per|le Spedizioni di GAMATOTO|sarà più facile trovare oggetti!|＠|＠|＠|
31|Raduna 5 semi miagrume di|un colore qualsiasi e diventeranno|un miagrume intero!|I tuoi Gatti ti ringrazieranno!|＠|＠|
31|Miagrumi e semi miagrume|permettono ai tuoi Gatti di sbloccare|il loro potenziale reale! Ogni|giorno della settimana ci sarà un|diverso livello in cui ottenerli!|＠|
14|È più facile ottenere materiali per|la Base felina nei livelli avanzati|delle mappe delle Saghe leggendarie.|＠|＠|＠|
14|Passando a una valutaz. in corone|corone superiore per una mappa|Saghe leggendarie sarà più facile|trovare i materiali per migliorare|la tua Base felina.|＠|
27|Ottieni i materiali necessari per|migliorare la Base felina superando|i livelli delle Saghe leggendarie!|＠|＠|＠|
27|Ritirando un aiutante di Gamatoto|potrai assegnarlo al progetto|di sviluppo della Base prima|che scompaia per sempre.|＠|＠|
27|Devi reclutare assistenti per|far progredire lo sviluppo della|tua Base felina. Cercali nelle|Spedizioni di Gamatoto!|＠|＠|
32|Lo spazio non è una passeggiata!|Ricorda di ottenere i tesori nei|capitoli precedenti se è troppo dura!|＠|＠|＠|
32|I livelli Futuro e Cosmo|hanno tesori in grado di offrire|maggiore potenza contro gli alieni!|Trovali e domina le stelle!|＠|＠|
33|Dicono che superando i Gatti del|Cosmo riceverai un premio speciale...|ma non sono affari miei.|Faccio solo le mie cose da gatto!|＠|＠|
34|Gli alieni dotati di Teletrasporto|ti allontaneranno dalla battaglia!|Se impieghi troppo a batterli,|i tuoi Gatti finiranno altrove!|Urge il potere Blocco teletrasporto!|＠|
35|Le barriere possono essere superate|solo con attacchi più potenti delle|difese dello scudo.|Prepara i tuoi Gatti più forti a|combattere seriamente!|＠|
36|Target is closing in.|You will defeat it.|＠|＠|＠|＠|
36|Eva 03 is a total loss.|Designate it the 9th Angel.|＠|＠|＠|＠|
37|Our future depends|on defeating the Angels.|＠|＠|＠|＠|
37|Get in the Eva,|or get out of here.|＠|＠|＠|＠|
36|All personnel to battle stations.|＠|＠|＠|＠|＠|
37|All personnel to battle stations.|＠|＠|＠|＠|＠|
36|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
37|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
14|Usa Vitamiao extra|per affrontare certi livelli Blitz|nei livelli leggendari!|Livelli vitamiao disponibili!|＠|＠|
38|Evangelion Unit 13.|You will pilot it.|＠|＠|＠|＠|
38|All the tools have|been gathered.|＠|＠|＠|＠|
38|We are rewriting|Seele's scenario.|All Cats are simply|means to that end.|＠|＠|
39|Tocca il pulsante sopra la selezione|della mappa per mostrare|solo i livelli consigliati che|non sono stati ancora superati.|＠|＠|
40|Tocca e tieni premuto sull'icona|di un'unità per scoprirne|le caratteristiche e abilità!|＠|＠|＠|
41|Tieni a lungo Equipaggia su selez.|livello per equipaggiare la squadra|con cui hai vinto l'ultima volta.|＠|＠|＠|
42|Club Ufficiali Battle Cats Oro|I membri possono usare acceleraz.|a volontà! Le accelerazioni possono|aumentare la velocità delle battaglie|fino a 3 volte il normale!|＠|
43|Increase the population of glasses-|wearers in the Cat Army!|＠|＠|＠|＠
43|I'll create a space for training.|Activate Training Room 222!|＠|＠|＠|＠
43|The Training Room is set to |virtual mode, so you can|let loose and fight hard.|＠|＠|＠
7|Puoi vedere una settimana di |eventi limitati nel |calendario eventi.|＠|＠|＠
7|Puoi scegliere di ricevere|una notifica per un evento|quando ha inizio.|＠|＠|＠
44|Può essere schierata solo un'unità|con Evoca alla volta. Tocca l'icona|mentre è schierata per evocare|uno spirito che attacca i nemici.|La forza è basilare per la vittoria!|＠
45|Tocca il nome di un livello per|sapere quali nemici troverai. Devi|giocare almeno una volta!|＠|＠|＠
46|Hai tutte le singole ricompense del|livello? Tocca il nome del livello|per vedere se le hai già ricevute.|＠|＠|＠
47|Toccando un tesoro due volte|nel menu Tesoro, raggiungerai|il livello in cui puoi ottenere|quel tesoro.|＠|＠
56|Apri mappe illusorie in|Saghe leggendarie!|Scopri subito!|＠|＠|＠
57|Apri mappe illusorie in|Saghe leggendarie!|Scopri subito!|＠|＠|＠
58|Apri mappe illusorie in|Saghe leggendarie!|Scopri subito!|＠|＠|＠
59|Apri una mappa illusoria, prova!|Tocca Via!, poi cercane una|all'inizio della lista dei livelli!|＠|＠|＠
60|Apri una mappa illusoria, prova!|Tocca Via!, poi cercane una|all'inizio della lista dei livelli!|＠|＠|＠
61|Apri una mappa illusoria, prova!|Tocca Via!, poi cercane una|all'inizio della lista dei livelli!|＠|＠|＠
62|Vai alla Scheda missioni per|maggiori informazioni sulle Missioni|di bentornato! Non perderle|prima che svaniscano!|＠|＠
48|I Campionati miciodiali Grado 2|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
49|Campionati miciodiali Grado 3|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
50|Campionati miciodiali Grado 4|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
51|Campionati miciodiali Grado 5|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
52|Campionati miciodiali Grado 6|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
53|Campionati miciodiali Grado 7|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
54|Campionati miciodiali Grado 8|potrebbero essere una sfida adatta|a te. Dai un'occhiata al Dojo|miciodiale per provarla!|＠|＠
55|Arena del destino|è disponibile nel|Dojo miciodiale!|＠|＠|＠
63|Arena del destino|è disponibile nel|Dojo miciodiale!|＠|＠|＠
64|Arena del destino|è disponibile nel|Dojo miciodiale!|＠|＠|＠
