0|เพิ่มเลเวลแมวของคุณ|เพื่อพาวเวอร์อัปให้พวกมันและ|ปราบพวกตัวร้ายได้อย่างง่ายดาย!|＠|＠
34|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
34|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
34|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
35|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
35|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
35|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
36|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
36|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
36|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
37|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
37|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
37|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
38|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
38|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
38|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
39|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
39|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
39|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
40|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
40|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
40|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
41|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
41|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
41|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
42|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
42|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
42|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
43|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
43|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
43|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
44|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
44|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
44|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
45|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
45|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
45|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
46|ด่านคลั่งบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
46|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
46|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
47|ด่านที่มีแท่นบูชาอากุจะเสกผนึก|เข้าไปที่กองทัพของคุณที่จะทำให้|จำกัดตัวละครให้อยู่ในเลเวลที่ต่ำลง|เคลียร์ด่านอากุเพื่อปลดผนึกนั้น!|＠
47|แมวที่เจาะทะลุโล่มีประสิทธิภาพ|ทำลายโล่ศัตรูอากุ! ดูที่ความสามารถ|ของแมวของคุณเพื่อศึกษาว่ามี|แมวตัวใดบ้างที่มีเอฟเฟกต์นี้|＠
47|แม้จะไม่มีการเจาะทะลุโล่|การสร้างดาเมจจำนวนหนึ่งต่อโล่|ก็ทำให้มันแตกได้ในที่สุด!|＠|＠
47|ถ้าศัตรูอากุที่มีโล่แตกไม่ถูกโจมตี|โล่ของพวกมันจะคืนสภาพ!|ทำลายโล่อากุอีกครั้งเพื่อที่จะ|สร้างดาเมจให้กับพวกมันได้อีกครั้ง|＠
48|ด่านที่มีแท่นบูชาอากุจะเสกผนึก|เข้าไปที่กองทัพของคุณที่จะทำให้|จำกัดตัวละครให้อยู่ในเลเวลที่ต่ำลง|เคลียร์ด่านอากุเพื่อปลดผนึกนั้น!|＠
48|แมวที่เจาะทะลุโล่มีประสิทธิภาพ|ทำลายโล่ศัตรูอากุ! ดูที่ความสามารถ|ของแมวของคุณเพื่อศึกษาว่ามี|แมวตัวใดบ้างที่มีเอฟเฟกต์นี้|＠
48|แม้จะไม่มีการเจาะทะลุโล่|การสร้างดาเมจจำนวนหนึ่งต่อโล่|ก็ทำให้มันแตกได้ในที่สุด!|＠|＠
48|ถ้าศัตรูอากุที่มีโล่แตกไม่ถูกโจมตี|โล่ของพวกมันจะคืนสภาพ!|ทำลายโล่อากุอีกครั้งเพื่อที่จะ|สร้างดาเมจให้กับพวกมันได้อีกครั้ง|＠
49|ด่านจำกัดบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
49|เพื่ออัปแมวของคุณด้วย XP จากนั้น|สร้างทัพแมวที่สามารถปะทะกับ|ศัตรูประเภทต่างๆ ที่พบในด่านนี้!|＠|＠
49|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
50|ด่านจำกัดบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
50|ถ้าคุณผ่านด่านนั้นไปไม่ได้จริงๆ|พยายามเก็บสมบัติเพิ่มขึ้นอีก|เพื่อบูสต์พลังแมวของคุณ!|＠|＠
50|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
51|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
51|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
51|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
52|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
52|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
52|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
53|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
53|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
53|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
54|ด่านไซโคลนบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
54|เมื่อต้องต่อสู้กับศัตรูที่คุณสมบัติ|เลือกแมวที่ต้านทานประเภทนั้นๆ ได้!|และคุณจะกลายเป็นมือโปรในไม่ช้า!|＠|＠
54|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
55|ด่านจำกัดบางด่านสามารถ|ขอท้าทายเล่นได้ในส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
55|เพื่ออัปแมวของคุณด้วย XP จากนั้น|สร้างทัพแมวที่สามารถปะทะกับ|ศัตรูประเภทต่างๆ ที่พบในด่านนี้!|＠|＠
55|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
56|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
56|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
56|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
57|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
57|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
57|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
58|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
58|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
58|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
59|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
59|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
59|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
60|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
60|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
60|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
61|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
61|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
61|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
62|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
62|ใช้ไอเทมปลดล็อกศักยภาพ|ที่ซ่อนอยู่ของกองทัพแมวของคุณ!|ได้ไอเทมเป็นรางวัลจาก|ด่านรายวันในด่านตำนาน!|＠
62|การเพิ่มเลเวลแมว จะอัปเกรดพลัง|การต่อสู้ เพื่อที่พวกมันจะสามารถ|กำจัดได้แม้แต่ศัตรูที่แข็งแกร่งที่สุด!|＠|＠
63|ด่านคลั่งสามารถ|ขอท้าทายเล่นได้ในฐานะส่วนหนึ่งของ|ซีรีส์ด่านวิตาเมี้ยว!|＠|＠
