14|Les niv. événements du week-end|te feront gagner beaucoup d’XP.|Si tu veux améliorer tes unités, visite|ces niv. pour un max d’expérience !|＠|＠|
14|Je t’ai parlé des trésors ?|Ils sont vraiment cool.|Tu gagneras beaucoup en puissance|en en récupérant !|＠|＠|
14|Prêts à passer à l’action !|Ce sont les unités spécialistes|des ennemis rouge et noir.|Consulte la description d’une unité|pour avoir des conseils tactiques.|＠|
14|Dans les niveaux score chrono,|plus vite tu termines le niveau,|plus ton score est élevé !|Et plus ton score est élevé,|plus belle est la récompense !|＠|
14|Dans les Histoires légendaires, si tu|termines tous les niv. de la carte,|tu reçois un bonus de Miam.|Une seule fois.|＠|＠|
14|Les ennemis métal sont très|résistants. Mais il paraît qu’ils|craignent les coups critiques !|＠|＠|＠|
14|Les ennemis métal sont très|résistants. Même contre les attaques|lourdes. Alors mise sur la quantité !|Achètes de nombreux chats pas cher|plutôt que des Chats coûteux.|＠|
14|Tu as encore du mal à avancer ?|Essaie de récupérer tous les trésors|des chapitres précédents !|＠|＠|＠|
14|Parfois, tu peux obtenir des tickets|dans des niveaux offrant un|Ticket Chapsule à la clé !|Pour en savoir plus, utilise|ton moteur de recherche !|＠|
14|Tu connais les niv. incroyablement|balèzes des Chats mabouls ?|Il faut avoir le cœur bien accroché,|mais si tu les termines tu obtiendras|une unité super rare !|＠|
14|Termine les niveaux « éveillés » pour|affronter des ennemis qui sont des|versions évoluées des unités et|débloquer leurs formes ultimes !|＠|＠|
14|Élimine les puissants Cyclones qui|apparaissent dans les niv. Guerrilla|pour obtenir une unité spéciale.|Ils font peur, c’est vrai, mais tout|monstre a son point faible !|＠|
14|Récupère des unités dans les|Chapsules pour améliorer les cap.|tes unités encore un peu plus...|Voire débloquer une forme ultime ?!|＠|＠|
14|Tu as terminé le mode Histoire ?|Relève des défis d’expert dans|les Histoires légendaires.|Termine tous les niveaux pour tenter|d’obtenir des unités puissantes !|＠|
15|Bienvenue aux niveaux événements !|Ces niveaux ne sont disponibles|que pendant un certain temps.|＠|＠|＠|
16|Voici les Histoires légendaires !|Ce sont des niveaux très difficiles.|Si tu n’es pas encore d’attaque,|essaie d’abord les autres chapitres.|＠|＠|
17|Vers le futur, ce n’est pas de la tarte.|Si tu n’y arrives pas, reviens dans le|présent pour t’entraîner et obtenir|plus d’alliés pour ton armée !|＠|＠|
18|Les trésors de L’empire des Chats|et de Vers le futur sont différents.|Trouve-les tous pour un max.|de puissance.|＠|＠|
18|Termine Vers le futur pour|obtenir tous les combos|félins disponibles !|＠|＠|＠|
19|Tu peux en apprendre plus sur tes|adversaires dans le Guide ennemis.|＠|＠|＠|＠|
20|Si tu explores toujours les mêmes|niveaux, tu obtiendras de moins|en moins d’XP !|＠|＠|＠|
20|Tu as du mal à avancer ?|Rejoue des niveaux pour obtenir|plus d’XP et améliorer tes unités.|＠|＠|＠|
20|Les miracles du Dieu des Chats|consomment des Miam mais sont|très puissants ! Ils sont très utiles|quand tu es en difficulté, alors|demande de l’aide pour gagner !|＠|
21|Tu peux organiser les unités que|tu utilises depuis l’écran Organiser.|Personnalise ton armée|et commence la bataille !|＠|＠|
22|Récupère des trésors dans chaque|niveau ! Plus leur qualité est grande,|meilleurs sont les bonus|qu’ils te confèrent !|＠|＠|
23|Tous les niveaux de Vers le futur|te donneront de jolis trésors|si ton score est assez élevé !|＠|＠|＠|
23|En découvrant un combo félin|une seule fois, tu l’enregistres|pour tes futures parties dans|la liste des combos.|＠|＠|
24|Tu sens que tu manques d’argent ?|Commence ta bataille avec un|portefeuille plein et un Chadjoint|motivé, grâce au Chat fortuné !|＠|＠|
24|Le Charburant se récupère au fil|du temps ! Laisse-le se restaurer|avant de repasser à l’action !|＠|＠|＠|
24|Améliore la capacité Recherche pour|produire plus de Chats en moins de|temps. Plus de Chats... Plus vite...|Tout le monde y gagne !|＠|＠|
24|Le Chadjoint est très important !|À haut niveau, il donne plus d’argent.|Et plus d’argent, c’est plus de Chats !|Améliore ton Chadjoint !|＠|＠|
24|Si tu quittes un niveau dans les|10 premières secondes de la bataille,|tu récupères le Charburant dépensé !|Ne t’en fais pas, les objets choisis|pour ce combat te sont rendus aussi.|＠|
24|Tu dois améliorer tes Chats, et vite ?|Si tu n’as pas le temps de terminer|des niveaux, tu peux toujours acheter|plus d’XP à la boutique contre|des Miam. Jettes-y un œil !|＠|
24|Tes données sont stockées dans|l’appli ! Si tu la supprimes, tu les|supprimes aussi ! Ne l’oublie pas.|Tu ne peux pas les restaurer|une fois supprimées !|＠|
24|Quand tu débloques une nouv. unité,|tu peux consulter le Guide Chats et|obtenir un petit cadeau en étudiant|ton nouvel ami. Agrandis la famille|pour obtenir des Miam gratuits !|＠|
27|Seuls les combos félins utilisables|apparaissent dans la liste des|combos. Réunis plus d’amis pour|ton armée de Chats et découvre|ainsi tous les partenariats !|＠|
27|Touche le nom de n’importe quel|combo félin débloqué depuis la liste|des combos pour déployer|ces unités en formation|immédiatement !|＠|
24|Le détecteur de trésor te garantit|d’obtenir les trésors et les objets|les plus difficiles à trouver !|Il manque un trésor à ta collection ?|C’est l’outil qu’il te faut !|＠|
24|Psst ! Tu vois ce code de sauvegarde|en haut à gauche de ton écran titre ?|Note-le ou tu regretteras de|l’avoir égaré quand il te le faudra !|＠|＠|
24|Tu peux vérifier les caractéristiques|et capacités spéciales de tes unités|en touchant l’icône en bas à droite|du texte d’infos de l’unité !|＠|＠|
24|L'objet Chat numérique se bat pour|toi automatiquement durant la|bataille. Ne t'attend pas à|grand-chose, ça n'est qu'une IA|de chat de base.|＠|
24|Économise du temps, utilise une|accélération pour survoler ces niv.|si longs ! Par contre, ça ne va pas|améliorer ton score sur les|niveaux score chrono...|＠|
24|Repousse tes ennemis avec le|tir de couverture fourni par|le Chat tireur ! Il envoie un|puissant tir de canon qui les|fait reculer vers leur base.|＠|
24|Tu peux compter sur les Chats|diplômés, des prodiges félins,|pour optimiser ton gain d’XP.|Essaie de les utiliser sur des niveaux|qui offrent déjà beaucoup d’XP !|＠|
24|Les attaques longue portée frappent|les ennemis éloignés, mais pas ceux|juste devant ton unité. Éloigne|les méchants de tes attaquants à|distance pour les laisser se battre !|＠|
25|Reçois ou non des notifications au|sujet de ton Charburant sur ton|téléphone. Va dans Paramètres et|active Notif. Charburant.|＠|＠|
26|De temps à autre, te connecter|te permettra d’obtenir un ticket rare.|Utilise-le sur la machine à Chapsules|rares pour obtenir un Chat d’élite|sans dépenser de Miam !|＠|
26|Envoyer des Chats peu coûteux pour|ralentir l’ennemi peut t’aider à ne pas|te laisser déborder quand ça compte|le plus. La gestion de l’espace est|une clé de la victoire des Chats !|＠|
27|Venir à bout de L’empire des Chats,|c’est déclencher une invasion de|zombies ! Libère toutes les zones|envahies pour un meilleur taux|d’obtention de trésors !|＠|
27|Termine toutes les zones envahies|dans chaque chapitre de L’empire|des Chats pour gagner plus d’XP !|＠|＠|＠|
27|Élimine les zombies dans les zones|envahies de L’empire des Chats|pour obtenir du Miam|en récompense !|＠|＠|
27|En associant certaines unités,|tes capacités de combat|bénéficient de bonus !|＠|＠|＠|
27|Les bonus offerts par les trésors|s’appliquent à tous les chapitres !|Récupère des trésors|dans les chapitres précédents !|＠|＠|
27|Si tu obtiens les meilleurs trésors|dans tous les niveaux,|tes Chats deviendront plus|puissants que jamais !|ATTRAPE-LES TOUS !|＠|
27|Il paraît que certains ennemis|peuvent survivre à une frappe|fatale... C’est terrifiant...|＠|＠|＠|
27|Certains ennemis se battent|avec l’énergie du désespoir !|Tu ne connais pas l’expression ?|Demande à Internet.|＠|＠|
27|Certains niveaux t’offrent une chance|d’enchaîner immédiatement avec un|niveau bonus. Termine ce niveau|secondaire et tu pourrais bien|obtenir une superbe récompense !|＠|
27|Quand tu as débloqué la nouvelle|forme d'unité, tu peux la choisir|depuis le menu Organiser.|Touche la flèche circulaire en bas|à droite de l’image de l’unité !|＠|
27|Je te donnerai des infos utiles|sur les événements Guerrilla et|trésors à gogo. Écoute ce|que je dis et tout ira bien !|＠|＠|
27|Utilise des Miam pour sauvegarder|plus de formations de combat.|(Voir le menu Organiser !)|Choisis l’équipe parfaite en un|instant pour t’adapter à la situation !|＠|
27|Affine ton choix d’équipe en|copiant des sélections d'unités|d’une formation à une autre !|＠|＠|＠|
27|Un type à l’arrêt de bus a dit|que le futur abritait beaucoup de|trésors qui peuvent te renforcer|contre les aliens !|＠|＠|
27|Certains Chats dotés de la|carac. Tueur de zombies peuvent|les empêcher de ressusciter !|＠|＠|＠|
28|Gagne du temps sur l’écran|Organiser ! Touche deux fois|l’icône de l’unité pour qu’elle|s’affiche. Pratique !|＠|＠|
29|Consulte le Guide ennemis pour tout|savoir sur leurs caractéristiques !|Si un nouvel ennemi te pose souci,|mieux vaut apprendre à le connaître !|＠|＠|
30|Envoie Gamatoto en expédition|pour trouver XP, Miam et|autres récompenses !|À toi de décider combien de|temps il part et attends son retour.|＠|
30|Offre des vichamines à ton|Gamatoto pour raccourcir la|durée de son expédition. Il|rapportera autant de choses|en beaucoup moins de temps !|＠|
30|Recruter des auxiliaires pour les|expéditions Gamatoto permet de|trouver des objets plus facilement !|＠|＠|＠|
31|Récolte 5 graines de Chagrume d’une|même couleur et elles deviendront|un Chagrume complet !|Tes Chats te remercieront.|＠|＠|
31|Les Chagrumes et leurs graines|permettront à tes Chats de révéler|leur potentiel ultime ! Chaque jour|de la semaine te propose un niveau|différent où en récupérer !|＠|
14|Il est plus facile de trouver des|matériaux de constr. de base féline|dans les niv. avancés des Hist. lég.|＠|＠|＠|
14|Sur un niveau légendaire, passer à|un nombre de couronnes sup. facilite|la récolte de matériaux permettant|d’améliorer ta base féline.|＠|＠|
27|Récupère les matériaux requis pour|améliorer ta base féline en terminant|les niveaux Histoires légendaires!|＠|＠|＠|
27|En retirant un auxiliaire de Gamatoto,|tu peux l’envoyer travailler sur un|projet d'amélioration de base|avant qu’il ne parte pour de bon.|＠|＠|
27|Tu dois recruter des assistants pour|faire avancer le développement de|ta base féline. Va donc les chercher|dans les expéditions Gamatoto !|＠|＠|
32|L’espace, c’est pas du gâteau ! Quand|ça coince, va ramasser des trésors|dans les chapitres précédents !|＠|＠|＠|
32|Les trésors des niveaux du futur et du|cosmos augmentent ta puissance|face aux aliens. Trouve-les tous|et conquiers les étoiles !|＠|＠|
33|Il paraît qu’on gagne un prix spécial|si on termine Les Chats du cosmos...|Mais ça ne me regarde pas. Moi,|je m’occupe de mes trucs de Chat.|＠|＠|
34|Les aliens doués de téléportation|peuvent téléporter tes unités|en arrière ou en avant si tu mets|trop de temps à les battre. Trouve|des unités capables de les bloquer !|＠|
35|Les barrières ne peuvent être brisées|que par des attaques plus puissantes|que la défense du bouclier.|Prépare tes unit. les plus puissantes|pour une bataille épique !|＠|
36|Target is closing in.|You will defeat it.|＠|＠|＠|＠|
36|Eva 03 is a total loss.|Designate it the 9th Angel.|＠|＠|＠|＠|
37|Our future depends|on defeating the Angels.|＠|＠|＠|＠|
37|Get in the Eva,|or get out of here.|＠|＠|＠|＠|
36|All personnel to battle stations.|＠|＠|＠|＠|＠|
37|All personnel to battle stations.|＠|＠|＠|＠|＠|
36|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
37|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
14|Dépense des vichamines pour|tenter certains niveaux Guerrilla|des Niveaux légendaires ! Les|Niveaux vichamine disponibles !|＠|＠|
38|Evangelion Unit 13.|You will pilot it.|＠|＠|＠|＠|
38|All the tools have|been gathered.|＠|＠|＠|＠|
38|We are rewriting|Seele's scenario.|All Cats are simply|means to that end.|＠|＠|
39|Touche le bouton sur les titres|de sélection de carte pour afficher|uniquement les niv. recommandés|qui n’ont pas encore été terminés !|＠|＠|
40|Touche et maintiens l'icône d'une|unité pour afficher les infos sur|ses compétences et ses capacités !|＠|＠|＠|
41|Maintiens Organiser depuis|l'écran de sélection pour utiliser|l'équipe de ta dernière victoire.|＠|＠|＠|
42|Les membres Or du Club des|officiers BC peuvent utiliser les|accélérations à volonté, y compris|pour tripler la vitesse des|batailles !|＠|
43|Increase the population of glasses-|wearers in the Cat Army!|＠|＠|＠|＠
43|I'll create a space for training.|Activate Training Room 222!|＠|＠|＠|＠
43|The Training Room is set to |virtual mode, so you can|let loose and fight hard.|＠|＠|＠
7|Une semaine entière d'événements|limités peut être consultée sur|le calendrier des événements.|＠|＠|＠
7|Tu peux choisir de recevoir|une alerte pour un événement|dès qu’il commence.|＠|＠|＠
44|Un seul Conjurateur est déployable|à la fois. Touche l'icône quand il|est actif pour invoquer un esprit|qui attaque les ennemis. Le timing|est essentiel à la victoire !|＠
45|Touche le nom d'un niveau pour|connaître ses ennemis. Tu dois|d'abord essayer d'y jouer|au moins une fois !|＠|＠
46|As-tu toutes les récompenses|uniques de niveau ? Touche le nom|d'un niveau pour savoir si tu les as|eues ou pas.|＠|＠
47|Touche deux fois un trésor dans|la liste pour accéder à un niveau|dans lequel tu peux obtenir|ce trésor.|＠|＠
48|Les championnats Griffélin (Rang 2)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
49|Les championnats Griffélin (Rang 3)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
50|Les championnats Griffélin (Rang 4)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
51|Les championnats Griffélin (Rang 5)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
52|Les championnats Griffélin (Rang 6)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
53|Les championnats Griffélin (Rang 7)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
54|Les championnats Griffélin (Rang 8)|pourraient constituer un bon défi !|Jette un coup d'œil au Dojo|Griffélin et tente ta chance !|＠|＠
55|Arène du destin|disponible au|Dojo Griffélin !|＠|＠|＠
