151	0	약속<br>지켜줄 거지냥?	152	170			
152	0	고맙다냥!<br>많이 초대해 줄 거라고<br>믿고 있겠다냥!	153				
153	0	약속을 지켜준 보답으로<br>고양이 통조림을<br>선물한다냥!	104				
170	0	또 그런다냥~<br>말은 그렇게 해도<br>초대해 줄 거<br>다 안다냥~	171				
171	0	분명 그럴 거라고 믿고<br>통조림을 선물하겠다냥!	104				
200	0	오늘도 와줘서<br>고맙다냥!	201				
201	0	친구를<br>냥코 군단에<br>초대해줬을까냥?	202	250			
202	0	기쁘다냥~<br>친구는 많을수록 좋다냥!	203				
203	0	친구가 재밌다고<br>말해줬냐냥?	204	270			
204	0	기쁘다냥~<br>친구가 잘 즐겨주고 있어서<br>안심했다냥	205				
205	0	네가 있어서<br>정말 냥코는 행복하다냥	206				
206	0	오늘이야말로<br>고양이 통조림을 선물...!	207				
207	0	...하고 싶지만<br>꼭 전하고 싶은 이야기가 있다냥!	208				
208	0	실은 친구를 한 명 더<br>초대해주면 무려!	209				
209	0	냥코에겐<br>100명째 친구가<br>생긴다냥!	210				
210	0	친구 100명과 함께<br>송편을 먹는 게<br>아주 오랜 꿈이었다냥~	211				
211	0	친구를 한 명 더<br>초대해주면<br>이 꿈이 이루어진다냥~	212				
212	0	이게 마지막 부탁이다냥!<br>내일은 반드시<br>대량의 통조림을<br>선물하겠다냥!	213				
213	16	부탁한다냥!<br>그럼 내일 만나자냥~	300				
250	0	냥...~<br>약속을 잊은 거다냥...?	251				
251	0	친구를 초대해서<br>같이 손을 잡고<br>강강술래하기로<br>약속했잖냥	252				
252	0	그리고<br>냥코대전쟁을 같이<br>플레이한다는 약속 말이다냥!	260	253			
253	0	설마 진짜로<br>잊어버린 거다냥?	260	254			
254	0	냥코와의 약속<br>기억해 준 거지냥?	255	260			
255	0	믿겠다냥.<br>내일까지<br>친구를 초대해주는 거다냥!	256				
256	0	같이 강강술래한 후<br>냥코대전쟁하면서<br>노는 거다냥!	257				
257	0	그럼 초대해 줄 거라고<br>믿고<br>통조림을 선물한다냥!	207				
260	0	냥~!<br>제대로 들어달라냥!	0				
270	0	・・・・・	271				
271	0	슬프다냥...<br>그치만 기죽지 않을 거다냥!	272				
272	0	냥코대전쟁은<br>말린 오징어랑 같다냥	273				
273	0	씹으면 씹을수록..<br>아니, 하면 할수록<br>재밌어진다냥!	274				
274	0	앞으로도<br>이 즐거움을<br>많이 전파해달라냥~	275				
275	0	그래도 그래도<br>친구들을 많이<br>초대해줘서<br>고맙다냥!	206				
300	0	잘 왔다냥~<br>오늘이야말로 고양이 통조림을<br>가져왔다냥!	301				
301	0	네가 친구들을<br>초대해 준 보답이다냥!<br>정말 고맙다냥!	302				
302	0	덕분에 엄청난 수의 친구들이<br>모이고 있다냥!	303				
303	0	냥코에게도<br>많은 친구가 생겼다냥!	304				
304	0	이 기세라면<br>지구를 둘러쌀 만큼의 크기의<br>강강술래가 가능하다냥!	305				
305	0	아아~<br>정말 꿈만 같다냥...!!	306				
306	0	같이<br>손 잡고<br>강강술래 해 줄 거지냥?	307	350			
307	0	기쁘다냥!<br>너는 냥코의 진정한 친구다냥!	308				
308	0	이건 비밀인데~<br>사실 냥코는 손이 없어서<br>손을 잡을 수가 없다냥~	309				
309	0	며칠 동안 냥코의 부탁을<br>들어줘서<br>기뻤다냥!	310				
310	0	그럼 기다리고 기다리던<br>통조림을 선물한다냥!	311				
311	0	이번에는 진짜다냥!	312				
312	0	짜잔~!!<br><flash>고양이 통조림 777개</flash><br> 선물이다냥!	-2				
350	0	냥? 잘 못 들었다냥<br>다시 한 번 말해달라냥~	306
