32,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
32,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
32,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
33,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
33,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
33,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
34,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
34,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
34,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
35,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
35,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
35,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
36,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
36,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
36,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
37,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
37,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
37,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
38,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
38,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
38,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
39,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
39,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
39,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
40,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
40,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
40,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
41,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
41,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
41,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
42,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
42,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
42,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
43,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
43,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
43,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
44,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
44,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
44,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
45,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
45,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
45,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
46,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
46,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
46,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
47,悪魔城のあるステージでは,キャラクターのレベルが封印されるにゃ！,魔界のステージを攻略していくことで,レベルが解放されていくにゃ！,＠
47,「悪魔シールド」を持つ敵キャラには,「シールドブレイカー」能力が有効にゃ！,手持ちのキャラクターの能力を確認して,有効なにゃんこを連れていくにゃ！,＠
47,「悪魔シールド」に一定のダメージを与えると,「シールドブレイカー」の能力が無くても,悪魔シールドを破壊できるにゃ！,＠,＠
47,「悪魔シールド」を持つ敵キャラがのけぞった時、,壊れた悪魔シールドが復活するにゃ！,再び「悪魔シールド」を破壊すれば,敵キャラにダメージを与えられるにゃ！,＠
48,悪魔城のあるステージでは,キャラクターのレベルが封印されるにゃ！,魔界のステージを攻略していくことで,レベルが解放されていくにゃ！,＠
48,「悪魔シールド」を持つ敵キャラには,「シールドブレイカー」能力が有効にゃ！,手持ちのキャラクターの能力を確認して,有効なにゃんこを連れていくにゃ！,＠
48,「悪魔シールド」に一定のダメージを与えると,「シールドブレイカー」の能力が無くても,悪魔シールドを破壊できるにゃ！,＠,＠
48,「悪魔シールド」を持つ敵キャラがのけぞった時、,壊れた悪魔シールドが復活するにゃ！,再び「悪魔シールド」を破壊すれば,敵キャラにダメージを与えられるにゃ！,＠
49,一部の降臨ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
49,経験値を貯めて,パワーアップしたり,属性を合わせて再挑戦にゃ！,＠,＠
49,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
50,一部の狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
50,勝てないときは,お宝を集めてみるのも,一つの手にゃ,＠,＠
50,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
51,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
51,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
51,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
52,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
52,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
52,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
53,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
53,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
53,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
54,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
54,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
54,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
55,一部の降臨ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
55,経験値を貯めて,パワーアップしたり,属性を合わせて再挑戦にゃ！,＠,＠
55,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
56,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
56,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
56,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
57,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
57,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
57,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
58,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
58,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
58,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
59,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
59,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
59,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
60,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
60,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
60,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
61,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
61,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
61,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
62,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
62,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
62,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
63,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
63,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
63,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
64,大狂乱ステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
64,アイテムを使えば,戦いを有利に進められるはずにゃ！,アイテムは曜日ステージで,手に入れることも出来るにゃ！,＠
64,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
65,一部のサイクロンステージは,ネコビタンステージからも,挑戦できるにゃ,＠,＠
65,属性を合わせて戦うと,攻略に近づけるかもしれないにゃ,意外と大事なことにゃ,＠,＠
65,キャラクターのレベルを上げて,にゃんこ達をパワーアップすれば,強敵もきっと倒せるようになるにゃ！,＠,＠
66,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
67,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
68,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
69,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
70,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
71,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
72,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
73,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
74,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
75,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
76,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
77,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
78,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
79,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
80,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
81,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
82,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
83,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
84,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
85,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
86,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
87,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
88,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
89,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
90,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
91,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
92,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
93,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
94,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
95,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
96,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
97,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
98,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
99,使徒相手には,「使徒キラー」の能力を持った,キャラクターが有効にゃ！,＠,＠
100,ソラクティスは妨害効果に,耐性を持つ「超賢者」の敵にゃ！,「超賢者特効」を持つキャラクターは,その能力を無効にできるにゃ！,＠
101,クリア済みのステージを周回してXPを貯めるにゃ,XPを使ってレベルを上げると,キャラクターがどんどん強くなるにゃ,＠,＠
102,ゴマさまとウサ銀は「赤い敵」属性にゃ,ネコフィッシュはちょっとお高いけど,赤い敵にめっぽう強いにゃ,＠,＠
103,パワーアップから「働きネコ仕事効率」の,レベルを上げると、お金が貯まるスピードが,早くなるにゃ,お金さえあればだいたいどうにかなるにゃ,＠
104,パワーアップから「会計力」のレベルを上げると,敵を倒した時にもらえるお金が増えるにゃ,お金はあるに越したことはないにゃ,＠,＠
105,クマ先生には遠くから攻撃ができる,「ネコドラゴン」が有効だにゃ！,パオンが出てきたら、体力の高い,「ネコダラボッチ」を生産してみるにゃ！,＠
106,ネコビルダーやネコカベを生産し続ければ,敵の進行を食い止められるにゃ,この知識は一生使えるにゃ,＠,＠
106,各地方のお宝を全部そろえると,すごい効果を発揮するにゃ！,メニューの中にあるお宝リストで,どれだけすごいか見てみるといいにゃ,＠
107,ネコビルダーを生産し続けて,スターもねこと、ねこジュラシッターを,しっかり守るにゃ,＠,＠
108,クリティカルはなかなか発動しないにゃ,クリティカルの効果を持つキャラクターは,何体か連れて行くといいにゃ,人事を尽くして天命を待つにゃ,＠
108,日本編１章で手に入れたお宝の効果は,２章でも引き継がれるにゃ,そうやってにゃんこ軍団は,手の付けられない存在になっていくにゃ,＠
109,潜ってくるゾンビに備えて,お金を使いすぎないようにするにゃ,＠,＠,＠
109,ゾンビの骨が残ってるときは,油断は禁物にゃ,蘇生に備えてお金をちょっと貯めておくにゃ,＠,＠
110,ゾンビの骨が残ってるときは,油断は禁物にゃ,蘇生に備えてお金をちょっと貯めておくにゃ,＠,＠
110,日本編１章と２章のお宝を集めないと,このステージをクリアするのは難しいにゃ,まだ集めてないなら出直してくるにゃ,＠,＠
111,ネコビルダーやネコカベを生産し続ければ,敵の進行を食い止められるにゃ,世界で一番大事なことだから覚えて欲しいにゃ,＠,＠
111,ネコビルダーやネコカベを生産し続ければ,敵の進行を食い止められるにゃ,にゃんこ大戦争の最重要テクニックにゃ,＠,＠
112,ネコビルダーやネコカベを生産し続ければ,敵の進行を食い止められるにゃ,世界で一番大事なことだから覚えて欲しいにゃ,＠,＠
112,ネコビルダーやネコカベを生産し続ければ,敵の進行を食い止められるにゃ,にゃんこ大戦争の最重要テクニックにゃ,＠,＠
113,このステージは城を叩くまで,ボスが出てこないにゃ,出てくる敵はすぐに倒さず時間をかけて,がっぽりお金を稼いでからお城を叩くにゃ,＠
114,妨害効果は確率で発動するキャラクターが,多いにゃ。たくさん生産して,妨害効果をかけまくるにゃ！,＠,＠
115,エイリアンは未来編のお宝が無いと,たぶん絶対勝てないにゃ,しっかり集めて出直してくるにゃ,＠,＠
115,お宝は日本編でも未来編でも,どこへ行っても効果があるにゃ,最高のお宝がすべて集まってないなら,戻ってかき集めてくると良いにゃ,＠
116,ゾンビが潜り込んでくると、味方が,分断されて前線のキャラはピンチになるにゃ,潜り込まれることを想定してお金を管理できたら,超ウルトラミラクルハイパー上級者にゃ,＠
117,もし未来編２章のお宝を集めてないなら,このステージをクリアするのは,限りなく無理に近いにゃ,＠,＠
117,ゾンビが潜ってきた時は,地面から出てきた後に備えて,お金を貯めておくにゃ,＠,＠
118,未来編すべての章の最高のお宝を集めないと,このステージをクリアするのは難しいにゃ,トレジャーレーダーを使えば必ず最高のお宝が,手に入るから、活用してみると良いにゃ,＠
119,ネコモヒカンとゴムネコを間髪入れずに,生産し続けて敵を食い止めるにゃ,出てくる敵の属性に合わせてネコサーチMkⅡや,ねこリーゼントも生産するにゃ,＠
120,星がついてるスターエイリアンは,宇宙編のお宝が無いと倒すのは難しいにゃ,ここまで来れた君はきっとお宝集めの名人にゃ,今回もその調子でがんばるにゃ,＠
121,「バリア」を持つ敵キャラには,「バリアブレイカー」能力が有効にゃ！,「駆動戦士ネコ」を活用して,にゃんこ軍団を勝利に導くにゃ！,＠
122,価格が安くてたくさん生産できるキャラクターを,何体か編成して、間髪入れずに生産し続ければ,敵の進行をだいたい食い止められるにゃ,基本にして最強の戦術にゃ,＠
122,スターエイリアンは手ごわいにゃ,宇宙編２章のお宝をちゃんと集めないと,太刀打ちできないにゃ,＠,＠
123,敵のワープを無効にする能力をもった,キャラクターがいるにゃ,編成画面の絞り込みで探してみたら,見つかるかもしれないにゃ,＠
123,スターエイリアンは宇宙編のお宝を,集めてないと勝てないにゃ,もうひと踏ん張りお宝集めをがんばるにゃ,＠,＠
124,クリア済みのステージで,軍資金を集めて再挑戦にゃ！,わんこの乱をクリアすると,たくさん軍資金が手に入るにゃ！,＠
124,天下統一への道ステージでは,たまに緊急ステージが出現するにゃ！,赤くなっているステージをクリアして,たくさん軍資金を手に入れるにゃ！,＠
124,ステージ名をタップすると,出てくる敵がわかるにゃ！,敵アイコンをタップすると,詳しい情報が確認できるにゃ！,＠
125,武将ニャンダムは赤い敵にゃ！,手持ちのキャラクターの能力を確認して,有効なにゃんこを連れていくにゃ！,＠,＠
126,武将般若我王は赤と黒い敵にゃ！,手持ちのキャラクターの能力を確認して,有効なにゃんこを連れていくにゃ！,＠,＠
127,反逆の戦国魔王・織田信長は浮いてる敵にゃ！,手持ちのキャラクターの能力を確認して,有効なにゃんこを連れていくにゃ！,「見習い武者ネコ」も浮いてる敵に有効にゃ！,＠
