13|นานๆ ที คุณจะได้|โบนัส XP ใหญ่ยักษ์เวลาที่|ด่าน XP เมกะบลิตซ์ปรากฏขึ้น!|แต่ระวังด้วยนะ... อย่าปรามาส|ด่านสำหรับผู้เชี่ยวชาญด่านนี้!|＠
13|ด่านอีเวนต์เหล่านี้ มีไว้สำหรับผู้เล่น|ระดับกลาง อย่าลืมว่าคุณสามารถ|เคลียร์ด่านระดับปกติก่อน|มาลองด่านนี้ได้!|＠|＠
14|บางครั้งการเคลียร์ด่านอีเวนต์|ก็มอบไอเทมให้กับคุณด้วย! เก็บสะสม|ไอเทมไว้เยอะๆ และใช้มัน|เป็นแต้มต่อระหว่างการทำศึก!|＠|＠
14|ด่านอีเวนต์สุดสัปดาห์เป็น|วิธีรวบรวม XP ที่ดีที่สุด!|ถ้าคุณอยากอัปเกรดแมวของคุณ|เล่นด่านเหล่านี้เพื่อรับ XP เพิ่มขึ้น!|＠|＠
14|ฉันพูดถึงสมบัติแมวไปแล้วหรือยังนะ?|สมบัติมันดีมากเลย|คุณแข็งแกร่งขึ้นได้อีกมาก|เพียงแค่เก็บสะสมสมบัติแมว!|＠|＠
14|พร้อมออกศึกแล้ว!|แมวที่มีความสามารถที่|ทำลายล้างศัตรูแดงและดำได้!|อ่านคำอธิบายยูนิต|เพื่อคำแนะนำเชิงกลยุทธ์!|＠
14|ที่ด่านคะแนนจับเวลา|ยิ่งคุณเคลียร์เลเวลนั้นเร็ว|คุณยิ่งได้คะแนนมากขึ้น!|ยิ่งคุณได้คะแนนมากขึ้น|รางวัลจะยิ่งดีขึ้น!!!|＠
14|ในเรื่องราวแห่งตำนาน ถ้าคุณเคลียร์|ทุกด่านบนแผนที่|คุณจะได้รับโบนัสอาหารแมว!|เพียงแค่ครั้งเดียวเท่านั้น|＠|＠
14|ศัตรูโลหะแข็งแกร่งสุดๆ|ฉันได้ยินมาว่าพวกมันอ่อนแอต่อ|การโจมตีคริติคอล!|＠|＠|＠
14|ศัตรูโลหะแข็งแกร่งสุดๆ|แม้แต่การโจมตีหนักก็ไม่ได้ผล!|ดังนั้น ใช้จำนวนเข้าสู้!|ลองใช้แมวราคาถูกเยอะๆ|แทนที่จะใช้แมวราคาแพง!|＠
14|ยังเจอปัญหาติดขัดเหรอ?|ลองเก็บสมบัติทั้งหมด|จากบทที่ผ่านมาทั้งหมด!|＠|＠|＠
14|บางครั้งคุณก็สามารถได้ตั๋วแมว|จากด่านที่ให้ตั๋วแมว|โอกาสรับตั๋วแมว!|ค้นหาออนไลน์สำหรับข้อมูลเพิ่มเติม|เกี่ยวกับด่านที่มีโอกาสให้ตั๋วแมว!|＠
14|เคยได้ยินเกี่ยวกับด่านแมวคลั่ง|ที่ยากจนบ้าไปเลยมั้ย?|ไม่เหมาะกับคนใจเสาะนะ|แต่เมื่อเคลียร์ได้จะปลดล็อก|ยูนิตซูเปอร์แรร์!|＠
14|เคลียร์ด่าน "ปลุกพลัง"|เพื่อต่อสู้กับแมวเวอร์ชันที่|วิวัฒน์แล้วพอกับศัตรูที่แข็งแกร่งและ|ปลดล็อกร่างจริง!|＠|＠
14|ปราบไซโคลนน่าเกรงขาม|ที่ปรากฏในด่านบลิตซ์พิเศษ|เพื่อรับยูนิตพิเศษ!|พวกมันอาจน่ากลัว|แต่มอนสเตอร์ทุกตัวมีจุดอ่อน!|＠
14|เก็บสะสมยูนิตจากกาชา|เพื่อพาวเวอร์อัปค่าพลังและ|ความสามารถแมวมากยิ่งขึ้นไปอีก|จนอาจจะปลดล็อกร่างจริงด้วยก็ได้?!|＠|＠
14|เล่นโหมดเรื่องจบแล้ว? ประลองฝีมือ|ได้ในภารกิจท้าทายระดับเชี่ยวชาญที่|เรื่องราวแห่งตำนาน|เคลียร์ทุกด่านเพื่อโอกาส|รับยูนิตทรงพลัง!|＠
15|ยินดีต้อนรับสู่ด่านอีเวนต์!|ด่านเหล่านี้เปิดให้เล่นได้|เฉพาะในช่วงเวลาหนึ่งเท่านั้น!|＠|＠|＠
16|ยินดีต้อนรับสู่เรื่องราวแห่งตำนาน!|มีด่านยากมากๆ ที่นี่|ถ้าคุณยังไม่พร้อม|ลองเล่นบทอื่นก่อนได้!|＠|＠
17|สู่อนาคตไม่ง่ายเลยนะ! ถ้าไปต่อไม่ได้|ลองกลับไปยังปัจจุบันเพื่อฝึกฝนและ|เก็บสะสมพันธมิตรเพิ่มขึ้น|สำหรับกองทัพของคุณ!|＠|＠
18|สมบัติใน "จักรวรรดิแมว"|และ "สู่อนาคต" ก็ต่างออกไป:|ต้องเก็บมันมาให้หมดเพื่อพลังสูงสุด!|＠|＠|＠
18|เคลียร์ "สู่อนาคต"|เพื่อเก็บ|คอมโบแมวที่มีทั้งหมด!|＠|＠|＠
19|คุณอ่านเกี่ยวกับศัตรูของเรา|ได้ในคู่มือศัตรู|＠|＠|＠|＠
20|ถ้าคุณสู้อยู่แต่ใน|ด่านเดิมๆ คุณจะ|ได้รับ XP น้อยลงเรื่อยๆ ทุกครั้ง!|＠|＠|＠
20|เจอปัญหาติดขัดเหรอ?|เล่นด่านเดิมซ้ำเพื่อรับ XP|และอัปเกรดแมวของคุณ!|＠|＠|＠
20|ปาฏิหาริย์ของพระเจ้าแมวใช้|อาหารแมว แต่ให้เอฟเฟกต์|ที่ทรงพลังสุดๆ!|ช่วยได้จริงๆ ยามอับตาจน|ขอให้พระเจ้าช่วยให้ชนะได้เลย!|＠
21|คุณสามารถจัดทัพแมว|ที่คุณใช้ได้ในหน้าจัดทัพ|ปรับแต่งกองทัพแมวของคุณ|และเริ่มการต่อสู้!|＠|＠
22|เก็บสะสมสมบัติแมวจาก|แต่ละด่าน! ยิ่งคุณภาพสูงขึ้น|สมบัติแมวจะยิ่งให้|โบนัสสมบัติแมวที่ดียิ่งขึ้น!|＠|＠
23|ทุกด่านใน "สู่อนาคต"|จะให้สมบัติเจ๋งๆ|ถ้าคุณได้คะแนนสูงพอ|＠|＠|＠
23|การค้นพบคอมโบแมว|เพียงแค่ครั้งเดียวก็จะบันทึกไว้|สำหรับอ้างอิงครั้งต่อไป|ในรายการคอมโบ!|＠|＠
24|รู้สึกเงินขาดมือหรือเปล่า?|เริ่มการต่อสู้ด้วย เป๋าตังค์เต็ม|และแมวกรรมกรที่หึกเหิม|โดยใช้แมวเศรษฐี!|＠|＠
24|พลังงานแมวจะค่อยๆ ฟื้นฟู|เมื่อเวลาผ่านไป รอสักพักนะเมี้ยว♪|ก่อนจะเดินเกมขั้นต่อไป!|＠|＠|＠
24|อัปเกรดความสามาถ "การวิจัย"|เพื่อใช้เวลาน้อยลงในการผลิตแมว!|แมวมากขึ้น... เวลาน้อยลง...|ทุกฝ่ายชนะ!|＠|＠
24|แมวกรรมกรสำคัญมาก!|เลเวลยิ่งสูงยิ่งให้เงินเยอะขึ้น!|เงินเยอะขึ้นก็เท่ากับแมวมากขึ้น!|อัปเกรดแมวทั้งหมดเลย!!|＠|＠
24|ถ้าคุณจบการต่อสู้ภายใน|10 วินาทีหลังจากเข้าสู่การต่อสู้|พลังงานที่ใช้ไปจะฟื้นฟูกลับมา|ไม่ต้องห่วง ไอเทมที่เลือกใช้ใน|การต่อสู้นั้นก็จะถูกคืนกลับมาด้วย!|＠
24|ต้องอัปเกรดแมวอย่างเร็วเหรอ?|ถ้าคุณไม่มีเวลาเคลียร์ด่าน|คุณสามารถซื้อ|แพ็ก XP ที่ร้านแมวได้เสมอ โดยใช้|อาหารแมว ลองไปดูสิ!|＠
24|ข้อมูลที่บันทึกจะเก็บไว้ภายในแอป!|การลบแอปจะลบ|บันทึกด้วย อย่าลืมล่ะ!|คุณไม่สามารถกู้ข้อมูลที่บันทึกไว้ได้อีก|หลังจากที่มันถูกลบไปแล้ว!|＠
24|เมื่อคุณปลดล็อกแมวใหม่|คุณได้ดูคู่มือแมวได้ และ|ได้รับของขวัญเล็กๆ น้อยๆ จากการดู|เพื่อนใหม่ของคุณ! เพิ่ม|พันธมิตรและรับอาหารแมวฟรี!|＠
27|มีเพียงคอมโบแมวที่ใช้ได้เท่านั้นที่จะ|ปรากฏในรายการคอมโบ...|สะสมเพื่อนเพิ่มขึ้นสำหรับ|กองทัพแมวของคุณ และเผยให้เห็น|พันธมิตรเพิ่มมากขึ้น!|＠
27|แตะชื่อของคอมโบแมวใดก็ตาม|ที่ปลดล็อกแล้วขณะอยู่ที่หน้ารายการ|คอมโบแมวเพื่อติดตั้งยูนิตเหล่านั้น|ในกระบวนทัพของคุณทันที!|＠|＠
24|การใช้เรดาร์สมบัติ|ช่วยให้มั่นใจได้ว่าคุณจะได้รับ|สมบัติหายากและไอเทมดร็อปเหล่านี้!|เซ็ตของคุณมีชิ้นส่วนไม่ครบเหรอ?|นี่คือเครื่องมือที่ใช้ได้!|＠
24|หึ! เห็นรหัสสอบถามที่|มุมซ้ายบนของหน้าจอแรกหรือเปล่า?|จดมันลงไปเลย! คุณอาจจะเสียใจ|ที่ไม่มีรหัสนี้เวลาที่ต้องใช้!|＠|＠
24|ตรวจดูคุณสมบัติของยูนิตแมว|และความสามารถพิเศษได้|โดยแตะที่ไอคอนที่มุมขวาล่าง|ของกล่องข้อความข้อมูลยูนิต!|＠|＠
24|ใช้ซีพียูแมวเพื่อเก็บสะสม|XP และสมบัติ แม้แต่ในตอนที่|คุณกำลังยุ่งอยู่! มันเป็นแค่ AI|ก็อย่าไปคาดหวังอัจฉริยะ|จอมวางกลยุทธ์จากผู้เล่นอัตโนมัติล่ะ|＠
24|ประหยัดเวลาให้ตัวเอง - ใช้|เร่งความเร็วเพื่อฉลุยผ่าน|ด่านยาวๆ พวกนี้ไปเลย! แต่เหมือนว่า|มันจะไม่ช่วยเรื่องแต้มของคุณใน|ด่านคะแนนจับเวลานะ...|＠
24|ตรึงศัตรูของคุณเอาไว้|ด้วยการยิงคุ้มกันจาก|แมวซุ่มยิง! ระเบิดยิง|ปืนใหญ่ทรงพลัง|ที่กระแทกศัตรูกลับไป!|＠
24|คุณพึ่งพาจอมอัจฉริยะแมว|อย่างงานแมว เพื่อช่วยให้คุณได้|XP มากที่สุดสำหรับเวลาที่คุณมี!|ลองใช้ไอเทมนี้ในเลเวล|ที่มีรางวัล XP ขนาดใหญ่ให้อยู่แล้ว!|＠
24|การโจมตีระยะไกลจู่โจม|ศัตรูที่อยู่ไกลออกไป แต่ไม่โจมตี|พวกที่อยู่ตรงหน้ายูนิตนั้น กัน|พวกตัวร้ายออกไปจากตัวโจมตี|ระยะไกลเพื่อที่พวกมันจะได้ต่อสู้ได้ดี!|＠
25|รับหรือหยุดการแจ้งเตือนเกี่ยวกับ|พลังงานแมวของคุณไม่ให้ส่งไปที่|โทรศัพท์ของคุณได้ - ไปที่การตั้งค่า|แจ้งเตือนพลังงาน และเลือก "เปิด/ปิด"|＠|＠
26|นานๆ ครั้ง การล็อกอิน|จะมอบตั๋วแรร์ให้กับคุณ!|ใช้ตั๋วที่เครื่องกาชาแรร์|เพื่อรับแมวชั้นสูง|โดยไม่ต้องใช้อาหารแมวจนหมด!|＠
26|ส่งแมวราคาถูกออกไปเพื่อทำให้|ศัตรูเคลื่อนทัพได้ช้าลง จะทำให้คุณ|ไม่รู้สึกแพนิกเมื่อจำเป็นต้องต่อสู้!|การจัดการพื้นที่เป็นกุญแจ|สู่ชัยชนะของเหล่าแมว!|＠
27|การเล่นบทภายใน|จักรวรรดิแมวจนจบจะทำให้|เกิดการระบาดของซอมบี้!|เคลียร์พื้นที่ระบาดทั้งหมดเพื่อ|รับอัตราดร็อปสมบัติเพิ่มขึ้น!|＠
27|เคลียร์พื้นที่ระบาดทั้งหมดใน|แต่ละบทในจักรวรรดิแมวเพื่อ|เพิ่มรางวัล XP ของคุณ!|＠|＠|＠
27|ปราบซอมบี้ที่|พื้นที่ระบาดในจักรวรรดิแมว|เพื่อรับรางวัลอาหารแมว!|＠|＠|＠
27|การจัดบางยูนิตให้อยู่ทีมเดียวกัน|จะให้โบนัส|กับความสามารถทำศึกของคุณ!|＠|＠|＠
27|ทักษะสมบัติแมวใช้ได้ทุกที่|และเปิดให้ใช้ในทุกบท!|เก็บสะสมสมบัติแมว|จากบทที่ผ่านมา!|＠|＠
27|ถ้าคุณได้รับสมบัติแมว|ระดับดีที่สุดได้จากทุกด่าน|แมวจะยิ่งทรงพลัง|มากกว่าที่เคย!|ต้องเก็บมาให้ได้ทั้งหมด!|＠
27|ฉันได้ยินมาว่าศัตรูบางตัวสามารถ|รอดชีวิตจากการโจมตีถึงตายได้!|น่ากลัวชะมัด...|＠|＠|＠
27|อันที่จริงศัตรูบางตัว|สู้เหมือนแมวจนมุมด้วย!|หาความหมายคำว่าแมวจนมุม|ในสมาร์ทโฟนของตัวเองละกัน เคนะ?|＠|＠
27|บางด่านจะให้โอกาส|เล่นด่านโบนัส|ต่อเนื่องทันที เคลียร์|ด่านที่สองนี้ และคุณ|อาจได้รับรางวัลสุดเจ๋ง!|＠
27|เมื่อร่างใหม่ของยูนิตปลดล็อกแล้ว|คุณสามารถเปลี่ยนไปเป็น|ร่างอื่นได้ที่เมนูติดตั้ง!|แตะที่ลูกศรวงกลมที่|มุมขวาล่างของรูปยูนิต!|＠
27|ฉันจะให้ข้อมูลที่มีประโยชน์เกี่ยวกับ|เทศกาลสมบัติและอีเวนต์บลิตซ์|ฟังสิ่งที่ฉันพูดเอาไว้|และเธอไม่มีพลาดท่าได้!|＠|＠
27|ใช้อาหารแมวเพื่อเพิ่ม|กระบวนทัพที่บันทึกไว้ของคุณ|ดูเมนูติดตั้ง! สลับไปใช้ทีมแมว|ที่เหมาะสมกับสถานการณ์ใด|ก็ตามได้อย่างรวดเร็ว!|＠
27|ปรับแต่งทีมศึกด้วยการคัดลอก|กระบวนทัพแมวจากกระบวนทัพ|ใดก็ได้ไปยังกระบวนทัพใหม่!|＠|＠|＠
27|ฉันได้ยินผู้ชายที่ป้ายรถเมล์|พูดว่าในอนาคตมี|สมบัติมากมายที่ทำให้คุณ|เก่งกับเอเลี่ยน!|＠|＠
27|แมวบางตัวที่มีคุณสมบัติ|"นักฆ่าซอมบี้" สามารถหยุดศัตรู|ซอมบี้จากการฟื้นชีพขึ้นมาใหม่ได้!|＠|＠|＠
28|ประหยัดเวลาในหน้าติดตั้ง!|แตะที่ไอคอนยูนิตสองครั้ง|และเมนูจะแสดงยูนิตนั้นขึ้นมา|สะดวกมาก!|＠|＠
29|ดูที่คู่มือศัตรูสำหรับ|ข้อมูลเกี่ยวกับคุณสมบัติของศัตรู!|ถ้าศัตรูแบบใหม่สร้างปัญหาให้คุณ|ทางที่ดีที่สุดคือต้องศึกษาพวกมัน!|＠|＠
30|ส่งแมวกามาโตโต้ออกสำรวจ|เพื่อหา XP อาหารแมว|และรางวัลอื่น! แค่ตัดสินใจว่า|จะส่งพวกมันไปนานแค่ไหน|และก็แค่รอจนกว่าจะกลับมา!|＠
30|ให้วิตาเมี้ยวกับกามาโตโต้|เพื่อร่นเวลา|การสำรวจ พวกมันจะ|นำของรางวัลแบบเดียวกันกลับมา|ในเวลาที่น้อยลงมาก!|＠
30|เกณฑ์ผู้ช่วยสำหรับ|การสำรวจของกามาโตโต้|ทำให้การหาไอเทมง่ายขึ้น!|＠|＠|＠
31|รวบรวมเมล็ดผลไม้เหมียว 5 เมล็ดของ|สีใดสีหนึ่ง และพวกมันจะกลายเป็น|ผลไม้เหมียวโตเต็มที่!|แมวของคุณจะขอบคุณคุณ!!!|＠|＠
31|เมล็ดและผลไม้เหมียวจะทำให้แมว|ของคุณได้ปลดล็อกศักยภาพที่แท้จริง|แต่ละวันในสัปดาห์จะให้เล่นด่าน|ที่ต่างกันสำหรับเก็บรวบรวม|เมล็ดผลไม้เหมียวและผลไม้เหมียว!|＠
14|ง่ายกว่าที่จะเก็บรวบรวมวัสดุก่อสร้าง|ฐานทัพแมวในช่วงด่านท้ายๆ|ของแผนที่เรื่องราวแห่งตำนาน|＠|＠|＠
14|การเปลี่ยนระดับมงกุฎที่สูงขึ้น|ในแผนที่เรื่องราวแห่งตำนาน|ทำให้ได้วัสดุมาง่ายขึ้น|สำหรับปรับปรุงฐานทัพแมวของคุณ|＠|＠
27|เก็บวัสดุที่ต้องใช้เพื่อปรับปรุง|ฐานทัพแมวด้วยการเคลียร์|ด่านเรื่องราวแห่งตำนาน!|＠|＠|＠
27|การหยุดใช้งานผู้ช่วยกามาโตโต้จะ|ทำให้คุณส่งพวกมันไปช่วยงาน|พัฒนาฐานทัพได้ก่อนที่|พวกมันจะหายไปถาวร|＠|＠
27|คุณต้องเกณฑ์ผู้ช่วยมา|สร้างความก้าวหน้าในการพัฒนา|ฐานทัพแมว สรรหาผู้ช่วยได้จาก|การสำรวจของกามาโตโต้!|＠|＠
32|อวกาศไม่ใช่เรื่องหมูๆ เลยนะ!|อย่าลืมเก็บสะสมสมบัติจาก |บทที่ผ่านมาถ้ามันเริ่มยากขึ้น!|＠|＠|＠
32|ทั้งด่านอนาคตและห้วงอวกาศ|มีสมบัติที่ให้พลังสู้กับเอเลี่ยนเพิ่มขึ้น!|คว้าสมบัติเหล่านั้นมาและ|เข้ายึดครองดวงดาว!|＠|＠
33|ถ้าคุณเคลียร์แมวแห่งห้วงอวกาศ|จะมีรางวัลพิเศษรออยู่...|แต่นั่นก็ไม่ใช่เรื่องของฉันหรอกนะ|ฉันก็แค่ทำสิ่งที่แมวๆ ทำกัน!|＠|＠
34|เอเลี่ยนที่มีวาร์ปจะส่งคุณออกจาก|การต่อสู้ในชั่วพริบตา! ถ้าคุณใช้เวลา|ปราบพวกมันนาน พวกมันจะส่งแมว|กลับออกไป (หรือแซงหน้าไป)!|หาแมวที่มีพลังบล็อกวาร์ปมา!!|＠
35|ผ่านบาเรียไปได้ด้วยการโจมตี|ที่ทรงพลังกว่าโล่ป้องกัน|เตรียมแมวที่แข็งแกร่งที่สุด|ของคุณให้พร้อม|สำหรับการต่อสู้มหาโหด!|＠
36|Target is closing in.|You will defeat it.|＠|＠|＠|＠
36|EVA 03 is a total loss.|Designate it the 9th Angel.|＠|＠|＠|＠
37|Our future depends|on defeating the Angels.|＠|＠|＠|＠
37|Get in the EVA,|or get out of here.|＠|＠|＠|＠
36|All personnel to battle stations.|＠|＠|＠|＠|＠
37|All personnel to battle stations.|＠|＠|＠|＠|＠
36|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠
37|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠
14|ใช้วิตาเมี้ยวเพิ่มพิเศษ|สำหรับรับมือกับด่านบลิตซ์|ที่ด่านตำนาน!|ด่านวิตาเมี้ยวพร้อมแล้ว!|＠|＠
38|EVANGELION Unit 13.|You will pilot it.|＠|＠|＠|＠
38|All the tools have|been gathered.|＠|＠|＠|＠
38|We are rewriting|Seele's scenario.|All Cats are simply|means to that end.|＠|＠
39|แตะที่สวิตช์เหนือ|เมนูตัวเลือกด้านบนแผนที่เพื่อแสดง|ด่านที่แนะนำเท่านั้นที่ยัง|ไม่ได้เคลียร์|＠|＠
40|แตะไอคอนยูนิตค้าง|เพื่อแสดงข้อมูลเกี่ยวกับ|ทักษะและความสามารถของพวกมัน!|＠|＠|＠
41|กดปุ่มจัดทัพค้าง|ที่หน้าเลือกด่าน เพื่อติดตั้งทีมเดิม|ที่ใช้ในการเคลียร์ด่านที่แล้ว|＠|＠|＠
42|สมาชิกทองสมาคมนายทหาร|สามารถใช้เร่งความเร็วกี่ครั้งก็ได้|เท่าที่ต้องการ! นอกจากนี้สมาชิกทอง|ยังนำเร่งความเร็วมาใช้เพิ่ม|ความเร็วการต่อสู้ได้ถึง 3 เท่า!|＠
43|Increase the population of glasses-|wearers in the Cat Army!|＠|＠|＠|＠
43|I'll create a space for training.|Activate Training Room 222!|＠|＠|＠|＠
43|The Training Room is set to |virtual mode, so you can|let loose and fight hard.|＠|＠|＠
7|ดูปฏิทินอีเวนต์เพื่อเช็ก |อีเวนต์ที่เปิดให้เล่นทั้งหมด |ตลอดทั้งสัปดาห์|＠|＠|＠
7|คุณสามารถเลือกรับ|การแจ้งเตือนอีเวนต์|เมื่ออีเวนต์เริ่มขึ้น|＠|＠|＠
44|ยูนิตที่มีความสามารถปลุกวิญญาณ|จะเรียกออกมาได้แค่ครั้งละตัวเท่านั้น|โดยการแตะไอคอนระหว่างใช้ยูนิต|จะมีวิญญาณขึ้นมาโจมตีศัตรู|ได้ครั้งเดียว เลือกเวลาให้ดีละ!|＠
45|แตะชื่อด่านเพื่อดูศัตรู|ที่ปรากฏในด่าน แต่คุณต้องลองเล่น|ด่านนั้นก่อนอย่างน้อยหนึ่งครั้ง!|＠|＠|＠
46|คุณเก็บรางวัลดร็อปแบบครั้งเดียว|ที่ปรากฏในด่าน แต่คุณต้องลองเล่น|ได้รางวัลดร็อปประจำด่านแล้วหรือยัง|＠|＠|＠
47|เพียงแตะสองครั้งที่สมบัติ|ในรายการสมบัติ|คุณก็จะเข้าเล่นด่าน|เพื่อรับสมบัตินั้นได้เลย|＠|＠
56|เปิดแผนที่ลวงตาใน|เรื่องราวแห่งตำนาน!|ไปลองดูได้เลย!|＠|＠|＠
57|เปิดแผนที่ลวงตาใน|เรื่องราวแห่งตำนาน!|ไปลองดูได้เลย!|＠|＠|＠
58|เปิดแผนที่ลวงตาใน|เรื่องราวแห่งตำนาน!|ไปลองดูได้เลย!|＠|＠|＠
59|ลองเปิดแผนที่ลวงตา!|แตะที่เริ่ม!! จากนั้นมองหา|ที่ด้านบนสุดของรายการชื่อด่าน!|＠|＠|＠
60|ลองเปิดแผนที่ลวงตา!|แตะที่เริ่ม!! จากนั้นมองหา|ที่ด้านบนสุดของรายการชื่อด่าน!|＠|＠|＠
61|ลองเปิดแผนที่ลวงตา!|แตะที่เริ่ม!! จากนั้นมองหา|ที่ด้านบนสุดของรายการชื่อด่าน!|＠|＠|＠
62|ไปที่แถบภารกิจ|เพื่อดูรายละเอียดภารกิจ|ต้อนรับกลับ! ห้ามพลาด|ก่อนโอกาสนี้จะหมดลง!|＠|＠
