0,2,3,4,5,6,7,8,9,-1,		// 0:OK【4.4.0】通常にゃんこガチャ(青玉能力)ALLセット（2.0より実装）
0,2,3,4,5,6,7,8,9,-1,		// 1:OK【4.4.0】『アイテム入り』にゃんこガチャ(青玉能力)
-1,				//38:OK【9.1.0】にゃんこ福引Ｇ2020年2月
-1,				//39:OK【9.1.0】にゃんこ福引※2020年雪まつり
-1,				//40:OK【9.2.0】にゃんこ福引※2020年受験大戦争
-1,				//41:OK【9.3.0】にゃんこ福引Ｇ2020年3月
-1,				//42:OK【9.3.0】にゃんこ福引Ｇ2020年4月
-1,				//43:OK【9.4.0】にゃんこ福引Ｇ2020年5月
-1,				//44:OK【9.5.0】にゃんこ福引Ｇ2020年6月
-1,				//45:OK【9.5.0】にゃんこ福引※2020年黄金週間
-1,				//46:OK【9.6.0】にゃんこ福引Ｇ2020年7月
-1,				//47:OK【9.6.0】にゃんこ福引※2020年梅雨
-1,				//48:OK【9.7.0】にゃんこ福引Ｇ2020年8月
-1,				//49:OK【9.7.0】にゃんこ福引Ｇ2020年サマーレッスン
-1,				//50:OK【9.8.0】にゃんこ福引Ｇ2020年9月
-1,				//51:OK【9.8.0】にゃんこ福引Ｇ2020年銀週間
-1,				//52:OK【9.9.0】にゃんこ福引Ｇ2020年10月
-1,				//53:OK【9.10.0】にゃんこ福引Ｇ2020年11月
-1,				//54:OK【9.10.0】にゃんこ福引Ｇ2020年文化祭
-1,				//55:OK【10.0.0】にゃんこ福引Ｇ2020年12月
-1,				//56:OK【10.1.0】にゃんこ福引Ｇ2021年1月
-1,				//57:OK【10.1.0】にゃんこ福引※2021年雪まつり
-1,				//58:OK【10.1.0】にゃんこ福引※2021年受験大戦争
-1,				//59:OK【10.2.0】にゃんこ福引Ｇ2021年2月
-1,				//60:OK【10.2.0】にゃんこ福引Ｇ2021年3月
-1,				//61:OK【10.3.0】にゃんこ福引Ｇ2021年4月
-1,				//62:OK【10.4.0】にゃんこ福引(ID統一用)
-1,				//63:OK【10.4.0】にゃんこ福引Ｇ(ID統一用)
0,2,3,4,5,6,7,8,9,-1,		//64:OK【11.0.0】にゃんこガチャ+(ユニット)ALLセット（11.0より実装）
-1,				//65:OK【12.3.0】『キャッツアイ入り』アイテムガチャ（キャッツアイ【闇】追加）
-1,	//66セット(能力)
-1,	//67セット(能力)
-1,	//68セット(能力)
-1,	//69セット(能力)
-1,	//70セット(能力)
-1,	//71セット(能力)
-1,	//72セット(能力)
-1,	//73セット(能力)
-1,	//74セット(能力)
-1,	//75セット(能力)
-1,	//76セット(能力)
-1,	//77セット(能力)
-1,	//78セット(能力)
-1,	//79セット(能力)
-1,	//80セット(能力)
-1,	//81セット(能力)
-1,	//82セット(能力)
-1,	//83セット(能力)
-1,	//84セット(能力)
-1,	//85セット(能力)
-1,	//86セット(能力)
-1,	//87セット(能力)
-1,	//88セット(能力)
-1,	//89セット(能力)
-1,	//90セット(能力)
-1,	//91セット(能力)
-1,	//92セット(能力)
-1,	//93セット(能力)
-1,	//94セット(能力)
-1,	//95セット(能力)
-1,	//96セット(能力)
-1,	//97セット(能力)
-1,	//98セット(能力)
-1,	//99セット(能力)
-1,	//100セット(能力)

(能力)
※キャラデータの後ろにつきます！！
XPで回すガチャ	ノーマルガチャチケット
-1の後は自動的に-1がすべて入る。(-1は存在しないと意味です。)
0:にゃんこ砲		破壊力
※1:にゃんこ砲		射程(無しなので出ないので注意)
2:にゃんこ砲		チャージ
3:働きネコ仕事効率
4:働きネコお財布
5:お城体力
6:研究力
7:会計力
8:勉強力
9:統率力
