38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2229,0,0,0
39,1,0,0,0,0,0,0,0,0,0,1,0,0,300147,0,0,0,0,0,0,0,-1,0,0,0
40,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0
41,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-1,0,0,0
42,1,1,1,1,1,1,1,1,1,1,1,1,0,300006,0,0,0,0,0,0,0,-1,0,0,0
43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2186,0,0,0
44,1,1,1,1,1,1,1,1,1,1,1,1,0,300006,0,0,0,0,0,0,0,-1,0,0,0
45,1,1,1,1,1,1,1,1,1,1,1,0,0,300013,0,0,0,0,0,0,0,-1,0,0,0
46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
47,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
56,1,1,1,1,1,1,1,1,1,1,0,1,0,300047,300347,0,0,0,0,0,0,-1,0,26016,20
57,1,1,1,1,1,1,1,1,1,1,0,1,0,300347,300547,0,0,0,0,0,0,-1,0,26017,20
58,1,1,1,1,1,1,1,1,1,1,0,1,0,300547,0,0,0,0,0,0,0,-1,0,26018,20
59,1,0,0,0,0,0,0,0,0,0,1,0,0,300047,300347,0,0,0,0,0,0,-1,0,26016,20
60,1,0,0,0,0,0,0,0,0,0,1,0,0,300347,300547,0,0,0,0,0,0,-1,0,26017,20
61,1,0,0,0,0,0,0,0,0,0,1,0,0,300547,0,0,0,0,0,0,0,-1,0,26018,20
62,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,9606,0
