92,1,1000
92,2,1000
92,3,1000
93,1,300
93,2,300
93,3,300
94,1,400
94,2,400
94,3,400
95,1,300
95,2,300
95,3,300
96,1,300
96,2,300
96,3,300
97,1,400
97,2,400
97,3,400
98,1,400
98,2,400
98,3,400
99,1,300
99,2,300
99,3,300
100,1,5
100,2,5
100,3,5
101,1,5
101,2,5
102,1,0
102,2,0
103,1,300
103,2,0
103,3,0
104,1,5
104,2,5
104,3,5
105,1,400
105,2,400
105,3,400
106,1,400
106,2,400
106,3,400
107,1,300
107,2,300
107,3,300
108,1,0
108,2,0
109,1,300
109,2,300
109,3,300
110,1,300
110,2,300
111,1,500
111,2,500
111,3,500
112,1,300
112,2,300
113,1,300
113,2,300
114,1,300
114,2,300
115,1,300
115,2,300
116,1,300
116,2,300
117,1,300
117,2,300
118,1,300
118,2,300
119,1,400
119,2,400
119,3,400
120,1,5
120,2,5
120,3,5
121,1,5
121,2,5
121,3,5
122,1,5
122,2,5
122,3,5
123,1,5
123,2,5
123,3,5
124,1,400
124,2,400
124,3,400
125,1,300
125,2,300
125,3,300
126,1,300
126,2,300
126,3,300
127,1,400
127,2,400
127,3,400
128,1,0
128,2,0
128,3,0
129,1,400
129,2,400
129,3,400
130,1,250
130,2,250
130,3,250
131,1,5
131,2,5
132,1,0
132,2,0
132,3,0
133,1,0
133,2,0
133,3,0
134,1,300
134,2,400
134,3,400
135,1,300
135,2,300
135,3,300
135,4,300
136,1,400
136,2,400
136,3,400
137,1,400
137,2,400
137,3,400
138,1,300
138,2,300
138,3,300
138,4,400
139,1,0
139,2,0
139,3,0
140,1,0
140,2,0
141,1,5
141,2,5
142,1,0
142,2,0
143,1,300
143,2,300
143,3,300
144,1,0
144,2,0
144,3,0
145,1,400
145,2,400
145,3,400
146,1,400
146,2,400
146,3,400
147,1,300
147,2,300
147,3,300
148,1,500
148,2,500
148,3,500
149,1,500
149,2,500
149,3,500
150,1,400
150,2,400
150,3,400
151,1,400
151,2,400
151,3,400
152,1,400
152,2,400
152,3,400
153,1,300
153,2,300
153,3,300
154,1,300
154,2,300
154,3,300
156,1,5
156,2,5
157,1,5
157,2,5
158,1,400
158,2,400
158,3,400
158,4,400
159,1,400
159,2,400
159,3,400
160,1,300
160,2,300
160,3,300
161,1,300
161,2,300
161,3,300
162,1,5
162,2,5
163,1,0
163,2,0
164,1,0
164,2,0
165,1,0
165,2,0
166,1,0
166,2,0
167,1,0
167,2,0
168,1,0
168,2,250
168,3,250
169,1,0
169,2,250
169,3,300
170,1,0
170,2,400
170,3,400
171,1,0
171,2,250
171,3,250
172,1,5
172,2,5
172,3,5
173,1,300
173,2,300
173,3,300
174,1,300
174,2,300
174,3,300
175,1,5
175,2,5
176,1,0
176,2,0
177,1,400
177,2,400
177,3,400
177,4,400
178,1,300
178,2,0
179,1,5
179,2,5
179,3,5
180,1,400
180,2,400
180,3,400
181,1,5
181,2,5
182,1,0
182,2,0
183,1,0
183,2,0
183,3,0
184,1,5
184,2,5
185,1,300
185,2,300
185,3,300
186,1,300
186,2,300
187,1,400
187,2,400
187,3,400
188,1,300
188,2,300
188,3,300
189,1,300
189,2,300
190,1,300
190,2,300
191,1,5
191,2,5
191,3,5
192,1,5
192,2,5
193,1,5
193,2,5
194,1,300
194,2,400
194,3,400
195,1,400
195,2,300
195,3,400
196,1,400
196,2,400
196,3,400
197,1,400
197,2,400
197,3,400
198,1,250
198,2,250
198,3,250
199,1,400
199,2,400
199,3,400
200,1,250
200,2,250
201,1,5
201,2,5
201,3,5
202,1,400
202,2,0
203,1,300
203,2,400
203,3,400
204,1,5
204,2,5
205,1,5
205,2,5
206,1,0
206,2,0
207,1,5
207,2,5
208,1,300
208,2,5
209,1,300
209,2,300
209,3,300
210,1,300
210,2,300
210,3,300
211,1,5
211,2,5
211,3,5
212,1,300
212,2,300
212,3,300
212,4,400
213,1,400
213,2,0
213,3,0
214,1,300
214,2,300
215,1,300
215,2,300
216,1,300
216,2,300
217,1,300
217,2,300
218,1,300
218,2,300
219,1,300
219,2,300
220,1,300
220,2,300
221,1,300
221,2,300
222,1,400
222,2,400
222,3,400
223,1,300
223,2,300
223,3,300
224,1,300
224,2,300
224,3,300
225,1,300
225,2,300
225,3,300
226,1,300
226,2,300
226,3,300
227,1,300
227,2,5
227,3,5
228,1,5
228,2,5
228,3,5
229,1,300
229,2,300
230,1,300
230,2,300
231,1,5
231,2,5
232,1,300
232,2,300
233,1,300
233,2,300
234,1,300
234,2,300
235,1,300
235,2,300
236,1,300
236,2,300
237,1,250
237,2,250
237,3,250
238,1,300
238,2,300
238,3,300
239,1,250
239,2,250
239,3,250
240,1,0
240,2,400
240,3,400
241,1,400
241,2,400
241,3,400
242,1,300
242,2,300
243,1,300
243,2,300
244,1,5
244,2,5
245,1,300
245,2,300
245,3,300
246,1,0
246,2,0
246,3,0
247,1,300
247,2,300
247,3,300
248,1,5
248,2,5
248,2,5
249,1,400
249,2,400
249,3,400
250,1,0
250,2,0
250,3,0
251,1,5
251,2,5
251,3,5
252,1,0
252,2,0
252,3,0
253,1,0
253,2,0
253,3,0
254,1,5
254,2,5
254,3,5
255,1,0
255,2,0
255,3,0
256,1,5
256,2,5
256,3,5
257,1,300
257,2,300
257,3,300
258,1,300
258,2,300
258,3,300
259,1,400
259,2,400
259,3,400
260,1,300
260,2,300
260,3,300
261,1,400
261,2,300
261,3,300
262,1,5
262,2,5
263,1,5
263,2,5
264,1,5
264,2,5
265,1,5
265,2,5
266,1,5
266,2,5
267,1,300
267,2,300
267,3,300
268,1,300
268,2,300
268,3,300
269,1,250
269,2,250
270,1,400
270,2,400
270,3,400
271,1,250
271,2,250
271,3,250
272,1,400
272,2,400
272,3,400
273,1,300
273,2,300
273,3,300
274,1,400
274,2,400
275,1,300
275,2,300
275,3,400
276,1,5
276,2,5
276,3,5
277,1,300
277,2,300
278,1,0
278,2,0
279,1,0
279,2,0
280,1,0
280,2,0
281,1,5
281,2,5
282,1,400
282,2,400
282,3,400
283,1,400
283,2,400
283,2,400
284,1,400
284,2,400
284,3,400
285,1,300
285,2,0
286,1,400
286,2,400
286,3,400
287,1,5
287,2,5
287,3,5
288,1,400
288,2,400
288,3,400
289,1,400
289,2,400
289,3,400
290,1,300
290,2,300
291,1,400
291,2,400
292,1,300
292,2,300
293,1,300
293,2,300
294,1,300
294,2,300
295,1,300
295,2,300
296,1,300
296,2,300
297,1,300
297,2,300
298,1,300
298,2,300
299,1,5
299,2,5
299,3,5
300,1,5
300,2,5
300,3,5
301,1,400
301,2,300
302,1,400
302,2,400
302,3,400
303,1,300
303,2,300
303,3,300
304,1,400
304,2,400
304,3,400
304,4,400
305,1,400
305,2,400
305,3,400
305,4,400
306,1,400
306,2,400
306,3,400
306,4,400
307,1,400
307,2,400
307,3,400
308,1,400
308,2,400
308,3,400
309,1,5
309,2,5
310,1,300
310,2,300
310,3,300
311,1,300
311,2,300
311,3,300
312,1,400
312,2,400
312,3,400
313,1,5
313,2,5
313,3,5
314,1,5
314,2,5
314,3,5
315,1,5
315,2,5
316,1,400
316,2,400
316,3,400
317,1,5
317,2,5
318,1,250
318,2,250
319,1,0
319,2,0
319,3,300
320,1,5
320,2,5
320,3,5
321,1,5
321,2,5
322,1,400
322,2,400
322,3,400
323,1,300
323,2,300
323,3,300
324,1,400
324,2,400
324,3,400
325,1,300
325,2,300
325,3,300
326,1,300
326,2,300
327,1,300
327,2,300
328,1,0
328,2,0
329,1,5
329,2,5
329,3,5
330,1,400
330,2,400
330,3,400
331,1,300
331,2,300
331,3,300
332,1,5
332,2,5
332,3,5
333,1,400
333,2,400
334,1,400
334,2,400
334,3,400
335,1,400
335,2,400
335,3,400
336,1,400
336,2,400
336,3,400
337,1,300
337,2,300
337,3,300
338,1,300
338,2,300
338,3,300
339,1,0
339,2,0
340,1,300
340,2,300
340,3,300
341,1,400
341,2,400
341,3,400
342,1,0
342,2,0
343,1,5
343,2,5
344,1,300
344,2,300
344,3,300
345,1,400
345,2,400
345,3,400
346,1,300
346,2,300
347,1,300
347,2,300
347,3,300
348,1,300
348,2,300
349,1,300
349,2,300
350,1,300
350,2,300
351,1,400
351,2,400
351,3,400
352,1,300
352,2,300
352,3,300
353,1,5
353,2,5
353,3,5
354,1,400
354,2,400
355,1,250
355,2,250
355,3,250
356,1,5
356,2,5
357,1,300
357,2,300
357,3,300
358,1,400
358,2,400
358,2,400
359,1,400
359,2,400
359,3,400
359,4,400
360,1,300
360,2,300
360,3,300
360,4,300
361,1,300
361,2,300
361,3,300
361,4,300
362,1,400
362,2,400
362,3,400
363,1,300
363,2,300
364,1,300
364,2,300
365,1,300
365,2,300
366,1,400
366,2,400
367,1,400
367,2,400
368,1,300
368,2,300
369,1,300
369,2,300
369,3,300
370,1,300
370,2,300
370,3,300
371,1,300
371,2,300
372,1,300
372,2,300
373,1,5
373,2,5
374,1,5
374,2,5
375,1,400
375,2,400
376,1,500
376,2,500
376,3,500
377,1,400
377,2,400
377,3,400
378,1,400
378,2,400
379,1,5
379,2,5
379,3,5
380,1,250
380,2,250
381,1,0
381,2,0
382,1,300
382,2,300
382,3,300
383,1,300
383,2,300
383,3,300
384,1,5
384,2,5
385,1,0
385,2,0
385,3,0
386,1,300
386,2,300
387,1,300
387,2,300
388,1,300
388,2,300
389,1,300
389,2,300
390,1,300
390,2,300
390,3,300
391,1,300
391,2,300
391,3,300
392,1,400
392,2,400
392,3,400
393,1,300
393,2,300
393,3,300
394,1,300
394,2,300
394,3,300
395,1,300
395,2,300
395,3,300
396,1,400
396,2,400
396,3,400
397,1,400
397,2,400
397,3,400
397,4,400
398,1,5
398,2,5
399,1,5
399,2,5
400,1,5
400,2,5
401,1,400
401,2,400
401,3,400
402,1,5
402,2,5
402,3,5
403,1,0
403,2,0
404,1,0
404,2,0
405,1,5
405,2,5
405,3,5
406,1,300
406,2,300
407,1,300
407,2,300
408,1,300
408,2,300
409,1,400
409,2,400
409,2,400
410,1,300
410,2,300
410,3,300
411,1,300
411,2,300
412,1,400
412,2,400
413,1,400
413,2,400
413,3,400
414,1,400
414,2,400
414,3,400
415,1,300
415,2,300
416,1,300
416,2,300
417,1,400
417,2,400
417,3,400
418,1,5
418,2,5
419,1,0
419,2,0
420,1,5
420,2,5
421,1,5
421,2,5
422,1,0
422,2,0
423,1,5
423,2,5
424,1,5
424,2,5
425,1,5
425,2,5
426,1,300
426,2,300
426,3,300
427,1,300
427,2,300
427,3,300
428,1,300
428,2,300
429,1,250
429,2,250
430,1,400
430,2,400
431,1,300
431,2,300
431,3,400
431,4,400
432,1,5
432,2,5
433,1,5
433,2,5
434,1,300
434,2,300
435,1,400
435,2,400
436,1,0
436,2,300
436,3,300
437,1,5
437,2,5
437,3,5
438,1,300
438,2,300
439,1,250
439,2,250
439,3,250
440,1,300
440,2,400
440,3,400
441,1,400
441,2,400
442,1,300
442,2,300
442,3,300
443,1,300
443,2,300
443,3,300
444,1,300
444,2,300
444,3,300
445,1,300
445,2,300
445,3,300
446,1,300
446,2,300
446,3,300
447,1,400
447,2,400
447,3,400
448,1,400
448,2,400
448,3,400
449,1,400
449,2,400
450,1,400
450,2,400
450,3,400
451,1,400
451,2,400
452,1,400
452,2,400
452,3,400
453,1,5
453,2,5
454,1,5
454,2,5
455,1,300
455,2,300
456,1,400
456,2,400
456,3,400
457,1,5
457,2,5
458,1,300
458,2,300
459,1,300
459,2,300
460,1,300
460,2,300
461,1,0
461,2,300
462,1,5
462,2,5
462,3,5
463,1,400
463,2,400
464,1,400
464,2,400
464,3,400
465,1,300
465,2,300
466,1,400
466,2,400
467,1,300
467,2,300
467,3,300
468,1,400
468,2,400
468,3,400
469,1,300
469,2,300
469,3,300
470,1,300
470,2,300
471,1,400
471,2,400
471,3,400
472,1,400
472,2,400
472,3,400
473,1,5
473,2,5
473,3,5
474,1,5
474,2,5
474,3,5
475,1,5
475,2,5
476,1,5
476,2,5
477,1,5
477,2,5
478,1,400
478,2,400
479,1,300
479,2,300
479,2,300
480,1,0
480,2,0
481,1,400
481,2,400
482,1,400
482,2,400
482,3,400
483,1,5
483,2,5
484,1,400
484,2,400
485,1,300
485,2,300
486,1,300
486,2,300
487,1,400
487,2,400
488,1,400
488,2,400
488,3,400
489,1,300
489,2,300
490,1,300
490,2,300
491,1,300
491,2,300
492,1,5
492,2,5
492,3,5
493,1,250
493,2,250
494,1,300
494,2,300
495,1,400
495,2,400
495,2,400
496,1,300
496,2,300
496,3,300
497,1,0
497,2,0
498,1,5
498,2,5
499,1,5
499,2,5
500,1,0
500,2,0
501,1,5
501,2,5
502,1,300
502,2,300
502,3,300
503,1,300
503,2,300
504,1,0
504,2,0
505,1,400
505,2,400
505,3,400
506,1,400
506,2,400
506,3,400
507,1,300
507,2,300
508,1,5
508,2,5
509,1,5
509,2,5
510,1,400
510,2,400
511,1,400
511,2,400
511,3,400
512,1,400
512,2,400
513,1,300
513,2,300
514,1,400
514,2,400
515,1,400
515,2,400
516,1,300
516,2,300
517,1,400
517,2,400
517,3,400
518,1,5
518,2,5
519,1,400
519,2,400
519,3,400
520,1,250
520,2,250
521,1,400
521,2,400
521,3,400
522,1,300
522,2,300
522,3,300
523,1,500
523,2,500
523,3,500
524,1,0
524,2,0
525,1,300
525,2,300
525,3,300
526,1,300
526,2,300
527,1,400
527,2,400
527,3,400
528,1,400
528,2,400
528,3,400
529,1,250
529,2,250
530,1,300
530,2,300
531,1,400
531,2,400
531,3,400
532,1,250
532,2,250
532,3,250
533,1,300
533,2,300
533,3,300
534,1,400
534,2,400
534,3,400
535,1,300
535,2,300
536,1,300
536,2,300
537,1,300
537,2,300
538,1,300
538,2,300
539,1,300
539,2,300
539,3,300
540,1,5
540,2,5
541,1,5
541,2,5
542,1,0
542,2,0
543,1,250
543,2,250
544,1,400
544,2,400
545,1,300
545,2,300
545,3,300
546,1,0
546,2,250
546,2,250
547,1,250
547,2,250
548,1,300
548,2,300
549,1,400
549,2,400
550,1,300
550,2,300
551,1,400
551,2,400
552,1,300
552,2,300
553,1,300
553,2,300
553,3,300
554,1,400
554,2,400
554,3,400
555,1,300
555,2,300
556,1,300
556,2,300
556,3,300
557,1,0
557,2,0
558,1,250
558,2,250
559,1,250
559,2,250
559,3,250
560,1,400
560,2,400
561,1,300
561,2,300
562,1,300
562,2,300
563,1,300
563,2,300
563,3,300
564,1,0
564,2,300
564,3,300
565,1,300
565,2,300
565,3,300
566,1,300
566,2,300
566,3,300
567,1,0
567,2,300
567,3,300
568,1,400
568,2,400
568,3,400
569,1,400
569,2,400
569,3,400
570,1,300
570,2,300
570,3,300
571,1,300
571,2,300
572,1,300
572,2,300
573,1,400
573,2,400
574,1,300
574,2,300
575,1,300
575,2,300
576,1,400
576,2,400
577,1,300
577,2,300
578,1,300
578,2,300
579,1,300
579,2,300
580,1,300
580,2,300
581,1,400
581,2,400
582,1,400
582,2,400
583,1,400
583,2,400
584,1,400
584,2,400
584,3,400
585,1,250
585,2,250
586,1,250
586,2,250
587,1,300
587,2,300
588,1,300
588,2,300
589,1,5
589,2,5
589,3,5
590,1,400
590,2,400
591,1,300
591,2,300
592,1,300
592,2,300
593,1,300
593,2,300
594,1,400
594,2,400
594,3,400
595,1,300
595,2,300
595,3,300
596,1,400
596,2,400
597,1,400
597,2,400
598,1,300
598,2,400
599,1,400
599,2,400
600,1,300
600,2,300
601,1,300
601,2,300
602,1,300
602,2,300
603,1,300
603,2,300
604,1,5
604,2,5
605,1,300
605,2,300
606,1,5
606,2,5
607,1,400
607,2,400
607,3,400
608,1,250
608,2,250
609,1,400
609,2,400
610,1,400
610,2,400
610,3,400
611,1,5
611,2,5
612,1,300
612,2,300
613,1,400
613,2,400
613,3,400
614,1,300
614,2,300
614,3,300
615,1,5
615,2,5
616,1,5
616,2,5
617,1,400
617,2,400
617,3,400
618,1,400
618,2,400
618,3,400
619,1,400
619,2,400
619,3,400
620,1,400
620,2,400
620,3,400
621,1,300
621,2,300
621,3,300
622,1,400
622,2,400
623,1,300
623,2,300
623,3,300
624,1,300
624,2,300
625,1,0
625,2,300
625,3,300
626,1,5
626,2,5
627,1,0
627,2,0
628,1,5
628,2,5
629,1,300
629,2,300
629,3,300
630,1,5
630,2,5
631,1,400
631,2,400
631,3,400
632,1,300
632,2,300
632,3,300
633,1,300
633,2,400
633,3,400
634,1,300
634,2,300
634,3,300
635,1,5
635,2,5
636,1,300
636,2,300
636,3,300
637,1,5
637,2,5
638,1,5
638,2,5
639,1,5
639,2,5
640,1,5
640,2,5
641,1,250
641,2,250
642,1,400
642,2,400
642,3,400
643,1,300
643,2,300
643,3,300
644,1,300
644,2,300
644,3,300
645,1,300
645,2,300
645,3,300
646,1,5
646,2,5
647,1,400
647,2,400
647,3,400
648,1,300
648,2,300
649,1,400
649,2,400
649,3,400
650,1,5
650,2,5
651,1,5
651,2,5
652,1,5
652,2,5
653,1,400
653,2,400
653,3,400
654,1,400
654,2,400
654,3,400
655,1,400
655,2,400
655,3,400
656,1,5
656,2,5
656,3,300
657,1,400
657,2,400
658,1,5
658,2,5
658,3,400
659,1,5
659,2,5
659,3,300
660,1,400
660,2,400
660,3,400
661,1,250
661,2,250
662,1,300
662,2,300
662,3,300
663,1,5
663,2,5
663,3,300
664,1,5
664,2,5
664,3,300
665,1,5
665,2,5
665,3,5
666,1,300
666,2,300
667,1,300
667,2,300
667,3,300
668,1,400
668,2,400
668,3,400
669,1,5
669,2,5
669,3,300
670,1,5
670,2,5
670,3,5
671,1,300
671,2,300
672,1,300
672,2,300
673,1,0
674,1,300
674,2,300
674,3,300
675,1,5
675,2,5
675,3,300
676,1,5
676,2,5
676,3,400
677,1,0
677,2,0
678,1,5
678,2,5
679,1,5
679,2,5
680,1,250
680,2,250
681,1,250
681,2,250
682,1,250
682,2,250
682,3,250
683,1,400
683,2,400
683,3,400
684,1,400
684,2,400
684,3,400
685,1,5
685,2,5
685,3,250
686,1,250
686,2,250
687,1,300
687,2,300
688,1,400
688,2,400
688,3,400
689,1,5
689,2,5
690,1,250
690,2,250
691,1,5
691,2,5
691,3,400
692,1,300
692,2,400
692,3,400
693,1,300
693,2,300
694,1,300
694,2,300
694,3,300
695,1,0
695,2,0
696,1,5
696,2,5
697,1,5
697,2,5
697,3,400
698,1,400
698,2,400
698,3,400
699,1,300
699,2,300
700,1,5
700,2,5
700,3,400
701,1,5
701,2,5
702,1,5
702,2,5
703,1,5
703,2,5
704,1,5
704,2,5
705,1,250
705,2,250
706,1,5
706,2,5
706,3,400
707,1,5
707,2,5
707,3,300
708,1,400
708,2,400
709,1,250
709,2,250
710,1,300
710,2,300
711,1,0
711,2,250
712,1,0
712,2,250
713,1,5
713,2,5
713,3,5
714,1,300
714,2,300
715,1,300
715,2,300
715,3,300
716,1,5
716,2,5
716,3,300
717,1,5
717,2,5
717,3,300
718,1,400
718,2,400
719,1,300
719,2,300
720,1,5
720,2,5
720,3,400
721,1,300
721,2,250
722,1,300
722,2,300
723,1,400
723,2,400
723,3,400
724,1,5
724,2,5
724,3,400
725,1,300
725,2,300
726,1,5
726,2,5
727,1,300
727,2,300
728,1,300
728,2,300
729,1,0
730,1,5
730,2,5
730,3,300
731,1,250
731,2,250
732,1,0
733,1,300
733,2,300
734,1,0
735,1,300
735,2,300
736,1,300
736,2,300
737,1,400
737,2,400
738,1,400
738,2,400
739,1,0
740,1,300
740,2,300
741,1,300
741,2,300
742,1,300
742,2,300
743,1,5
743,2,5
744,1,5
744,2,5
745,1,5
745,2,5
746,1,400
746,2,400
747,1,400
747,2,400
748,1,300
748,2,300
749,1,400
749,2,400
750,1,300
750,2,300
751,1,400
751,2,400
752,1,5
752,2,5
753,1,5
753,2,5
754,1,300
754,2,300
755,1,0
756,1,400
756,2,400
757,1,5
757,2,5
757,3,300
758,1,400
758,2,400
759,1,300
759,2,300
760,1,300
760,2,300
761,1,0
762,1,300
762,2,300
763,1,400
763,2,400
764,1,0
765,1,5
765,2,5
765,3,300
766,1,5
766,2,5
767,1,0
767,2,0
768,1,300
768,2,300
769,1,300
769,2,300
770,1,0
771,1,250
771,2,250
772,1,300
772,2,300
773,1,400
773,2,400
774,1,400
774,2,300
775,1,0
776,1,5
776,2,5
777,1,300
777,2,300
778,1,300
778,2,400
779,1,250
779,2,250
780,1,300
780,2,300
781,1,0
781,2,250
782,1,0
783,1,300
783,2,400
784,1,300
784,2,300
785,1,0
785,2,0
786,1,400
786,2,400
787,1,250
787,2,250
788,1,5
788,2,5
789,1,400
789,2,400
790,1,400
790,2,400
791,1,400
791,2,400
792,1,400
792,2,400
793,1,400
793,2,400
794,1,400
794,2,400
795,1,5
795,2,5
796,1,5
796,2,5
797,1,5
797,2,5
798,1,5
798,2,5
799,1,400
799,2,400
800,1,0
801,1,300
801,2,300
802,1,0
803,1,400
803,2,400
804,1,300
804,2,300
805,1,400
805,2,400
806,1,400
806,2,400
807,1,5
807,2,5
808,1,5
808,2,5
809,1,500
809,2,500
810,1,400
810,2,400
811,1,400
811,2,400
812,1,0
813,1,5
813,2,5
814,1,300
814,2,300
815,1,400
815,2,400
816,1,0
817,1,300
817,2,300
818,1,0
819,1,400
819,2,400
820,1,300
820,2,300
821,1,0
822,1,5
822,2,5
823,1,400
823,2,400
824,1,400
824,2,400
825,1,0
826,1,400
826,2,400
827,1,400
827,2,400
828,1,400
828,2,400
829,1,400
829,2,400
