【%s】,見た目以上に「いぶしぎん」なウサギ。,大手商社をやめて独立。,現在４つの会社を経営している。,将来は市長の座を狙っている。
【%s】,独自で編み出した英語をしゃべるリス。,発音はなんだか英語っぽいけども,何を言っているのかわからない。,普段は駅前の英語教室で講師を務める。
【%s】,闇の世界で生きてきた暗殺熊。この不況で,殺しの依頼も激減。１殺、１億で依頼を,募集中。と、今朝の折り込みチラシに,書いてあった。
【%s】,人前にでると赤面しちゃう超照れ屋さん。,カラオケでの歌声はプロ級だが人前では,歌ったことが無い。,趣味はもちろん一人カラオケ。
【%s】,ダイエットのしすぎで顔だけになって,しまったカオル君。体が無くなったせいで,顔が肥大化し、ダイエット前よりも体重が,重くなった。なので浮いてみた。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,あまりにも時間がかかりすぎると出現する,ご近所でも評判のムスメさん。,将来の夢はお嫁さん。,家族構成は、父、母、兄。あとパパ。
【%s】,自分は将来美しいチョウになるんだと,期待してサナギから出てきたら、,「ガ」だったことにショックを受ける。,ぐれた時期もあったが現在は更生している。
【%s】,悪の帝王なのにお酒が飲めない自分に,いらだちを覚え、酔った気分になる為に,全身を赤く染めたニャンダム。もちろん、,グラスの中身はコーヒーゼリーである。
【%s】,クマ先生の恩師。体罰は愛情だ！と,叫びながら、すれ違うだけで殴ってくる,危険な先生。容赦ない拳はモンスター,ペアレントキラーとして期待されている。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,エッチなことに関しては知らないことは,ひとつもないエロ博士。中学の友達には,師匠と呼ばれ尊敬されている。しかし、,女性とお付き合いした経験はまだ無い。
【%s】,最近、抜け毛が気になりはじめた,ダチョウ同好会。ちなみにダチョウ同,までが名字で、好会が名前である。,たまにクリティカルを放つ。
【%s】,ラッコ一族に代々受け継がれる、,「ただの石」を持ち歩く２足歩行型の,ラッコ。ターゲットをみつけては,集団でボコボコにする。
【%s】,「波動」を放つ、エキセントリックコアラ。,半端無く高いエサ代で動物園を追放された。,しばらくゴリさんの家に居候していたが,やっぱりエサ代のせいで再び追い出された。
【%s】,サウナが大好きなアラビア生まれの,ラクダ。鼻の穴を閉じることができる,特技を持っているが、ラクダの基本性能で,あることを彼は知らない。
【%s】,ルンルンの語源について日々研究をしている,アヒル。あとルンルンとランラン、どちらが,強いのかについても研究を進めている。,あとフンフンとズンドコとデンデケ（割愛
【%s】,こう見えて実は78歳の老人である。,健康のためにいつも歩いて移動しているが,ややこしいので浮いてる敵扱いに,されたことを毎日グチっている。
【%s】,イノシシのシシはライオンの獅子だと,ずっと思いこんでいたが違うことを,同僚に知らされ、あまりの恥ずかしさに,赤くなったイノシシ。根はマジメ。
【%s】,木の上から降臨した最強の猛獣。,…のはずだったが、地面に降りると移動が,しんどすぎて早く木の上に帰りたがっている,やる気の無いナマケモノ。
【%s】,歌唱力にはとっても自信のあるナカイくん。,もちろん大の巨人ファンである。,毛皮の中に誰かが入っているとの,ウワサもあるが本人は否定している。
【%s】,TVで見た変てこなおじさんのものまねが,したくて二足歩行までは何とかマスター。,あとは手を突き出して、くるくる回して,最後に自分の名前を言えば完成である。
【%s】,現役女子大生の彼女の午後はいつもの,カフェでティータイム。友人たちと,他愛の無い話で楽しむその時間は、,正直みんなうんざりしている。
【%s】,俺は孤独な一匹オオカミさ・・・と,ハイエナのくせに語る、残飯処理係。,孤独を好み、近づく奴らを,100%ふっとばす嫌なヤツ。
【%s】,波動を放つ、１３匹のお父さん。,いつでもダンディなそのいでたちで,７回の結婚と５２回の浮気歴を持つ。,黒に近いグレーだが黒くは無い。
【%s】,こう見えてじつは都会育ちのウルルン。,近所のペットショップでウルフを購入、,中学校への登下校は、いつもウルフに,またがって移動している。
【%s】,ある日の折り込みチラシに書いてあった,アルバイト募集で殺し屋のバイトを始めた,黒いわんこ。日々、まじめに働いて,予備校の学費を稼いでいる。
【%s】,連邦政府の改造手術により生まれ変わった,ハガネの肉体を持った改造カバ。,クリティカルな攻撃が弱点らしい。
【%s】,ブタヤロウのご先祖様。,そう、彼女こそはブタ小屋王国2代目女王,エリザベス2世なのである！,無菌豚として、近日出荷予定。
【%s】,ぶんぶん先生の人生に多大な影響を与えた,日本を代表する文豪。代表作は,「体罰と散髪」(1868年),「パニッシュメンタル」(1875年)など
【%s】,愛ゆえにおまえを天に返すのだ！と,わけのわからない愛情で,突然殴ってくる危険な先生。,殴られるとあの世が見える。
【%s】,ついにマジメに働き始めたニートゴリラ。,ニート時代の自分と決別し、新しい人生の,一歩を踏み出した誇り高き中年。,別居中の家族も近々帰ってくるらしい。
【%s】,「闇の世界ではライセンスなんかいらねぇ、,殺しでさえも正当化されるのがこの世界さ」,というセリフがお気に入りのカンガルー。,袋の中の息子にとってはいい迷惑である。
【%s】,世界的に有名な映画の巨匠。,を意識した泣かず飛ばずの映画監督。,いつも売れない作品ばかりを作るが,作中のお色気要素には定評がある。
【%s】,覚えたてのファイル共有ソフトで、トロイの,木馬とかいう謎の病原菌に侵されて暴走,したカバちゃん。立ちふさがる敵はすべて,ふっとばす。クリティカルな攻撃が弱点。
【%s】,仮1,仮2,仮3,仮4
【%s】,もっと人助けをしたくて改造手術を,施した一角くん。通報前に電話回線を,傍受して出動できるが、足が遅いので,現場にはやっぱり間に合わない。
【%s】,カオル君の家に居候してはや６年の,着ぐるみクマ。ようやく重い腰を,上げて外の世界へ出てきた。,中身はサイボーグ化したクマ先生。
【%s】,人類の存亡をかけ開発された顔型決戦兵器。,放たれる「波動」はすべてを無に帰す。,浮いてるように見えるが光学迷彩仕様の,12本の足は肉眼で見ることが出来ない。
【%s】,ちまたでウワサのアザラシに憧れて,上京してきたアザラシ。,なかなかチヤホヤされないので,今度はサイボーグ化してみた。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】,超高速回転による連続攻撃は,いかなる者もよせつけない。,動きを止めたり、押し返す手段があれば,何とか攻略できるかも！？
【%s】
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,超高速回転による連続攻撃は,いかなる者もよせつけない。,サイクロン掃除機ブームのおかげで,最近はどこに行っても人気者である。
【%s】,超高速回転による連続攻撃は,いかなる者もよせつけない。,さらに触れるものをたまに吹き飛ばす,特性を持った恐ろしい敵。
【%s】,超高速回転による連続攻撃は,いかなる者もよせつけない。,鉄製であるがゆえに浮くことが出来ず,鉄屑をまき散らしながら破壊を続ける。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,世の中を変わらない吸引力で,浄化し続ける恐ろしい天使。,また天使は浮いてる敵属性の特殊攻撃を,無効化するので注意が必要。
【%s】,天使になることを夢見たカバちゃん。,毛はえ薬で羽が生えてきたので、,憧れの動物のペガサスに八割ぐらい,近づいたと思っている。
【%s】,わんこのご先祖様。,いつも、わんこの背後で勉強を,見守っている。勉強中に居眠りすると、,具現化してわんこに噛み付く。
【%s】,顔がコワイ。という理由で天上界から,たたき落とされた堕天使ゴリラ。,堕天使になってからはパチプロで,生計を立てている。
【%s】,天使の為に全財産を投じた実業家。,天使には、浮いてる敵属性の特殊攻撃が,効かないということをレアガチャを,やりまくることで発見した功労者。
【%s】,ネコカベをライバル視して、負けじと,自分もカベになってみたわんこ。,たまに足らないドミノの代わりとして,使われることもある。
【%s】,にょろのような形をしたヘビ。,赤毛がにょろっと一本出ているため、,どっかの学者が名づけた名前である。,体の赤色はもちろん水彩絵の具。
【%s】,マンボウなのに本名は鈴木。,ステルスつきのため魚群探知機に,反応しない。姿を目撃したものは,あの世に逝けるという。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,平和のシンボルとして、代々引き継が,れてきた宿命を背負う17代目ハト。,侵略してくるにゃんこに平和の頭突きが,うなりをあげる！
【%s】,ラッコ一族に代々受け継がれる、,「ただの石」で漬けた梅干しで,ボコボコにしてくる。,その酸っぱさは涙腺を刺激する。
【%s】,北欧神話に出てくる8本足の天馬。,名前から連想するイメージとは,若干違う気もするが、これが現実。,趣味は家庭菜園。
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,日々の出来事を赤裸々に語っていた,自身のブログ「本能のままに」が炎上。,以来、仲間の誘いが激減したため,ピンでの活動を余儀なくされている。
【%s】,予備校の帰り道、突如現れた巨大な円盤に,吸い込まれていったわんこ。,その間の記憶はないが手元に残された,銀色のスーツはなんとなく毎日着ている。
【%s】,時空の歪みによって子供に戻ってしまった,ニャンダム。顔が大人のままなことに,ショックを受けキャンディで子供らしさを,アピールするが電車は大人料金である。
【%s】,入手困難なセクシーなビデオを,古今東西から収集している真っ黒のゾウ。,没収されると大変困る物があるためか,近づく者はみさかいなく蹴散らしてくる。
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】,大空へ羽ばたくため高台を目指して旅を,続ける生後2日の新米天使。8回目の旅に,友達のアヒルンルンを誘ったが断られた。,すぐカッとなる性格は祖母譲り。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】
【%s】,宇宙からの侵略者の手によって姿を変え,られてしまったわんこ。「ワレワレハ」が,口癖だが集団行動が苦手。最近受験に,受かるも学校生活に馴染めずにいる。
【%s】,ついに通信教育でカラーコーディネイターの,資格を取得した目の付けどころの違うワニ。,シンプルイズベストと全身青く染め始めたが,これでコーディネイトは完了らしい。
【%s】,UFOにさらわれそうになったカバ。,突如、頭から出てきた突起物に落ち込み,心も身体も青ざめた。エイリアン化してから,というものバレバレの嘘をよくつく。
【%s】,ちまたでウワサのアザラシに憧れて,地球に来たオット星育ちのセイウチ。,初対面では握手を欠かさない。,トドのつまり、礼儀正しいエイリアン。
【%s】,奇抜な出で立ちに熱狂的なファンを持つ,蛾の形をしたスペースアイドル。地球での,ライブにファンが集ったが誰一人戻らな,かった。たまに動きを止める能力を持つ。
【%s】,2光年先の獲物まで正確に捉えられる,大きな眼球だが、昼間は眩しくてほぼ,見えていない。カラーコンタクトを愛用。,たまに攻撃力を下げる能力を持つ。
【%s】,おしりの「アレ」を隠すため45年ローンで,頑丈なマイホームを買ったばかりだが,趣味はモデルルームに毎週通うこと。,1度だけ生き残る能力を持つ。
【%s】,カオルくんの移動式別荘。ある星から,取り寄せた特注品。プライベートを邪魔,されるのが大嫌いで近づくと猛烈に怒る。,たまに動きを止める能力をもつ。
【%s】,地球へのツアー旅行中にはぐれて帰れなく,なってしまったクマっぽいエイリアン。,星へ戻るため宇宙開発企業に就職してみた。,体力が減ると攻撃力がアップする激情型。
【%s】,地球を破壊する目的だけに送り込まれた,超破壊生命体。のはずが手違いで月に,降り立ち、クレーターを作り続ける毎日を,過ごす。攻撃力を下げる能力を持つ。
【%s】,キューティクルヘアーでヒヅメを掲げる,という鉄板ギャグで有名なイノシシ。,ゴリさんのダメ出しにショックを隠せず,ありとあらゆるものをふっとばして逃走中。
【%s】,ブタ小屋王国56代目女王。7代目がキノコを,喉につまらせ窒息しかけた際に青くなった。,最近、裏庭で見つけた王冠をかぶってから,というもの体が勝手に動く。波動も出た。
【%s】,ブラックホールより生まれし宇宙の大渦。,近づくものすべてを崩壊させる恐ろしい敵。,遠距離から妨害出来れば勝機が見える!?,自らの消滅が近づくと破壊力が増すという。
【%s】,指先にふれるだけで連絡先を交換できる,最新型のエイリアン。毎日メールを送っている,が受信機能はない。と本人は思っている。,たまに動きを遅くする能力を持つ。
【%s】,踊り疲れたディスコの帰り、間違って,持ち帰ってしまったワングリルの呪いにより,にゃんこ軍団に戦いを挑みはじめた女神。,呪いの槍は体力が減ると攻撃力が増す。
【%s】,SBA宇宙アマチュアボクシング元王者。,謎の異星人にもらったグローブで試合に,挑んだら怪光線を放ち反則負け。協会から,追放された過去とふっとばす能力を持つ。
【%s】,得意のインターネットでにゃんこ大戦争が,出ることを突き止め、ネコどもの侵略を,止めるべく地球に向かったが足の遅さで,「未来編２章」からの登場となった。
【%s】,宇宙暦1192年政治家の娘として生まれる。,美貌だけでなく学芸的な才能にも恵まれた,芸人でツッコミ担当。相方はチワワン伯爵。,体力が少なくなると本気を出す。
【%s】,少女の思春期を描く著書「江口高校」で一躍,有名になった官能小説家。今はヤマアラシ大学で,文学科の教授として教鞭を振るっている。,女性とお付き合いした経験はもちろん無い。
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,健康オタクなカピバラ。モットーはご飯を,よく噛むことと、のぼせるまで温泉に,浸かること。見た目よりは移動速度が,めっぽう遅い。たまにクリティカルを放つ。
【%s】,居候中のバトルネコの家で料理に目覚めた,エキセントリックコアラ。高級食材ばかり使う,のでまた家を追い出された。夕日に染まった,彼はついに「波動」の極意に目覚める。
【%s】,出合い頭系アイドルグループのメンバー。,食パンをくわえて登校すると出会えることで,人気沸騰中！すぐに記憶をなくす,ドジっぷりも乙女心をくすぐる。
【%s】,着色料一切なしの江戸っ子半透明エイリアン。,「あったりめーよ！」が口癖の,太陽系では名のしれた凄腕エステティシャン。,攻撃力を大幅ダウンさせる能力を持つ。
【%s】,もこもこを装着しアルパカになったラクダ。,風邪でくしゃみが止まらなくなったが,唾液を吐きかける防衛本能が働いている,ということを彼はまだ知らない。
【%s】,宇宙の片隅にあるVIP専用温泉宿で,余生を過ごすナマケモノおじいちゃん。,浸かっていた温泉の効能でパワーアップ！,ふっとばす能力と神速を手に入れた。
【%s】,ブンブン先生に寄生した恐るべきエイリアン。,学校に紛れ、教え子達への寄生を繰り返し,アレの増殖をもくろむ（カーバチャン談）,ごくたまに波動を放つ。
【%s】,着ぐるみの封印から解き放たれ再び世界を,滅ぼすべく飛び立ったネコムート。,覚醒をはじめた強大な力は自らの制御も,不能にし破壊の限りを尽くす。
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,腐敗したこの世を裁くため天界より,降り立った裁きのシ者。子煩悩な,モンスターペアレントとしても恐れられる。,超射程の遠方攻撃をかいくぐれれば...
【%s】
【%s】
【%s】,「俺より強いモグラに会いに行く」と,ツイートし、真の格闘家を目指すモグラ。,独学で「昇土竜拳」をマスターし,遠方攻撃とふっとばす技を身につけた。
【%s】,異常気象より生まれし超大型で猛烈な大渦,遠距離からの容赦ない暴風は,いかなる者もよせつけない。,台風の目に近づけば風が止むというが...
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,聞いてもいないアドバイスを強引に押し付ける,有り難迷惑な天使。助言を無視すると,愛のある平手でしつけてくる。,「すべてはあなたのため」が口癖。
【%s】,有名クイズ番組の元司会者。現在は海外で,ゴルフ三昧の余生を過ごしているが、,金欠になると母国のテレビ出演で荒稼ぎしては,すぐに飛び立つ渡り鳥。波動を放つ。
【%s】,幼馴染と約束した夢を亡き弟に代わり,果たそうとする最凶のブルペンピッチャー。,遠方から放つ必殺の魔球で、,両チームまとめてゲームセット。
【%s】,宇宙暦1196年画家の息子として生まれる。,類まれな努力家で伯爵の地位まで上り詰めた,芸人でボケ担当。相方はプドール夫人。,弟のペロは宇宙NO.1ホストで有名。
【%s】,わんこ軍団に雇われた森ガール系暗殺者。,任務遂行のためならどんな卑怯な手でも使う。,超遠距離から攻撃出来るバズーカで,にゃんこ城を狙撃してくる厄介な敵。
【%s】
【%s】
【%s】,某有名探偵事務所の最高顧問であり、,耳に残るメロディを作曲することで有名な,天界の大物作曲家の一番弟子。代表曲は,「ニャンピュータ作戦」「ネコ道楽」など。
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】,９浪中の浪人生。受験勉強中に編みだした,怪光線で、試験会場中の受験生の動きを止めるも,試験官たちに強制退場させられた,両親からのプレッシャーに弱い
【%s】,呪われた般若の面を被ってしまったがゆえに,成仏できない魂を喰い集める鬼へと変貌,口から吐き出される怨念の魂に触れたものは,恐怖で本来の力を出せなくなってしまう
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】,夜の歓楽街に君臨する女王様。ホステス,だった母親蜂に捨てられた悲しい過去を持つ。,お客との距離感を大事にしており、不用意に,近づく客には毒針をお見舞いして動きを遅くする
【%s】,わんぱくちびっこグランプリで、審判と,周りの保護者をも打ち倒した話題の小学生。,大変な読書家でもあり、将来は父親と同じく,教師になりたいと思っている。好きな言葉は愛情。
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,闇の世界を渡り歩き、その腹黒さゆえ全身が,黒くなったイノシシ。たてがみのセットに2時間,かかるが仕事に遅れたことは一度もない。,たてがみが崩れだすと凶暴化するのが悪い癖。
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,数年前に埋葬されたはずのわんこのお父さん。,息子の受験勉強の様子が気になり帰宅した。,誰かに見つかりそうになると地面に潜って,やり過ごす。
【%s】,墓場に稀に出没するにょろのような形をした生物。,ツチノコと間違えられる事があるが、,学術的にはミミズに近い。,最近の研究では範囲攻撃という事が解っている。
【%s】,散歩中にうっかり毒沼にハマったカバちゃん。,その夜に毒がまわって死んでしまったが,本人は特に気にしていない。最近は口臭が,気になりだし、ため息の日々を送っている。
【%s】,王家のドクロをかぶった、ただのブタ（メス）,流行りに便乗し自らの熟成に挑戦をしたが,見事に失敗。そんな彼女の口癖は,「腐りかけが一番おいしい」
【%s】,念願のハリウッドデビューを果たすもなぜか,心にぽっかり穴が空いたような気がするペンギン。,身も心も軽くなってアクションにも幅が出たが、,ゾンビもののオファーしか来なくなった。
【%s】,顔がコワイ。という理由で冥界から,強制送還されたゴリラ。,頭部からゾンビ化が進む自分を,見て落ち込み、またギャンブルにおぼれる。
【%s】,ちまたでウワサのアザラシに憧れて,あの世からやってきたアザラシのような生物。,普段はどぶ川に仰向けで浮かび黄色い声で,名前を呼ばれるのを待ちわびている。
【%s】,ドーピングの限りを尽くし力を保持する,カンガルーボクサー。先日、56年の,ボクサー人生に終止符を打ったのは,グローブの判別がつかなくなったという噂。
【%s】,お腹がすいて死んでしまったワニ。,三途の川を渡る途中で体力が尽き,中途半端な姿でこの世に復帰した。,最近はダンベルと間違えられることが多い。
【%s】,わんこの父のお墓。に間違って埋葬された誰か。,生前はいつまでも少年の心を忘れない,気のいいおじさんだったが、セクハラで訴えられ,生きがいを失ってしまった地縛霊。
【%s】,戦いに敗れた者たちの怨念が集まって出来た大渦,近づくもの全ての命を掻き取ることで,自らの命を何度も蘇らせるおぞましい敵。,ゾンビキラーの力で蘇生を防げるというが…
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,わんこの叔母のお墓。に間違って埋葬された誰か。,旦那がセクハラで連行されてしまってからは,悠々自適生活を送り158歳まで生きた超シニア。,埋葬後も死にきれず墓を背負い遊び回っている。
【%s】,目を開けることすら嫌がる面倒くさがり屋の,オオサンショウウオ。プロ野球現役時代は,「４本足打法」でチームを優勝に導いた。,引退してもタッチを逃れて潜る癖は治らない。
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】,古代から生息するわんこ科のゾンビ。,絶滅危惧種だが「全く減っていない」,と唱える学者もおり、論争が絶えない。,学名はカンオ・ケガタ・ノイヌ
【%s】,雑誌で紹介されていた美コブ整形の手術を受け,副作用でゾンビ化したラクダ。汗をかかない,愛されボディを持っているがラクダの,基本性能であることを彼はまだ知らない。
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,演劇「巌流島の戦い」に出演し、,いわく付きの小道具のせいでわんこに,憑りつかれた不幸な貧乏役者。,近づきすぎると呪われた城が動き出すという…
【%s】,「勉強しないと立派なゾンビになれないぞ」と,いつも親に説教されているゾンビ。シブい,ブックカバーを付けて読んでいるのはマンガ。,あらゆる妨害効果を無効化する能力を持つ。
【%s】,汽車にのって東京から帰ってきたイルカの,娘さん。ふざけすぎた過去を反省し、,今はまじめに働いている。,先週は3回しか遅刻しなかった。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】
【%s】
【%s】
【%s】
【%s】,夢半ばでてんぷらにされた、,翼のイカれたエンジェル。,硬くなった身を生かしたオリジナル肩たたきは,受けた者をもれなく昇天させる。
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,にゃんこ塔に住みついている武術の極意を,マスターした伝説の仙人。たどり着いた者に,実戦を挑み、稽古をつけるバイトをしている。,好きな食べ物は苺大福。
【%s】,なめプレイで有名なプロ格闘ゲーマーのカエル。,負けそうになると舌を伸ばしてリセットを押す。,ブーイングの嵐の中でもケロッとしている,ド根性の持ち主だがお酒に関しては下戸。
【%s】
【%s】
【%s】
【%s】
【%s】,宇宙階級一つ星に輝くエリートなわんこ。,銀河大学では最年少でワープ攻撃を習得し、,ライバルたちを次々と跳ねのけてきたが、,就職活動というトンネルから抜け出せない。
【%s】,度重なる実験によってワープの能力を発明した,高度な文明を持つペン・ギン村に住む科学者。,現在は脳の効率的な使い方を研究しており,頭の良くなる健康側転を伝える活動をしている。
【%s】,顔が恐ろしい。という理由で将軍に,抜てきされた顔面エリートゴリラ。,近寄りがたい威圧感を放っているが、,人見知りなだけ。という説が有力。
【%s】,鉄壁のボディと母性を持ったお母さんゾウ。,息子も大きくなってきたので、,週３日で宇宙侵略のパートに出ている。,セクシービデオに出ていた黒歴史がある。
【%s】,触れた相手のエッチな想像を読み取り、,豪快な舌さばきでキャンバスにしたためる,妄想ヌード絵画の第一人者。,実物をモデルにした作品はまだない。
【%s】,宇宙の平和を守るため活動しているモグラ。,潜入捜査続きで自分を見失いかけている。,警告と共に繰り出される正義の鉄拳で、,悪党どもをどこかへワープさせてしまう。
【%s】,宇宙の果てを漂う薄型生物兵器。,ステルス性能を極めた薄型ボディーは、,正面からはほぼ見えないがこのゲームは,横視点なので丸見えである。
【%s】,やあ、ボク、神さまだけど。,みんな、「にゃんこ大戦争」は楽しんで,くれてるかな？今日は皆が知りたいボクの,生い立ちを語ろう。あれは１歳の夏……
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,大きな夢を描いて欲しいという両親の思いが,込められた輝かしい名前を持つ天使のオオム君。,オウム返しがうっとうしいと言われ、,天界を飛び出し宇宙を彷徨う渡り鳥になった。
【%s】,仮1,仮2,仮3,仮4
【%s】,輝く星をまとった宇宙の大渦。,触れた者を必ずワープさせる能力に加え、,超低空飛行でギリギリ浮いてない厄介な敵。,遠距離から妨害出来れば勝機が見えるが…
【%s】,仮1,仮2,仮3,仮4
【%s】,ハート型のお鼻がキュートなメスブタ。,可愛らしくぴょんぴょん飛び跳ねる姿は、,見た者の戦意を喪失させる。これは天上界への,帰省本能が働いているとの学説が有力らしい。
【%s】,にゃんこ塔を守る一族の長。,一族のオキテに従い、塔を訪れた者に試練を課す,事になっているが、近年は客足が遠のきつつあり,普段は学校の先生として生計を立てている。
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
【%s】,仮1,仮2,仮3,仮4
