0|只要提高角色們的等級|強化貓咪們的戰力就會|更有利於打倒強敵喔！|＠|＠
32|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
33|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
33|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
33|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
34|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
34|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
34|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
35|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
35|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
35|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
36|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
36|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
36|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
37|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
37|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
37|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
38|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
38|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
38|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
39|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
39|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
39|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
40|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
40|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
40|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
41|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
41|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
41|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
42|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
42|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
42|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
43|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
43|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
43|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
44|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
44|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
44|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
45|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
45|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
45|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
46|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
46|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
46|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
47|在惡魔城的關卡中|角色的等級會遭封印！|只要向前攻略魔界關卡|等級就會逐漸解放喔！|＠
47|對抗有「惡魔盾」的敵人|用「破壞惡魔盾」能力極為有效！|確認手上的角色能力|派出最佳陣容出擊吧！|＠
47|給予「惡魔盾」到了一定打擊後|即使沒有「破壞惡魔盾」的能力|也可以破壞惡魔盾喵！|＠|＠
47|當有「惡魔盾」屬性的敵人被擊退後時|遭破壞的惡魔盾將會復活喵！|只要再次破壞「惡魔盾」|就可以給予敵人傷害！|＠
48|在惡魔城的關卡中|角色的等級會遭封印！|只要向前攻略魔界關卡|等級就會逐漸解放喔！|＠
48|對抗有「惡魔盾」的敵人|用「破壞惡魔盾」能力極為有效！|確認手上的角色能力|派出最佳陣容出擊吧！|＠
48|給予「惡魔盾」到了一定打擊後|即使沒有「破壞惡魔盾」的能力|也可以破壞惡魔盾喵！|＠|＠
48|當有「惡魔盾」屬性的敵人被擊退後時|遭破壞的惡魔盾將會復活喵！|只要再次破壞「惡魔盾」|就可以給予敵人傷害！|＠
49|一部分的降臨關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
49|儲存經驗值|再來升個等|對好屬性再挑戰喵！|＠|＠
49|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
50|一部分的狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
50|遲遲無法通關時|收集寶物再出發|也是一個好的選擇！|＠|＠
50|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
51|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
51|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
51|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
52|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
52|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
52|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
53|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
53|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
53|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
54|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
54|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
54|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
55|一部分的降臨關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
55|儲存經驗值|再來升個等|對好屬性再挑戰喵！|＠|＠
55|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
56|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
56|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
56|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
57|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
57|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
57|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
58|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
58|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
58|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
59|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
59|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
59|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
60|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
60|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
60|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
61|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
61|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
61|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
62|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
62|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
62|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
63|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
63|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
63|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
64|大狂亂關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
64|只要使用各種道具|可以讓你更容易過關喔！|於每天活動關卡系列中|過關就有機會獲得各種道具唷！|＠
64|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
65|一部分的漩渦關卡|也可由喵力達專用關卡|來挑戰喔！|＠|＠
65|對好屬性再挑戰|也許就是最正確的攻略喔|意外的是一件超重要的事情呢！|＠|＠
65|將角色等級提高|貓咪們的能力上升後|可以更容易打倒敵人喔！|＠|＠
66|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
67|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
68|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
69|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
70|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
71|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
72|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
73|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
74|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
75|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
76|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
77|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
78|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
79|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
80|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
81|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
82|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
83|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
84|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
85|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
86|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
87|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
88|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
89|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
90|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
91|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
92|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
93|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
94|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
95|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
96|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
97|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
98|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
99|對上使徒時|使用有「終結使徒」能力的|角色會極為有效！|＠|＠
100|蘇拉格底是對妨害效果|有耐性的「超賢者」！|持有「超賢者特效」的角色|就能無視這個能力喔！|＠
101|重複通過已過關的關卡可以累積XP|使用XP來提升等級|讓角色變得越來越強吧！|＠|＠
102|斑海豹桑和臭老兔都是「紅色敵人」|雖然魚貓的生產成本有點高|但是善於攻擊紅色敵人喔！|＠|＠
103|在升級畫面提升「工作狂貓的|工作效率」的等級，就可以讓|金錢增加的速度變快！|金錢不是萬能，沒錢萬萬不能！|＠
104|在升級畫面提升「會計能力」的等級|打倒敵人時能獲得的金錢會變多！|錢錢當然是越多越好～|＠|＠
105|對抗熊熊老師時，用能從遠距離|攻擊的「龍貓」會比較有效喔！|遇到澎湃的時候，就生產高體力的|「巨人貓」來對抗吧！|＠
106|只要持續生產健美貓和牆貓|就可以阻止敵人持續推進|這可是能活用一輩子的知識喔！|＠|＠
106|將各地的寶物全部收齊|就可以發動很厲害的效果！|到選單中的寶物清單|去看看有那些效果吧！|＠
107|持續生產健美貓|來保護偶像萌貓以及|侏羅貓保姆吧！|＠|＠
108|會心一擊沒有適時發動呢…|這樣的話就多帶一些|有會心一擊能力的角色吧！|剩下就是努力祈禱了～|＠
108|世界篇第1章的寶物效果|在第2章也會持續發動喔！|貓咪軍團就是因為這樣|才變得越來越強大！|＠
109|為了對抗潛到地面下的不死生物|要記得保留一些金錢喔！|＠|＠|＠
109|當不死生物被打倒|還留有骨頭的時候可要小心|保留一些金錢好對抗重生的敵人！|＠|＠
110|當不死生物被打倒|還留有骨頭的時候可要小心|保留一些金錢好對抗重生的敵人！|＠|＠
110|沒有收集好世界篇第1章和|第2章的寶物是很難通過這關的！|還沒集滿的話就先去收集吧！|＠|＠
111|只要持續生產健美貓和牆貓|就可以阻止敵人持續推進|這是世界上最重要的事，可別忘了！|＠|＠
111|只要持續生產健美貓和牆貓|就可以阻止敵人持續推進|這可是貓咪大戰爭最重要的技巧喔！|＠|＠
112|只要持續生產健美貓和牆貓|就可以阻止敵人持續推進|這是世界上最重要的事，可別忘了！|＠|＠
112|只要持續生產健美貓和牆貓|就可以阻止敵人持續推進|這可是貓咪大戰爭最重要的技巧喔！|＠|＠
113|這個關卡在敵方城堡|受攻擊前魔王都不會出現|故意不打倒敵人來賺取時間|累積足夠金錢再朝敵方城堡進攻！|＠
114|許多角色的妨害效果都是依照|機率來發動的！大量生產來讓|妨害效果更有機會影響敵人！|＠|＠
115|要打倒異星戰士就少不了|未來篇的寶物！|收集完畢再來挑戰吧！|＠|＠
115|寶物的效果不管是在世界篇、|未來篇或其他地方都能發動！|如果還沒收集滿最棒的寶物|那就先回去努力收齊吧！|＠
116|不死生物潛到地面並再次出現後|就會切斷我方戰線，讓前線角色陷入危機|事先做好準備並能妥善運用金錢的話|那就可是說是超級無敵貓戰高手了！|＠
117|如果還沒收集好未來篇第2章的寶物|要通過這個關卡|幾乎是不可能的喔～|＠|＠
117|不死生物會潛到地面下|並鑽過來，保留部分金錢|好準備等他們再次出現|＠|＠
118|如果沒有未來篇每章的最棒的寶物|要通過這關會非常困難|使用寶物雷達就一定能獲得|最棒的寶物，有需要就使用吧！|＠
119|只要不斷地生產摩西根貓還有|橡皮貓，就能阻止敵人持續推進！|依照出現敵人的屬性生產|智能BB貓MkⅡ以及炸蝦貓吧！|＠
120|需要有宇宙篇的寶物|才有辦法打倒有星星的異星戰士|都玩到這裡了，收集寶物應該不難|繼續集滿宇宙篇的寶物吧！|＠
121|要對抗有「護盾」的敵人就要善用|有「破壞護盾」效果的角色！|好好運用「驅動戰士貓咪」|來帶領貓咪軍團獲勝吧！|＠
122|將一些成本低且能大量生產的角色|編入隊伍中並持續派出|就可以阻止敵人持續推進|這是基本也是最強的戰術喔！|＠
122|有星星的異星戰士是很厲害的敵人|沒有收集好宇宙篇第2章的寶物|是很難和他們對抗的！|＠|＠
123|有些角色有不受敵人的|傳送效果影響的能力|在隊伍編成畫面使用|篩選功能找看看吧！|＠
123|沒有收集好宇宙篇的寶物|是打不贏有星星的異星戰士的！|先去努力收齊寶物吧！|＠|＠
124|||||＠
124|||||＠
124|點擊關卡名稱|就可以知道出現的敵人！|點選敵人圖示的話|還能確認到更詳細的資訊！|＠
125||||＠|＠
126||||＠|＠
127|||||＠
