113000|需要先通過|真・傳說的開始|才能挑戰這關|
101184|需要先通過|新年快樂了？全關卡|才能挑戰這關|
101186|需要先通過|再次被召喚的福！全關卡|才能挑戰這關|
101192|需要先通過|人偶架上的戰士們特別版全關卡|才能挑戰這關|
101194|需要先通過|新・春天來了!高校教師全關卡|才能挑戰這關|
101197|需要先通過|再一次的相思病戀歌全關卡|才能挑戰這關|
101165|需要先通過|續・禁斷之妻全關卡|才能挑戰這關|
101166|需要先通過|因為超級夏天喵！全關卡|才能挑戰這關|
101167|需要先通過|收假熱潮！全關卡|才能挑戰這關|
101168|需要先通過|在鎮上看到的超強老人2全關卡|才能挑戰這關|
101170|需要先通過|夜間運動會！全關卡|才能挑戰這關|
101171|需要先通過|工作方式大革命全關卡|才能挑戰這關|
101175|需要先通過|宇宙中聖誕節居然也來了！全關卡|才能挑戰這關|
101262|需要先通過|熱血！兩人三腳賽 低學年|才能挑戰這關|
101263|需要先通過|熱血！兩人三腳賽 中學年|才能挑戰這關|
101290|需要先通過|後輩送的本命巧克力|才能挑戰這關|
101291|需要先通過|前輩送的本命巧克力|才能挑戰這關|
101312|需要先通過|密林的異變|才能挑戰這關|
101313|需要先通過|沙漠的怪事|才能挑戰這關|
101314|需要先通過|火山的威脅|才能挑戰這關|
999999|目前的版本|只能挑戰到這裡喵。|等待下次的更新吧！|
101315|需要先通過|蟲蟲王者相撲 預賽|才能挑戰這關|
101316|需要先通過|蟲蟲王者相撲 半準決賽|才能挑戰這關|
101317|需要先通過|蟲蟲王者相撲 準決賽|才能挑戰這關|
101303|需要先通過|Season4～畢業之日～|才能挑戰這關|
101300|需要先通過|Weekend～告白～|才能挑戰這關|
101301|需要先通過|Weekend～告白～|才能挑戰這關|
101302|需要先通過|Weekend～告白～|才能挑戰這關|
101333|需要先通過|密林的異變Ⅱ|才能挑戰這關|
101334|需要先通過|沙漠的怪事Ⅱ|才能挑戰這關|
101335|需要先通過|火山的威脅Ⅱ|才能挑戰這關|
101345|需要先通過|密林的異變Ⅲ|才能挑戰這關|
101346|需要先通過|沙漠的怪事Ⅲ|才能挑戰這關|
101347|需要先通過|火山的威脅Ⅲ|才能挑戰這關|
102210|需要先通過|週末演唱會 第1天|才能挑戰這關|
101279|需要先通過|女王的挖掘調查3|才能挑戰這關|
337008|需要先通過|【貓咪道檢定】任務|才能挑戰這關|
337009|需要先通過|【貓咪道檢定】任務|才能挑戰這關|
337010|需要先通過|【貓咪道檢定】任務|才能挑戰這關|
337011|需要先通過|【貓咪道檢定】任務|才能挑戰這關|
