11|메탈 속성을 가진 적 캐릭터에는|「크리티컬」 능력이 유효하다냥!|크리티컬 능력을 가진|냥코들을 편성하여 출진하자냥!|＠
12|레어도가 높은 캐릭터는|기본 캐릭터의 성장이 있어야만|활약해준다냥!|매일매일 수행을 게을리하지 말자냥!|＠
13|「레전드 스토리」에서는 많은 경험치를|획득할 수 있다냥!|이미 클리어한 스테이지에서|경험치를 모아 다시 도전하자냥!|＠
14|「꼬마 마도카」와 「꼬마 호무라」의 |인연이 절망속의 운명을 바꾼다냥!|＠|＠|＠
15|우주편에서는 미래편에 등장하지 않은|새로운 에이리언이 많이 나온다냥!|우주편의 보물을 모으면 새로운 에이리언들을|손쉽게 무찌를 수 있다냥!|＠
16|이곳에서만 효과가 발동되는 보물이|우주에 잠들어있다고 어디선가 들었다냥!|보물을 모아 재도전하자냥!|＠|＠
17|「베리어」를 가진 적 캐릭터에게는|「베리어 브레이커」능력이 유효하다냥!|가지고 있는 캐릭터의 능력을 확인한 후|출진시키자냥!|＠
18|「워프」공격을 사용하는 적 캐릭터에게는|「워프 무효」능력이 유효하다냥!|가지고 있는 캐릭터의 능력을 확인한 후|출진시키는 거다냥!|＠
19|「워프」공격을 사용하는 적 캐릭터에게는|「워프 무효」능력이 유효하다냥!|가지고 있는 캐릭터의 능력을 확인한 후|출진시키는 거다냥!|＠
20|「베리어」를 가진 적에게는|베리어의 강도보다 더 센 공격을 가하지|않으면 데미지를 줄 수 없다냥!|강해보이는 냥코를 데려가면 좋을 거다냥!|＠
21|「베리어」를 가진 적에게는|베리어의 강도보다 더 센 공격을 가하지|않으면 데미지를 줄 수 없다냥!|강해보이는 냥코를 데려가면 좋을 거다냥!|＠
22|별이 있는 에이리언은 정말 강하다냥!|별이 있는 에이리언에 세지는|보물을 모아 재도전하는 거다냥!|＠|＠
23|베리어의 강도보다 더 센 공격을 가하면|「베리어 브레이커」능력이 없어도|베리어를 깰 수 있다냥!|＠|＠
24|이곳에서만 효과가 발동되는 보물이|우주에 잠들어있다고 어디선가 들었다냥!|보물을 모아 재도전하자냥!|＠|＠
25|이곳에서만 효과가 발동되는 보물이|우주에 잠들어있다고 어디선가 들었다냥!|보물을 모아 재도전하자냥!|＠|＠
26|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
26|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
26|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
27|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
27|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
27|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
28|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
28|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
28|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
29|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
29|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
29|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
30|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
30|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
30|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
31|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
31|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
31|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
32|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
32|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
32|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
33|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
33|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
33|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
34|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
34|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
34|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
35|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
35|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
35|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
36|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
36|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
36|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
37|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
37|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
37|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
38|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
38|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
38|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
39|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
39|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
39|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
40|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
40|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
40|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
41|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
41|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
41|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
42|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
42|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
42|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
43|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
43|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
43|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
44|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
44|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
44|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
45|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
45|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
45|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
46|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
46|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
46|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
47|악마성의 어떤 스테이지에서|캐릭터의 레벨이 봉인되었다냥!|마계의 스테이지를 공략하면|레벨이 해방된다냥!|＠
47|「악마 쉴드」를 가진 적 캐릭터에게는|「쉴드 브레이커」 능력이 유효하다냥!|가지고 있는 캐릭터의 능력을 확인한 후|출진시키자냥!|＠
47|「악마 쉴드」에 일정한 데미지를 입히면|「쉴드 브레이커」능력이 없어도|악마 쉴드를 파괴할 수 있다냥!|＠|＠
47|「악마 쉴드」를 가진 적 캐릭터가 뒤로 젖힐 때|부서진 악마 쉴드가 부활한다냥!|다시 「악마 쉴드」를 파괴하면|적 캐릭터에 데미지를 입힐 수 있다냥!|＠
48|악마성의 어떤 스테이지에서|캐릭터의 레벨이 봉인되었다냥!|마계의 스테이지를 공략하면|레벨이 해방된다냥!|＠
48|「악마 쉴드」를 가진 적 캐릭터에게는|「쉴드 브레이커」 능력이 유효하다냥!|가지고 있는 캐릭터의 능력을 확인한 후|출진시키자냥!|＠
48|「악마 쉴드」에 일정한 데미지를 입히면|「쉴드 브레이커」능력이 없어도|악마 쉴드를 파괴할 수 있다냥!|＠|＠
48|「악마 쉴드」를 가진 적 캐릭터가 뒤로 젖힐 때|부서진 악마 쉴드가 부활한다냥!|다시 「악마 쉴드」를 파괴하면|적 캐릭터에 데미지를 입힐 수 있다냥!|＠
49|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전할 수 있다냥|＠|＠
49|경험치를 모아서|파워 업 하거나 속성을 맞춰서|다시 도전하자냥!|＠|＠
49|캐릭터 레벨을 올려서|냥코들을 파워 업 하면|강한 적도 반드시 물리칠 수 있게 된다냥!|＠|＠
50|일부 광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
50|이길 수 없을 때에는|보물을 모으는 것도|하나의 방법이다냥!|＠|＠
50|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
51|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
51|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
51|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
52|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
52|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
52|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
53|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
53|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
53|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
54|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
54|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
54|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
55|일부 강림 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
55|경험치를 모아 파워 업 시키거나|적의 속성에 대항하는|캐릭터를 편성하여 재도전하자냥!|＠|＠
55|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
56|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
56|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
56|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
57|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
57|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
57|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
58|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
58|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
58|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
59|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
59|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
59|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
60|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
60|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
60|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
61|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
61|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
61|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
62|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
62|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
62|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
63|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
63|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
63|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
64|대광란 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
64|아이템을 쓰면|전투를 유리하게 진행시킬 수 있다냥!|아이템은 요일 스테이지에서|손에 넣을 수 있다냥!|＠
64|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
65|일부 사이클론 스테이지는|고양이 드링크 스테이지에서도|도전 가능하다냥!|＠|＠
65|적의 속성에 대항하는 캐릭터를 편성하여|싸우면 공략 가능성이 커질 수 있다냥!|의외로 중요한 포인트다냥!|＠|＠
65|캐릭터의 레벨을 올려|냥코들을 파워 업 시키면|강적도 반드시 쓰러트릴 수 있을 거다냥!|＠|＠
66|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
67|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
68|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
69|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
70|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
71|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
72|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
73|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
74|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
75|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
76|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
77|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
78|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
79|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
80|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
81|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
82|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
83|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
84|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
85|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
86|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
87|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
88|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
89|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
90|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
91|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
92|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
93|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
94|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
95|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
96|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
97|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
98|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
99|사도 상대로는|「사도 킬러」 능력을 보유한|캐릭터가 유효하다냥!|＠|＠
