＠|＠|＠|＠|＠|＠|＠|			//ネコ
La forma final tiene más poder de ataque.|Además, ralentiza durante un tiempo|a los enemigos no metálicos.|＠|La forma final tiene más poder de ataque.|Además, ralentiza durante un tiempo|a los enemigos no metálicos.|			//オタネコ
La forma final tiene más poder de ataque,|defensa, velocidad de movimiento y alcance.|＠|＠|La forma final tiene más poder de ataque,|defensa, velocidad de movimiento y alcance.|＠|			//ネコスイマー
La forma final tiene más poder de ataque.|Además, cuesta menos y obtiene|la habilidad de sobrevivir a un golpe mortal.|＠|La forma final tiene más poder de ataque.|Además, cuesta menos y obtiene|la habilidad de sobrevivir a un golpe mortal.|			//ネコホッピング
La forma final tiene un mayor alcance|y más poder de ataque. Además,|se reduce su tiempo de recuperación.|＠|La forma final tiene un mayor alcance|y más poder de ataque. Además,|se reduce su tiempo de recuperación.|			//ネコ車輪
La forma final tiene más poder de ataque|de área. Además, siempre paraliza|a los enemigos rojos.|＠|La forma final tiene más poder de ataque|de área. Además, siempre paraliza|a los enemigos rojos.|			//ネコリンゴ
La forma final tiene una mayor defensa.|Además, aumenta su velocidad de ataque.|＠|＠|La forma final tiene una mayor defensa.|Además, aumenta su velocidad de ataque.|＠|			//ネコバスたぶ
La forma final tiene más|poder de ataque y anula el|desgaste de los ataques enemigos.|＠|La forma final tiene más|poder de ataque y anula el|desgaste de los ataques enemigos.|			//ネコエステ
La forma final tiene un mayor alcance.|Además, tiene más poder de ataque|y siempre paraliza a los enemigos rojos.|＠|La forma final tiene un mayor alcance.|Además, tiene más poder de ataque|y siempre paraliza a los enemigos rojos.|			//ネコアイス
La forma final tiene mejores rasgos.|Además, obtiene escudo contra oleada|e inmunidad a oleadas.|＠|La forma final tiene mejores rasgos.|Además, obtiene escudo contra oleada|e inmunidad a oleadas.|			//ネコマシン
La forma final tiene una mayor defensa.|Además, su ataque individual se refuerza.|＠|＠|La forma final tiene una mayor defensa.|Además, su ataque individual se refuerza.|＠|			//鬼にゃんま
＠|＠|＠|＠|＠|＠|＠|			//芸者ねこ
La forma final tiene una mayor defensa.|Su poder de ataque crece, su alcance y|su probabilidad de infligir daño crítico.|＠|La forma final tiene una mayor defensa.|Su poder de ataque crece, su alcance y|su probabilidad de infligir daño crítico.|			//ねこジュラ
La forma final tiene una defensa aún mayor.|Además, puede realizar ataques de área.|＠|＠|La forma final tiene una defensa aún mayor.|Además, puede realizar ataques de área.|＠|			//ねこファイター
La forma final tiene mayor alcance|y defensa. Además, aumenta su|probabilidad de repeler a los enemigos rojos.|＠|La forma final tiene mayor alcance|y defensa. Además, aumenta su|probabilidad de repeler a los enemigos rojos.|			//ねこ海賊
La forma final tiene más|poder de ataque y alcance.|Además, puede realizar ataques de área.|＠|La forma final tiene más|poder de ataque y alcance.|Además, puede realizar ataques de área.|			//ねこ泥棒
La forma final tiene más|poder de ataque, defensa y alcance.|Además, puede realizar ataques de área.|＠|La forma final tiene más|poder de ataque, defensa y alcance.|Además, puede realizar ataques de área.|			//ねこ僧侶
La forma final tiene una mayor defensa.|Además, aumenta su probabilidad|de repeler a los enemigos voladores.|＠|La forma final tiene una mayor defensa.|Además, aumenta su probabilidad|de repeler a los enemigos voladores.|			//ねこ占い師
La forma final tiene más poder de ataque|y alcance. Además, paraliza a los|enemigos durante más tiempo.|＠|La forma final tiene más poder de ataque|y alcance. Además, paraliza a los|enemigos durante más tiempo.|			//ネコシャーマン
＠|＠|＠|＠|＠|＠|＠|			//エヴァンジェリスト
＠|＠|＠|＠|＠|＠|＠|			//10式戦車
La forma final tiene una mayor defensa|y más alcance. Además, ralentiza a los|enemigos rojos durante más tiempo.|＠|La forma final tiene una mayor defensa|y más alcance. Además, ralentiza a los|enemigos rojos durante más tiempo.|			//ネコ魔女
La forma final tiene mayor defensa,|velocidad de movimiento, ataque y alcance.|＠|＠|La forma final tiene mayor defensa,|velocidad de movimiento, ataque y alcance.|＠|			//ネコアーチャー
La forma final tiene mejores rasgos.|Además, aumenta su probabilidad de ataque|crítico y se vuelve resistente a la repulsión.|＠|La forma final tiene mejores rasgos.|Además, aumenta su probabilidad de ataque|crítico y se vuelve resistente a la repulsión.|			//ネコシュバリエ
La forma final tiene mayor|defensa y poder de ataque.|＠|＠|La forma final tiene mayor|defensa y poder de ataque.|＠|			//ネコ魔剣士
La forma final tiene mejores rasgos.|Además, ahora puede atacar en oleada.|＠|＠|La ultraforma obtiene más|velocidad de movimiento y omniataque.|¡Además de mejores oleadas!|			//ねこベビー
＠|＠|＠|＠|＠|＠|＠|			//ネコブ・ロンズ
La forma final tiene una defensa aún mayor.|＠|＠|＠|La forma final tiene una defensa aún mayor.|＠|＠|			//ねこ寿司
＠|＠|＠|＠|＠|＠|＠|			//ネコポン
＠|＠|＠|＠|＠|＠|＠|			//ネコ運動会
＠|＠|＠|＠|＠|＠|＠|			//剣士
＠|＠|＠|＠|＠|＠|＠|			//ウシ姫
True Form gains improved attack speed,|reduced deploy cooldown, and longer|Freeze effect vs Black enemies!|＠|True Form gains improved attack speed,|reduced deploy cooldown, and longer|Freeze effect vs Black enemies!|			//KHM48
¡La forma final tiene más defensa!|a la repulsión de los ataques enemigos.|＠|＠|¡La forma final tiene más defensa!|a la repulsión de los ataques enemigos.|＠|
True Form evolution gains|improved defense and attack|power, and faster attack rate!|＠|True Form evolution increases|improved defense and attack|power, and faster attack rate!|			//執行者
＠|＠|＠|＠|＠|＠|＠|			//眠れるケリの美女
＠|＠|＠|＠|＠|＠|＠|			//ネコリーマン
La forma final tiene más poder de ataque.|Su velocidad de movimiento mejora.|＠|＠|La forma final tiene más poder de ataque.|Su velocidad de movimiento mejora.|＠|			//真田幸村
La forma final tiene mejores|rasgos. Además, aumenta|su poder de ataque.|＠|La forma final tiene mejores|rasgos. Además, aumenta|su poder de ataque.|			//前田慶次
La forma final tiene una mayor defensa.|Su poder de ataque mejora y paraliza|a los enemigos negros durante más tiempo.|＠|¡La ultraforma mejora la defensa!|¡Además, gana paralización contra akus|y provoca contrarréplicas!|			//織田信長
＠|＠|＠|＠|＠|＠|＠|			//トナカイフィッシュ
La forma final tiene una defensa aún mayor.|Su velocidad de movimiento mejora.|su poder de ataque y su alcance.|＠|¡La ultraforma mejora el alcance del ataque,|la velocidad de movimiento y el poder de|ataque, y es megafuerte contra voladores!|			//風神のウィンディ
La forma final tiene una mayor defensa.|Además, mejora su velocidad de movimiento,|su poder de ataque y su alcance.|＠|¡La ultraforma obtiene más habilidades!|Mayor ataque, supervivencia a golpes|mortales, inmune ralentización/desgaste.|//雷神のサンディア
＠|＠|＠|＠|＠|＠|＠|			//ドロイド
＠|＠|＠|＠|＠|＠|＠|			//ネコと宇宙
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ成人
＠|＠|＠|＠|＠|＠|＠|			//吾輩は鬼である
＠|＠|＠|＠|＠|＠|＠|			//ひなにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ネコ忍者～青～
La forma final tiene mejores rasgos.|Además, obtiene la habilidad de repeler|siempre a los enemigos voladores.|＠|La forma final tiene mejores rasgos.|Además, obtiene la habilidad de repeler|siempre a los enemigos voladores.|			//地龍ソドム
La forma final tiene más defensa,|velocidad de movimiento, ataque y alcance.|＠|＠|La forma final tiene más defensa,|velocidad de movimiento, ataque y alcance.|＠|			//聖龍メギドラ
La forma final tiene más poder|de ataque, de defensa y alcance.|||La forma final tiene más poder|de ataque, de defensa y alcance.||			//竜騎士バルス
La forma final tiene más defensa,|velocidad de ataque y alcance.|＠|＠|La forma final tiene más defensa,|velocidad de ataque y alcance.|＠|			//神龍かむくら
La forma final tiene más defensa,|velocidad de movimiento y alcance.|Es más eficaz contra enemigos rojos.|＠|La forma final tiene más defensa,|velocidad de movimiento y alcance.|Es más eficaz contra enemigos rojos.|			//竜戦機ライデン
＠|＠|＠|＠|＠|＠|＠|			//ネコなわとび
＠|＠|＠|＠|＠|＠|＠|			//ニムエ
＠|＠|＠|＠|＠|＠|＠|			//猿王
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のタンクネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のバトルネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のキモネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のウシネコ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコノトリ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコフィッシュ
＠|＠|＠|＠|＠|＠|＠|			//狂乱のネコトカゲ
＠|＠|＠|＠|＠|＠|＠|			//狂乱の巨神ネコ
＠|＠|＠|＠|＠|＠|＠|			//ネコ乙女
＠|＠|＠|＠|＠|＠|＠|			//弱酸性エル
＠|＠|＠|＠|＠|＠|＠|			//レッドマローン
＠|＠|＠|＠|＠|＠|＠|			//歌謡にゃんこ
＠|＠|＠|＠|＠|＠|＠|			//マジでコイしてる
La forma final tiene más defensa,|ataque, alcance y velocidad de ataque.|Además, es resistente al desgaste.|＠|La forma final tiene más defensa,|ataque, alcance y velocidad de ataque.|Además, es resistente al desgaste.|			//猿帝のクウ
La forma final tiene más poder de ataque.|Su defensa y su velocidad de movimiento|mejoran mucho y es inmune a la repulsión.|＠|La forma final tiene más poder de ataque.|Su defensa y su velocidad de movimiento|mejoran mucho y es inmune a la repulsión.|			//召し豚のカイ
La forma final tiene más|poder de ataque, defensa y alcance.|Además, paraliza a los enemigos voladores.|＠|La forma final tiene más|poder de ataque, defensa y alcance.|Además, paraliza a los enemigos voladores.|			//宝杖のカッパーマイン
＠|＠|＠|＠|＠|＠|＠|			//にゃんこ３兄弟
＠|＠|＠|＠|＠|＠|＠|			//マダム・ザ・花嫁
＠|＠|＠|＠|＠|＠|＠|			//セレス
True Form evolution increases movement|speed and lowers deploy cost!|Gains a small chance to Survive a fatal blow!|＠|True Form evolution increases movement|speed and lowers deploy cost!|Gains a small chance to Survive a fatal blow!|			//ノノ
＠|＠|＠|＠|＠|＠|＠|			//オルガ
＠|＠|＠|＠|＠|＠|＠|			//ノルン
＠|＠|＠|＠|＠|＠|＠|			//よいち
＠|＠|＠|＠|＠|＠|＠|			//セラム
＠|＠|＠|＠|＠|＠|＠|			//フウ
＠|＠|＠|＠|＠|＠|＠|			//アウラ
＠|＠|＠|＠|＠|＠|＠|			//レイ
¡La forma final gana mucha más defensa!|¡Puede desgastar a enemigos negros, gana|inmunidad a ralentización y matacolosos!|＠|¡La forma final gana mucha más defensa!|¡Puede desgastar a enemigos negros, gana|inmunidad a ralentización y matacolosos!|			//ワイバーン
＠|＠|＠|＠|＠|＠|＠|			//癒術士
＠|＠|＠|＠|＠|＠|＠|			//メルク
＠|＠|＠|＠|＠|＠|＠|			//女王様の休日
La forma final gana mucho más Ataque.|¡Además, resiste a los enemigos rojos,|a las oleadas y a los matamastodontes!|＠|La forma final gana mucho más Ataque.|¡Además, resiste a los enemigos rojos,|a las oleadas y a los matamastodontes!|			//マメマメにゃんこ
La forma final tiene más|poder de ataque, defensa y alcance.|＠|＠|La forma final tiene más|poder de ataque, defensa y alcance.|＠|			//伊達政宗
La forma final tiene más|poder de ataque, defensa y alcance.|＠|＠|La forma final tiene más|poder de ataque, defensa y alcance.|＠|			//武田信玄
＠|＠|＠|＠|＠|＠|＠|			//カラクリにゃんこ
＠|＠|＠|＠|＠|＠|＠|			//ネコフラワー
＠|＠|＠|＠|＠|＠|＠|			//うらめしにゃん
La forma final tiene más|defensa y es inmune a las oleadas.|＠|＠|La forma final tiene más|defensa y es inmune a las oleadas.|＠|			//金ネコ
La forma final tiene más|poder de ataque, defensa y alcance.|Además, es inmune a las maldiciones.|＠|La forma final tiene más|poder de ataque, defensa y alcance.|Además, es inmune a las maldiciones.|			//ウルフとウルルン
＠|＠|＠|＠|＠|＠|＠|			//ねねこ
＠|＠|＠|＠|＠|＠|＠|			//カンフーにゃんこG
＠|＠|＠|＠|＠|＠|＠|			//ヒカキン
La forma final tiene más defensa,|poder de ataque y alcance.|Además, es inmune al desgaste.|＠|La forma final tiene más defensa,|poder de ataque y alcance.|Además, es inmune al desgaste.|			//うらしまタロウ
La forma final tiene más poder de ataque.|Además, siempre paraliza a los|enemigos voladores y ángeles.|＠|¡La ultraforma gana omniataque y|mejora de defensa! ¡Asesino sabio|de bajo coste que provoca oleadas!|			//ツルの恩返し
La forma final tiene mejores rasgos.|Además, tiene más probabilidades de|paralizar a enemigos rojos y ángeles.|＠|La forma final tiene mejores rasgos.|Además, tiene más probabilidades de|paralizar a enemigos rojos y ángeles.|			//ももたろう
La forma final tiene más defensa|y alcance. Además, ataca más rápido.|＠|＠|La forma final tiene más defensa|y alcance. Además, ataca más rápido.|＠|			//かさじぞう
La forma final tiene mejores rasgos.|Además, siempre ralentiza a los|enemigos ángeles y metálicos.|＠|¡La evolución a la ultraforma|revela su forma más poderosa!|¡También gana matametálicos!|
＠|＠|＠|＠|＠|＠|＠|			//ネコンドー
＠|＠|＠|＠|＠|＠|＠|			//ふにゅふにゅネコ
＠|＠|＠|＠|＠|＠|＠|			//神様
＠|＠|＠|＠|＠|＠|＠|			//ネコチュートリアル
La forma final tiene mucha más|velocidad de movimiento. Además aumenta|su poder de ataque, defensa y alcance.|＠|La forma final tiene mucha más|velocidad de movimiento. Además aumenta|su poder de ataque, defensa y alcance.|			//ねこナース
La forma final tiene un área de ataque|más amplia, un ataque más eficaz|y oleadas de mayor alcance.|＠|La forma final tiene un área de ataque|más amplia, un ataque más eficaz|y oleadas de mayor alcance.|			//にゃんこ城Mini
La forma final tiene más|poder de ataque, defensa y alcance. Además,|ralentiza más tiempo a los enemigos negros.|＠|La forma final tiene más|poder de ataque, defensa y alcance. Además,|ralentiza más tiempo a los enemigos negros.|			//ねこガンマン
La forma final tiene mayor|poder de ataque y defensa. Aumenta|su probabilidad de repeler a ángeles.|＠|La forma final tiene mayor|poder de ataque y defensa. Aumenta|su probabilidad de repeler a ángeles.|			//たけうまねこ
La forma final tiene menos velocidad de|movimiento. A cambio, aumenta su defensa,|su poder de ataque y su alcance.|＠|La forma final tiene menos velocidad de|movimiento. A cambio, aumenta su defensa,|su poder de ataque y su alcance.|			//ブリキネコ
La forma final tiene mayor defensa|y poder de ataque.|＠|＠|La forma final tiene mayor defensa|y poder de ataque.|＠|			//ねこロッカー
La forma final tiene mayor|defensa, alcance y velocidad de movimiento.|Además, puede realizar ataques de área.|＠|La forma final tiene mayor|defensa, alcance y velocidad de movimiento.|Además, puede realizar ataques de área.|			//ねこ人魚
La forma final tiene un mayor alcance|y un menor tiempo de recuperación.|También paraliza más tiempo a los ángeles.|＠|La forma final tiene un mayor alcance|y un menor tiempo de recuperación.|También paraliza más tiempo a los ángeles.|			//窓辺の乙女ネコ
La forma final tiene más poder de ataque.|También mejora su defensa y su alcance.|＠|＠|La forma final tiene más poder de ataque.|También mejora su defensa y su alcance.|＠|			//ネコバーベル
La forma final tiene más poder de ataque|y defensa. Es inmune a las maldiciones|y eficaz contra enemigos reliquias.|＠|La forma final tiene más poder de ataque|y defensa. Es inmune a las maldiciones|y eficaz contra enemigos reliquias.|			//ネコスケート
La forma final tiene más poder de ataque|y de defensa. Se vuelve rompebarreras|y ralentiza a los ángeles durante más tiempo.|＠|La forma final tiene más poder de ataque|y de defensa. Se vuelve rompebarreras|y ralentiza a los ángeles durante más tiempo.|			//ネコトースター
＠|＠|＠|＠|＠|＠|＠|			//ねこフープ
＠|＠|＠|＠|＠|＠|＠|			//のべにゃん
＠|＠|＠|＠|＠|＠|＠|			//ドラリー剣士
＠|＠|＠|＠|＠|＠|＠|			//ヌボボ
La forma final tiene una mayor defensa|y más velocidad de ataque y de movimiento.|＠|＠|Ultraforma mejora la defensa, el ataque|y reduce el tiempo de recuperación tras|el despliegue! 100% lanza minioleadas.|			//上杉謙信
La forma final tiene más|poder de ataque y alcance.|＠|＠|La forma final tiene más|poder de ataque y alcance.|＠|			//冥界のカリファ
True Form evolution increases Defense and|attack range, move speed, and attack speed!|＠|＠|True Form evolution increases Defense and|attack range, move speed, and attack speed!|＠|			//ユーリンチー
True Form evolution increases|defense, attack speed and attack range!|Plus, higher Knockback chance vs Metal!|＠|True Form evolution increases|defense, attack speed and attack range!|Plus, higher Knockback chance vs Metal!|			//狂乱のケリ姫
＠|＠|＠|＠|＠|＠|＠|			//綾小路 翔
＠|＠|＠|＠|＠|＠|＠|			//早乙女 光
＠|＠|＠|＠|＠|＠|＠|			//西園寺 瞳
＠|＠|＠|＠|＠|＠|＠|			//星グランマニエ
＠|＠|＠|＠|＠|＠|＠|			//白鳥松竹梅
＠|＠|＠|＠|＠|＠|＠|			//ネコヤンキー
La forma final tiene un alcance|mucho mayor.|＠|＠|La forma final tiene un alcance|mucho mayor.|＠|			//アシルガ
La forma final pierde su habilidad de|repulsión. A cambio, sus ataques normales|y de oleada siempre infligen daño crítico.|＠|La forma final pierde su habilidad de|repulsión. A cambio, sus ataques normales|y de oleada siempre infligen daño crítico.|			//クビルガ
La forma final tiene más alcance y una|mayor probabilidad de infligir daño crítico.|＠|＠|La forma final tiene más alcance y una|mayor probabilidad de infligir daño crítico.|＠|			//テコルガ
La forma final obtiene la habilidad de|desgaste. Además, paraliza a los enemigos|durante más tiempo.|＠|La forma final obtiene la habilidad de|desgaste. Además, paraliza a los enemigos|durante más tiempo.|			//バララガ
La forma final tiene mejores rasgos.|Además, su probabilidad de ralentizar|aumenta y es inmune a las maldiciones.|＠|La forma final tiene mejores rasgos.|Además, su probabilidad de ralentizar|aumenta y es inmune a las maldiciones.|			//コニャンダム
True form evolution shortens|cooldown time after deployments!|＠|＠|True form evolution shortens|cooldown time after deployments!|＠|			//厨房マンボウ
True form evolution increases attack range!|＠|＠|＠|True form evolution increases attack range!|＠|＠|			//マンボ王
＠|＠|＠|＠|＠|＠|＠|			//にゃんぼう
＠|＠|＠|＠|＠|＠|＠|			//マシュマロにゃん
La forma final tiene mejores estadísticas.|Además, es rompebarreras|y ralentiza y repele a ángeles.|＠|¡Defensa, poder y alcance de ataque|aumentados! ¡Además, siempre|repele y ralentiza a los álienes!|			//覇龍ディオラムス
＠|＠|＠|＠|＠|＠|＠|			//極道にゃんこ
＠|＠|＠|＠|＠|＠|＠|			//タクヤとユキ
True Form evolution increases Attack|Range and Attack Speed! Plus, gains|the Immune to Weaken ability!|＠|True Form evolution increases Attack|Range and Attack Speed! Plus, gains|the Immune to Weaken ability!|			//謎の少女ユキ
＠|＠|＠|＠|＠|＠|＠|			//ゆきにゃん
＠|＠|＠|＠|＠|＠|＠|			//183
＠|＠|＠|＠|＠|＠|＠|			//にゃんこカートR
＠|＠|＠|＠|＠|＠|＠|			//ミスターニンジャ
La forma final tiene más defensa,|velocidad de movimiento y alcance, además de|mayor probabilidad de infligir daño crítico.|＠|La forma final tiene más defensa,|velocidad de movimiento y alcance, además de|mayor probabilidad de infligir daño crítico.|//ハルシュト
＠|＠|＠|＠|＠|＠|＠|			//コーネリア
La forma final tiene más defensa|y velocidad de ataque, pero se reduce su|poder. Puede esquivar ataques de ángeles.|＠|La forma final tiene más defensa|y velocidad de ataque, pero se reduce su|poder. Puede esquivar ataques de ángeles.|//ユーヴェンス
¡La forma final tiene más ataque!|Y siempre ralentiza. |Negro y aku.|＠|¡La forma final tiene más ataque!|Y siempre ralentiza. |Negro y aku.|			//ミスティカ
＠|＠|＠|＠|＠|＠|＠|			//アロイス
＠|＠|＠|＠|＠|＠|＠|			//シトルイユ
＠|＠|＠|＠|＠|＠|＠|			//ティティ
＠|＠|＠|＠|＠|＠|＠|			//山岡実乃里
＠|＠|＠|＠|＠|＠|＠|			//中村奏絵
La forma final es eficaz|contra álienes.|＠|＠|La forma final es eficaz|contra álienes.|＠|			//アキラ
La forma final tiene más|poder de ataque contra álienes.|Además, siempre los ralentiza.|＠|La forma final tiene más|poder de ataque contra álienes.|Además, siempre los ralentiza.|			//西園寺メカ子
La forma final es superfuerte|contra enemigos reliquias y álienes.|Además, es inmune a las maldiciones.|＠|La forma final es superfuerte|contra enemigos reliquias y álienes.|Además, es inmune a las maldiciones.|			//キャットマンダディ
La forma final tiene más|velocidad de movimiento y de ataque,|además de una mayor defensa.|＠|La forma final tiene más|velocidad de movimiento y de ataque,|además de una mayor defensa.|			//サイキックネコ
La forma final tiene una mayor|defensa y la habilidad de desgastar|el poder de ataque de los enemigos.|＠|La forma final tiene una mayor|defensa y la habilidad de desgastar|el poder de ataque de los enemigos.|			//ねこ陰陽師
La forma final tiene una mayor defensa.|Además, paraliza más tiempo a los álienes|y puede sobrevivir a un golpe mortal.|＠|La forma final tiene una mayor defensa.|Además, paraliza más tiempo a los álienes|y puede sobrevivir a un golpe mortal.|			//ネコサーファー
＠|＠|＠|＠|＠|＠|＠|			//メタルネコ
＠|＠|＠|＠|＠|＠|＠|			//ドラムメニャー
＠|＠|＠|＠|＠|＠|＠|			//小籠包にゃんこ
La forma final se mueve más rápido|y es más eficaz contra ángeles y álienes.|＠|＠|La forma final se mueve más rápido|y es más eficaz contra ángeles y álienes.|＠|			//カチカチヤマンズ
＠|＠|＠|＠|＠|＠|＠|			//アイルー
＠|＠|＠|＠|＠|＠|＠|			//シェリア【キリン】
＠|＠|＠|＠|＠|＠|＠|			//リオレウス
＠|＠|＠|＠|＠|＠|＠|			//リオレイア
＠|＠|＠|＠|＠|＠|＠|			//キリンネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびタンクネコ
＠|＠|＠|＠|＠|＠|＠|			//ちびバトルネコ
La forma final tiene las habilidades|de repeler y desgastar|a enemigos rojos y álienes.|＠|¡La ultraforma obtiene|rasgos mejorados, más alcance|de ataque y matasabios!|//ホワイトラビット
La forma final tiene mejor distancia|＠|＠|＠|La forma final tiene mejor distancia|＠|＠|                        //にゃんこバーガー
＠|＠|＠|＠|＠|＠|＠|			//百太郎
＠|＠|＠|＠|＠|＠|＠|			//マルコ
＠|＠|＠|＠|＠|＠|＠|			//ターマ
＠|＠|＠|＠|＠|＠|＠|			//エリ
＠|＠|＠|＠|＠|＠|＠|			//フィオ
＠|＠|＠|＠|＠|＠|＠|			//SV-001
＠|＠|＠|＠|＠|＠|＠|			//アレン・オニール
＠|＠|＠|＠|＠|＠|＠|			//マーズピープル
True form evolution gains improved defense!|Also gain Strong vs. Black and gains|immunity to Warp effects.|＠|True form evolution gains improved defense!|Also gain Strong vs. Black and gains|immunity to Warp effects.|//ヒュージハーミット
True form evolution gains improved defense!|Also gains Surge Attacks and Barrier Break!|＠|＠|True form evolution gains improved defense!|Also gains Surge Attacks and Barrier Break!|＠|//ジュピターキング
True Form evolution gains Resistance|vs. Traitless, and may sometimes|Knockback enemies!|＠|True Form evolution gains Resistance|vs. Traitless, and may sometimes|Knockback enemies!|//モーデン元帥
True Form evolution gains improved attack|and defense! Also lower deployment cost!|＠|＠|True Form evolution gains improved attack|and defense! Also lower deployment cost!|＠|//ハイドゥ
La forma final solo ataca a álienes,|pero tiene una defensa y un poder de ataque|mucho mayores y resiste a penalizaciones.|＠|La forma final solo ataca a álienes,|pero tiene una defensa y un poder de ataque|mucho mayores y resiste a penalizaciones.|			//呪術師デスピエロ
La forma final es más fuerte contra|enemigos negros. ¡También gana|Matamastodondes!|＠|La forma final es más fuerte contra|enemigos negros. ¡También gana|Matamastodondes!|			//にゃんぷきん
La forma final obtiene escudo de oleadas|y es inmune a las oleadas.|＠|＠|La forma final obtiene escudo de oleadas|y es inmune a las oleadas.|＠|			//ハロウィンねねこ
＠|＠|＠|＠|＠|＠|＠|			//ウィンディスイート
＠|＠|＠|＠|＠|＠|＠|			//デビルサンディア
＠|＠|＠|＠|＠|＠|＠|			//おでん
＠|＠|＠|＠|＠|＠|＠|			//光の神徒ヴァルキリー
＠|＠|＠|＠|＠|＠|＠|			//神徒ブリュンヒルデ
＠|＠|＠|＠|＠|＠|＠|			//神徒スルズ
＠|＠|＠|＠|＠|＠|＠|			//豊穣の女神フレイヤ
＠|＠|＠|＠|＠|＠|＠|			//軍神オーディン
La forma final se mueve más rápido|y es capaz de causar réplicas|y sobrevivir a un golpe mortal.|＠|La forma final se mueve más rápido|y es capaz de causar réplicas|y sobrevivir a un golpe mortal.|			//おかめはちもくネコ
La forma final tiene mucho más|poder de ataque.|＠|＠|La forma final tiene mucho más|poder de ataque.|＠|			//ボンボンネコ
La forma final tiene más velocidad de|ataque, un área de ataque más amplia|y puede ralentizar a enemigos no metálicos.|＠|La forma final tiene más velocidad de|ataque, un área de ataque más amplia|y puede ralentizar a enemigos no metálicos.|			//見習いスニャイパー
