-1,-1,-1,					//マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
-1,								//マップパターン 0～
60,0,31,100,31,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,8500,13,10,5000,6,100000,-1,    //41グリーンランド
65,0,32,90,33,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,8000,13,10,5000,3,3,-1,   //42ニューヨーク
60,0,3,100,3,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,8500,13,10,5000,6,105000,-1,  //43NASA
62,0,48,99,47,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,7000,13,10,5000,0,3,-1,   //44バミューダ
60,0,30,100,30,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,8500,13,10,5000,5,1,-1,   //45ブラジル
75,0,31,80,4,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,6500,1,1,5500,13,10,4500,11,1,3000,6,125000,-1,    //46浮遊大陸
80,0,49,0,49,100,1119,1,-2,-2,-2,-2,-2,-2,-2,1,7500,1,1,4000,13,10,2500,12,1,500,6,150000,-1,    //47月（世界マップ１章）
-1,

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		使わない 5  -2
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0