35|Barrieren fallen nur bei|Angriffen mit mehr Kraft als|die Schildabwehr.|Schick deine stärksten Katzen|in die härtesten Kämpfe!|＠|
36|Target is closing in.|You will defeat it.|＠|＠|＠|＠|
36|Eva 03 is a total loss.|Designate it the 9th Angel.|＠|＠|＠|＠|
37|Our future depends|on defeating the Angels.|＠|＠|＠|＠|
37|Get in the Eva,|or get out of here.|＠|＠|＠|＠|
36|All personnel to battle stations.|＠|＠|＠|＠|＠|
37|All personnel to battle stations.|＠|＠|＠|＠|＠|
36|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
37|If this doesn't work,|there's always the Cats.|＠|＠|＠|＠|
14|Nutze zusätzliche Katzamine|für bestimmte Blitzlevel|in den legendären Leveln!|Katzamin-Level verfügbar!|＠|＠|
38|Evangelion Unit 13.|You will pilot it.|＠|＠|＠|＠|
38|All the tools have|been gathered.|＠|＠|＠|＠|
38|We are rewriting|Seele's scenario.|All Cats are simply|means to that end.|＠|＠|
39|Tippe auf den Schalter auf der|Kartentitelauswahl, um nur|empfohlene Level anzuzeigen, die|noch nicht abgeschlossen wurden!|＠|＠|
40|Tippe & halte das Symbol einer|Einheit, um Informationen über ihre|Fähigkeiten anzuzeigen!|＠|＠|＠|
41|Drücke lang auf die Teamauswahl-|Schlachtfläche, um das im letzten|Lvl. siegreiche Team auszuwählen.|＠|＠|＠|
42|Kampfkatzen-Offiziersklub Gold|Mitglieder können Beschleuniger|unbegrenzt nutzen! Somit|kann das Kampftempo|verdreifacht werden!|＠|
43|Increase the population of glasses-|wearers in the Cat Army!|＠|＠|＠|＠
43|I'll create a space for training.|Activate Training Room 222!|＠|＠|＠|＠
43|The Training Room is set to |virtual mode, so you can|let loose and fight hard.|＠|＠|＠
7|Eine Woche limitierter |Events können auf dem |Event-Kalender geprüft werden.|＠|＠|＠
7|Du kannst wählen, ob du|eine Benachrichtigung erhältst,|sobald ein Event begonnen hat.|＠|＠|＠
44|Eine Beschwören-Einheit ist nur|einzeln einsetzbar. Tippe bei aktiver|Einheit aufs Symbol um einen Geist|auf deine Feinde zu hetzen! Wichtig:|Strebe den perfekten Zeitpunkt an!|＠
45|um die Feinde darin zu sehen. Du|Tippe auf den Namen eines Levels|musst das Level mind. 1x spielen.|＠|＠|＠
46|Hast du alle 1x-Levelbelohnungen?|Tippe auf den Namen eines Levels|und sieh, ob du die Belohn. hast.|＠|＠|＠
47|Indem du auf einen Schatz in der|Schatzliste doppeltippst, gelangst|du zu dem Level, wo du diesen|Schatz sammeln kannst.|＠|＠
56|Öffne Illusionskarten in|Legenden!|Schau dir das an!|＠|＠|＠
57|Öffne Illusionskarten in|Legenden!|Schau dir das an!|＠|＠|＠
58|Öffne Illusionskarten in|Legenden!|Schau dir das an!|＠|＠|＠
59|Öffne eine Illusionskarte!|Tippe auf „Start!“ und sieh|ganz oben in der Levelliste nach!|＠|＠|＠
60|Öffne eine Illusionskarte!|Tippe auf „Start!“ und sieh|ganz oben in der Levelliste nach!|＠|＠|＠
61|Öffne eine Illusionskarte!|Tippe auf „Start!“ und sieh|ganz oben in der Levelliste nach!|＠|＠|＠
62|Weitere Informationen zu|Willkommen-zurück-Missionen findest|du auf der Registerkarte Missionen!|Lass sie dir nicht entgehen!|＠|＠
48|Katzenkrall-Meisterschaften Rang 2|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
49|Katzenkrall-Meisterschaften Rang 3|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
50|Katzenkrall-Meisterschaften Rang 4|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
51|Katzenkrall-Meisterschaften Rang 5|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
52|Katzenkrall-Meisterschaften Rang 6|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
53|Katzenkrall-Meisterschaften Rang 7|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
54|Katzenkrall-Meisterschaften Rang 8|könnte eine gute Herausforderung|sein. Gehe ins Katzenkrallendojo|und probiere es aus!|＠|＠
55|Arena des Schicksals|verfügbar im|Katzenkrallendojo!|＠|＠|＠
63|Arena des Schicksals|verfügbar im|Katzenkrallendojo!|＠|＠|＠
64|Arena des Schicksals|verfügbar im|Katzenkrallendojo!|＠|＠|＠
