17|미래편은 간단하지 않다냥|이길 수 없을 때는 세계편 클리어 후에|강력한 아군을 손에 넣어 재도전하자냥!|＠|＠|＠
18|세계편과 미래편에서는|획득할 수 있는 보물이 서로 다르니|모두 다 모아서 파워 업하자냥!|＠|＠|＠
18|미래편을 클리어하면|사용 가능한 냥콤보의 수가|엄청 늘어날 거다냥!|＠|＠|＠
19|적 캐릭터 도감에서|적들의 프로필을|볼 수 있다냥|＠|＠|＠
20|같은 스테이지에서만 싸우면|받을 수 있는 경험치가|줄어드니 주의하자냥!|＠|＠|＠
20|좀처럼 이길 수 없을 때는|한번 클리어했던 스테이지에서|경험치를 벌자냥!|＠|＠|＠
20|EX캐릭터인 「신」에게|고양이 통조림을 바치면|여러 기적을 불러일으켜 준다냥|위험할 때 써보면 많은 도움을|받을 수 있을 거다냥!|＠
21|캐릭터 편성에서|마음에 드는 캐릭터를|전투에 출진|시킬 수 있다냥!|＠|＠
22|각지에 잠들어 있는 보물을 수집해서|특수효과를 발동!|고품질일수록 보물의|효과는 절대적이다냥♪|＠|＠
23|미래편은 전부 스코어보상 스테이지다냥!|높은 스코어를 받을수록|좋은 보상을 받을 수 있다냥!|＠|＠|＠
23|발동에 필요한 캐릭터가|모인 냥콤보는|냥콤보 도감에 등록된다냥!|＠|＠|＠
24|고양이 도령 아이템을 쓰면|일 고양이의 레벨을 최대 MAX 상태에서|스테이지를 시작할 수 있다냥!|클리어하기 어려운 스테이지에서는|한번 써보는 것도 좋을 거다냥!|＠
24|통솔력은 시간이 지나면 회복된다냥♪|다 써버렸다면|잠시 기다렸다가 다시 플레이하자냥!|＠|＠|＠
24|전력 아이템인 「연구력」은|레벨을 올리면 캐릭터의 재생산에 걸리는|시간을 단축해준다냥|＠|＠|＠
24|전투 중에 머니를 생산하는|일 고양이의 존재는 중요하다냥!|파워 업 화면에서|든든하게 업그레이드해놓자냥!|＠|＠
24|전투개시부터 10초 이내면|이탈해도 통솔력은 줄어들지 않는다냥!|선택했던 아이템도 돌아오니|안심하라냥!|＠|＠
24|레벨 업에 필요한 경험치는|스테이지를 공략하는 것 이외에도|아이템 샵에서 구입할 수 있다냥|빨리 레벨 업 시키고 싶을 땐|구입해도 괜찮을 거 같다냥|＠
24|냥코대전쟁의 세이브 데이터는|어플 본체에 저장된다냥!|어플을 그냥 지워 버리면|세이브 데이터의 복구는|불가능해진다냥!|＠
24|냥코 도감에서 각 캐릭터의|페이지를 처음 열었을 때|아주 조금이지만 고양이 통조림을|받을 수 있다냥~ 냥코 친구들을 늘려|고양이 통조림을 모으자냥~♪|＠
27|냥콤보 도감 화면에서는|사용할 수 있는 콤보만 표시된다냥|냥코 친구들이 늘어나면 콤보도 점점|많아질 거다냥!|＠|＠
27|냥콤보 도감에서|표시되는 냥콤보의|이름을 더블 탭하면|냥콤보가 자동으로|세팅돼서 편하다냥~|＠
24|트레저 레이더를 쓰면|해당 스테이지의 아이템이나 보물을|100% 획득할 수 있다냥!|잠들어있는 보물을 찾아내는 데에는|아주 좋은 아이템이다냥!|＠
24|타이틀 화면 왼쪽 위에 있는 문의 코드는|반드시 메모＆스크린샷으로|소중히 보관해 달라냥!|예부터 유비무환이라 하지않냐냥!|＠|＠
24|캐릭터 설명 상자의|오른쪽 아래를 탭하면|캐릭터의 효과와 능력을|확인할 수 있다냥!|＠|＠
24|야옹컴 아이템은|오토 플레이해주는 멋진 아이템이다냥!|단, 고양이 지능이라 별로 기대는...|＠|＠|＠
24|스피드 업 아이템은|전투의 속도를 두 배로 높여주는|편리한 아이템이다냥!|단, 보상 스테이지의 스코어에는|영향이 없다고 한다냥|＠
24|스냥이퍼 아이템은|가~끔 공격할 때|적을 넉백 시킬 수 있다냥!|냥코성의 내구력과 비례하여|데미지도 높아진다냥!|＠
24|고양이 박사 아이템은|스테이지 클리어 시에 받을 수 있는|경험치를 늘려준다냥!|경험치를 많이 받을 수 있는|스테이지에서 쓰면 아주 좋다냥!|＠
24|「원거리 공격」능력은|멀리 있는 상대를 공격할 수 있지만|적이 가까이 오면 저항할 수 없다냥|방패가 되어줄 냥코를 잘 이용하자냥!|＠|＠
25|통솔력 회복 알림 푸시는|옵션 화면에 있는|「통솔력 알림」 버튼으로|ON, OFF할 수 있다냥|＠|＠
26|레어 티켓은 고양이 통조림을 쓰지 않고|레어 뽑기를 돌릴 수 있는 티켓!|레어 티켓은 가끔씩 로그인 보너스나|공식 페이스북 이벤트, 그 외 이벤트 |보수로 받을 수 있다냥!|＠
26|코스트가 저렴한 냥코를|많이 많이 출격해서|밀리지 않도록 하면|승리의 빛을 볼 수 있을 거다냥!|＠|＠
27|세계편의 각 장을 클리어하면|좀비화된 스테이지가 나타나는|경우가 있다냥|지역별 전 스테이지 클리어로|보물 출현율이 UP 된다냥♪|＠
27|세계편 각 장의 모든 좀비 |스테이지를 클리어할 때마다|통솔력의 상한이 UP! |모두 도전해보라냥~!|＠|＠
27|좀비에게 습격 당한 세계편|스테이지를 클리어하면|고양이 통조림을 받을 수 있다냥|＠|＠|＠
27|특정 캐릭터들을 조합하면|냥콤보가 발동해서|전투를 유리하게 진행시킬 수 있다냥!|＠|＠|＠
27|장이 달라져도 보물의 효과는|계속 이어진다냥!!|이전 장의 보물을 수집하는 것도|강해지기 위한 하나의 수단이다냥!|＠|＠
27|최고급 보물을 전부 모으면|냥코들의 파워는|몇 배로 늘어난다냥!|아무리 해도 이길 수 없을 때는|최고급 보물을 모아보자냥!|＠
27|공격력 다운 스킬을 가졌거나|체력이 없어도 생존할 수 있는|적들이 있는 거 같다냥|＠|＠|＠
27|쥐도 궁지에 몰리면 고양이를 문다!|그런 능력을 가진 적이 있는 거 같다냥|＠|＠|＠|＠
27|일부 스테이지를 클리어하면|추가 스테이지가 발생하는|경우가 있다냥|전부 클리어하면|뭔가 좋은 일이 있을지도 다냥|＠
27|레벨 업으로 모습이 바뀌어도|캐릭터 편성 화면에서|캐릭터의 오른쪽 밑에 있는|화살표 마크를 터치하면|진화 전 모습으로 돌아간다냥|＠
27|트레저 페스티벌이나|게릴라 이벤트 개최 중일 때에는|타이틀 화면의 말풍선으로|안내하고 있으니 잘 체크하는 거다냥!|＠|＠
27|캐릭터 편성 화면의|출진 슬롯은 고양이 통조림으로|구입할 수 있다냥|자주 쓰는 편성이 많다면|구입해보는 것도 좋을 것 같다냥|＠
27|캐릭터 편성 화면에서|편집 중인 출진 슬롯을|다른 슬롯으로 복사할 수 있다냥|＠|＠|＠
27|에이리언에 엄청 강해질 수 있는|보물이 미래 세계에|흩어져있다고 들었다냥|＠|＠|＠
27|「좀비 킬러」능력을|가진 냥코가 좀비를 쓰러트리면|좀비가 부활하지 못한다냥|＠|＠|＠
28|캐릭터 편성 화면에서|슬롯의 아이콘을|더블탭하면 그 캐릭터의|표시 위치까지 이동할 수 있다냥!|한번 해보는 거다냥~!|＠
29|적 도감에서는 적의 특성과 |특수능력 등을 볼 수 있다냥!|처음 보는 적이 출현했을 때에는|한번 체크해 보는 거다냥!|＠|＠
30|가마토토를 탐험 시키면|XP나 통조림을 주워 올 때가 있다냥|일단 탐험에 보내고 편안히 기다리자냥!|＠|＠|＠
30|가마토토의 탐험 시간은|고양이 드링크를 사용하여 단축시킬 수|있다냥 빨리 돌아왔으면 좋겠을 때는|한번 써보는 게 좋을 거다냥~|＠|＠
30|「냥코대원」은 탐험할 때|발굴 아이템을 발견하기 쉽게|서포트 해주는 캐릭터다냥|＠|＠|＠
31|개다래나무의 씨앗을 5개 모으면|개다래 열매로 성장시킬 수 있다냥|조금 조금씩 모으다 보면 금방이다냥|＠|＠|＠
31|「개다래 씨앗」과 「개다래 열매」 는|냥코를 더욱 성장시킬 수 있는|파워를 가지고 있다냥|각 요일마다 출현하는 스테이지를|클리어해서 많이 많이 모으는 거다냥!|＠
14|냥코성 개발에 필요한 재료는|후반부의 레전드 스토리를 |클리어할수록 획득하기 쉽다냥!|＠|＠|＠
14|같은 레전드 스토리여도|스테이지의 레벨이 높은 편이|냥코성 개발에 쓰이는 재료를|획득하기 쉽다냥!|＠|＠
27|냥코성 개발에 필요한 재료는|레전드 스토리 클리어로|모을 수 있다냥!|＠|＠|＠
27|가마토토 대원을 탈퇴시키면|냥코성 개발을|도와주는 조수로|채용할 수 있다냥|＠|＠
27|「조수」는 냥코성을|개발할 때 필요하다냥|가마토토를 탐험시키면|가끔씩 데려온다냥|＠|＠
32|우주편은 쉽지 않다냥|이길 수 없을 때에는 미래편을|클리어해 보물을 모은 후 싸우자냥!|＠|＠|＠
32|미래편과 우주편에서|에이리언에 효과적인 보물을|모을 수 있다냥!|보물을 모아 파워 업이다냥!|＠|＠
33|우주편을 클리어하면|뭔가 받을 수 있는 것 같긴 한데|그게 뭔지는 전혀 모른다냥!|너무 궁금하다냥!|＠|＠
34|「워프」능력을 가진 적의|공격을 맞으면 앞쪽 혹은|뒤쪽으로 워프당한다냥!|워프 공격이 듣지 않는 냥코를|데려가면 좋을 거다냥!|＠
35|「베리어」를 가진 적에게는|베리어의 강도보다 더 센 공격을 가하지|않으면 데미지를 줄 수 없다냥!|강해 보이는 냥코를 데려가면|좋을 거다냥!|＠
36|목표는 접근 중이다.|네가 쓰러트려라|＠|＠|＠|＠
36|에반게리온 3호기는|현 시간부로 파기.|감시대상물을 제9사도로 인식한다|＠|＠|＠
37|사도를 쓰러뜨리지 못하면|우리에겐 미래는 없어|＠|＠|＠|＠
37|싸우려면 빨리 해라.|아니면 돌아가!|＠|＠|＠|＠
36|전원 제1종 전투 배치|＠|＠|＠|＠|＠
37|전원 제1종 전투 배치|＠|＠|＠|＠|＠
36|안 될 경우|냥코를 써야지|＠|＠|＠|＠
37|안 될 경우|냥코를 써야지|＠|＠|＠|＠
14|스페셜 스테이지에는|고양이 드링크를 소비해서|게릴라 스테이지에 도전할 수 있는|고양이 드링크 스테이지가 있다냥|＠|＠
38|에반게리온 13호기|13호기와 그 파일럿의 기체|＠|＠|＠|＠
38|이것으로 도구는|모두 갖춰졌다|＠|＠|＠|＠
38|제레의 시나리오를|우리가 다시 쓰자|모든 고양이들은|이것을 위한 도구일 뿐|＠|＠
39|아직 클리어하지 않은 스테이지와|추천 스테이지만을 표시해주는|편리한 스위치를 써보자냥~|＠|＠|＠
40|전투 중에 캐릭터의|아이콘을 길게 누르면|캐릭터의 특징을 볼 수 있다냥|＠|＠|＠
41|스테이지 선택 화면에서 편성 버튼을|길게 누르면 지난번 스테이지 클리어 시|사용한 편성으로 변경 가능하다냥|＠|＠|＠
42|냥코 클럽 골드 회원은 스피드 업을|무제한으로 사용할 수 있다냥|게다가 스피드 업 아이템을 |추가로 사용하면 전투 속도가 |3배속이 된다냥|＠
43|냥코 군단의|안경 인구를 늘리자|＠|＠|＠|＠
43|그럼 훈련용 공간을 만들게|트레이닝 룸 222호실, 기동!|＠|＠|＠|＠
43|트레이닝 룸은|가상 전투 모드로 해뒀으니까|마음껏 싸워도 OK야|＠|＠|＠
7|이벤트 일정에서는|일주일간의 기간 한정 이벤트 정보를|체크할 수 있다냥|＠|＠|＠
7|이벤트 일정에서|알림 설정을 한 이벤트는|개최 시간에 알림이 온다냥~|＠|＠|＠
44|「소환」 능력을 가진 캐릭터는|동시에 1개만 출격 가능하다냥|출격 중에 아이콘을 탭하면|적을 공격하는 정령을 소환할 수 있다냥|사용하는 타이밍이 중요하다냥~|＠
45|도전한 적 있는 스테이지는|스테이지 이름을 탭하면|출현하는 적을 확인할 수 있다냥!|＠|＠|＠
46|1번만 획득 가능한 보수는|스테이지 이름을 탭하면|획득 여부를 확인할 수 있다냥!|＠|＠|＠
47|보물 리스트에 표시된|보물을 더블 탭하면|해당 보물을 획득할 수 있는|스테이지로 이동한다냥|＠|＠
56|「레전드 스토리」에서|환상의 지도를 열어볼 수 있다냥|지금 바로 확인해보자냥!|＠|＠|＠
57|「레전드 스토리」에서|환상의 지도를 열어볼 수 있다냥|지금 바로 확인해보자냥!|＠|＠|＠
58|「레전드 스토리」에서|환상의 지도를 열어볼 수 있다냥|지금 바로 확인해보자냥!|＠|＠|＠
59|환상의 지도를 열어볼 수 있다냥|전투 개시 버튼을 탭 하면|리스트 가장 위쪽에 지도가 있다냥|＠|＠|＠
60|환상의 지도를 열어볼 수 있다냥|전투 개시 버튼을 탭 하면|리스트 가장 위쪽에 지도가 있다냥|＠|＠|＠
61|환상의 지도를 열어볼 수 있다냥|전투 개시 버튼을 탭 하면|리스트 가장 위쪽에 지도가 있다냥|＠|＠|＠
62|냥코 미션에서|「컴백 미션」의|내용을 확인할 수 있다냥!|기간 한정이니 주의하자냥!|＠|＠
48|냥코도 승단 시험 2단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
49|냥코도 승단 시험 3단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
50|냥코도 승단 시험 4단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
51|냥코도 승단 시험 5단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
52|냥코도 승단 시험 6단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
53|냥코도 승단 시험 7단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
54|냥코도 승단 시험 8단에서|실력을 측정해보는 것도|좋을 것 같다냥|냥코 도장에서 도전 가능하다냥!|＠|＠
55|하이퍼 랭킹의 방이|냥코 도장에서 개최 중이다냥!|확인해보자냥!|＠|＠|＠
63|하이퍼 랭킹의 방이|냥코 도장에서 개최 중이다냥!|확인해보자냥!|＠|＠|＠
