2|1|Il faut de l’argent pour faire de l’argent !
2|1|Vise juste un petit peu plus à gauche.
2|1|Tu vas devenir encore plus doué qu’un Chat numérique.
2|2|La réponse est dans tes rêves.
2|2|Ça arrive... avec 30 minutes de retard.
2|2|Si tu surveilles ta gauche, ça viendra de la droite.
2|3|Tu vas enfin avoir cette promotion.
2|3|Il y a un trésor caché dans ton placard.
2|3|Attends une promo pour acheter des unités spéciales.
2|4|N’oublie pas de changer de mot de passe tous les mois.
2|4|Prends exemple sur l’esprit aventureux de Gamatoto !
2|4|Tu vas peut-être devoir revenir chez maman.
2|5|Ton amulette porte-bonheur se trouve sur ta gauche.
2|5|Affronte l’avenir et marche fièrement vers lui !
2|5|L’hésitation... c’est la défaite.
2|6|Un héros local deviendra ton ami.
2|6|Tes voyages vont très bien se passer.
2|6|Détends-toi et prends confiance en toi.
2|7|Fais juste de ton mieux, d’accord ?
2|7|Ne cède pas à la violence inutile !
2|7|Toutou t’aimera toujours.
2|8|Ne taquine pas les animaux sauvages, ou ils te mordront.
2|8|Pour une peau saine, ne néglige pas le sommeil.
2|8|N’oublie pas le vaccin contre la grippe !
2|9|Plus d’attaques de zone ne font jamais de mal.
2|9|Va main dans la main avec la personne de ton cœur.
2|9|Dis oui. Qui sait ce qui pourrait se passer ?
3|0|Tout dépend de tes efforts.
3|0|Le vrai bonheur se trouve en 2 dimensions.
3|0|Pas grand-chose à dire aujourd’hui.
3|1|La réponse pourrait être dans tes vieux cahiers.
3|1|Tu penses trop aux Chats pour avoir les idées claires.
3|1|Laisse le Dieu des Chats s’en occuper.
3|2|Essaie de faire la queue à l’autre entrée.
3|2|La chance... se trouve dans l’autre hémisphère.
3|2|Lance le signal et il apparaîtra !
3|3|Pas maintenant. Attends deux ans.
3|3|Ouvre une Chapsule pour connaître ton destin.
3|3|Ce Chat si mignon sera bientôt en promo.
3|4|Tu trouveras ce que tu cherches. Mais d’occasion.
3|4|Ce que tu désires se vend aux enchères aujourd’hui.
3|4|Tu trouveras ça dans une boutique d’occasions !
3|5|Tu auras peut-être une augmentation... l’an prochain.
3|5|Tu es parfaitement Feng Shui en ce moment.
3|5|Plus de points et la victoire sera assurée.
3|6|Tu vas te retrouver dans un bouchon de 100 km.
3|6|Ta chance se trouve dans un château conquis.
3|6|Guide tes Chats à travers le monde !
3|7|La retraite apportera une victoire future.
3|7|Maîtrise le bon déploiement des unités super rares !
3|7|Il est temps de passer à la forme ultime !
3|8|La douleur, c’est dans la tête.
3|8|Ne mange pas ce que tu trouves par terre.
3|8|N’oublie pas les étirements avant le sport !
3|9|Exprime ton amour pour tes Chats préférés !
3|9|Prends des photos pour te souvenir de cette journée.
3|9|Covoiturer avec tes amis te portera chance.
4|0|Ton prochain rêve va sûrement se réaliser.
4|0|Sans commentaire.
4|0|Fais un vœu si tu vois un Chat errant. Il se réalisera.
4|1|Ton prochain score sera... mauvais.
4|1|Tu vas faire des progrès... en nettoyage.
4|1|L’école que tu rêves d’intégrer va bientôt fermer.
4|2|Aujourd’hui, tu ne verras que le facteur.
4|2|Un guerrier mystérieux va te proposer un défi.
4|2|Ton visiteur est venu... hier.
4|3|Ne laisse pas les Chats prendre les décisions.
4|3|Personne ne veut de ça, même gratuitement.
4|3|Gory va te voler tes meilleurs clients.
4|4|On dira de ton trésor qu’il est légendaire.
4|4|Ce que tu veux est dans la tanière d’un monstre.
4|4|Tout finira par être échangé contre de l’XP.
4|5|Tu vas trouver 20 euros, mais perdre ton porte-monnaie.
4|5|Ne crois pas ce que dit ce courriel d’un étranger.
4|5|Un Chat va voler toutes tes pièces.
4|6|Ces sources chaudes te donneront des démangeaisons.
4|6|Le souvenir que tu as acheté va se casser.
4|6|Si tu y vas, vas-y aujourd’hui.
4|7|Tu vas perdre face à un Hippo.
4|7|Ne prends pas une flèche dans le genou.
4|7|Miss Panneau va détruire ta base féline.
4|8|Ne te mords pas la joue.
4|8|Ton estomac... est tout bizarre...
4|8|Évite le caramel si tu ne veux pas perdre un plombage.
4|9|Ils veulent juste être amis...
4|9|Bientôt, tous tes amis trouveront l’amour.
4|9|Attention à l’ombre du Chat voleur...
5|0|Ton avidité te perdra.
5|0|Le souhait de ton adversaire va se réaliser.
5|0|Ce dont tu as peur est en fait ta meilleure chance !
5|1|Un Toutou va manger tous tes devoirs.
5|1|Tu vas t’endormir pendant que tu révises.
5|1|Tu ne penseras à rien pendant le prochain quiz.
5|2|Je suis... juste derrière toi !
5|2|Miss Panneau en aura bientôt marre d’attendre...
5|2|Celui que tu attends portera un chapeau très laid.
5|3|Ton équipe d’impro va connaître la faillite.
5|3|Un Chat voleur est chez toi en ce moment !
5|3|Les Toutous vont te fuir...
5|4|Ce que tu veux... est au fond de la mer.
5|4|Rien de ce que tu souhaites ne sera perdu.
5|4|Un proche va acheter ce que tu veux.
5|5|N’achète pas ce vase suspect.
5|5|Attention aux dégâts critiques !
5|5|Un Chat du coin va piller ton compte en banque.
5|6|Tu vas te retrouver à la dérive, au milieu de la mer.
5|6|Tu vas te volatiliser vers un royaume ancien.
5|6|Ne te fais pas aspirer par un trou noir !
5|7|Ce que tu donnes, on te le rendra au centuple !
5|7|Tu es la prochaine cible de l’Ours assassin...
5|7|Tu vas perdre, même avec des "Continuer".
5|8|Tu ferais mieux de garder cette idée pour toi.
5|8|Ce drôle d’eczéma sera guéri dans 3 mois.
5|8|Bientôt, ça se mettra à pousser.
5|9|Cette lettre d’amour a été envoyée par erreur...
5|9|Quand tu te cureras le nez, tout deviendra clair.
5|9|Ton flirt ne comprendra qu’un dixième de tes sentiments.
