48|Même sans perforation de bouclier, infliger|une certaine quantité de dégâts à un bouclier|finira par le briser !|＠|＠
48|Si un ennemi avec un bouclier Aku brisé n’est|pas attaqué, son bouclier se réparera !|Détruis le bouclier Aku une autre fois pour|pouvoir à nouveau infliger des dégâts.|＠
49|Tu peux aussi affronter de folles|invasions de boss depuis|la section des niveaux vichamine.|＠|＠
49|Récupère de l'XP et améliore des Chats|efficaces contre les types d'ennemis|de ce niveau et retente ta chance !|＠|＠
49|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
50|Certains lieux mabouls peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
50|Si tu n’arrives pas à terminer un niveau,|essaie de récupérer plus de|trésors pour booster tes unités !|＠|＠
50|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
51|Certains lieux Cyclone peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
51|Gagne contre des ennemis à caractéristique|en choisissant des Chats spécialisés dans|ce type d’ennemi ! Tu deviendras vite un pro !|＠|＠
51|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
52|Certains lieux Cyclone peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
52|Gagne contre des ennemis à caractéristique|en choisissant des Chats spécialisés dans|ce type d’ennemi ! Tu deviendras vite un pro !|＠|＠
52|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
53|Certains lieux Cyclone peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
53|Gagne contre des ennemis à caractéristique|en choisissant des Chats spécialisés dans|ce type d’ennemi ! Tu deviendras vite un pro !|＠|＠
53|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
54|Certains lieux Cyclone peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
54|Gagne contre des ennemis à caractéristique|en choisissant des Chats spécialisés dans|ce type d’ennemi ! Tu deviendras vite un pro !|＠|＠
54|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
55|Certains niveaux à durée limitée peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
55|Récupère de l'XP et améliore des Chats|efficaces contre les types d'ennemis|de ce niveau et retente ta chance !|＠|＠
55|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
56|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
56|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
56|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
57|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
57|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
57|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
58|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
58|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
58|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
59|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
59|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
59|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
60|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
60|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
60|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
61|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
61|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
61|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
62|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
62|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
62|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
63|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
63|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
63|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
64|Les niveaux déments peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
64|Utiliser des objets peut t'aider|à terminer les niveaux balèzes !|Tu peux gagner des objets en|terminant les niveaux quotidiens.|＠
64|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
65|Certains lieux Cyclone peuvent|être joués comme éléments de|la série des niveaux vichamine !|＠|＠
65|Gagne contre des ennemis à caractéristique|en choisissant des Chats spécialisés dans|ce type d’ennemi ! Tu deviendras vite un pro !|＠|＠
65|Augmente le niveau de tes unités dans le|menu Améliorer et tu auras plus de chances|de l'emporter même face à des ennemis balèzes.|＠|＠
66|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
67|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
68|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
69|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
70|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
71|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
72|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
73|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
74|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
75|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
76|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
77|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
78|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
79|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
80|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
81|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
82|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
83|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
84|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
85|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
86|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
87|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
88|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
89|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
90|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
91|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
92|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
93|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
94|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
95|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
96|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
97|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
98|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
99|Cats with Eva Angel Killer are effective|at destroying Eva Angels!||＠|＠
100|Soracte est un Sage résistant|aux debuffs !|Toute unité avec la capacité Fléau des Sages|peut annuler sa résistance aux debuffs !|＠
101|Les niveaux terminés octroient plus d'XP.|Utilise l'XP pour améliorer les unités|et les renforcer !|＠|＠
102|Sire Phoque et Lapro sont des ennemis rouges.|Chat poisson : coût de déploiement élevé|mais efficace contre ennemis rouges.|＠|＠
103|Améliore Efficacité Chadjoint dans|le menu Améliorer pour gagner|de l'argent plus rapidement.|L'argent résout (presque) tous les soucis !|＠
104|Améliore Rentabilité dans le menu Améliorer|pour gagner plus d'argent en éliminant|des ennemis. L'argent, c'est la clé !|＠|＠
105|Chat dragon peut attaquer à distance,|ce qui le rend efficace contre Professeur Ours !|Envoie Chat titan mythique contre Élèfe pour|dominer avec une santé et une défense de fer !|＠
106|Déploie Chat macho et Chat mur à la suite|pour freiner l'avancée ennemie.|Une tactique de base utile à tout moment !|＠|＠
106|Récupérer tous les trésors d'une zone|permet d'obtenir des effets spéciaux !|Consulte la liste des trésors dans le menu|pour connaître tous les effets à débloquer !|＠
107|Déploie des unités pour protéger|Miss Moneko et|Chat jurassique nourrice !|＠|＠
108|Activation occasionnelle des effets critiques.|Déploie plusieurs unités avec un effet critique|pour augmenter les chances d'activation.|Exploite au mieux ton armée pour gagner !|＠
108|Les effets des trésors récupérés dans L'empire|des Chats ch. 1. sont reportés dans ch. 2.|Lentement mais sûrement, transforme|ton humble armée en une force irrésistible !|＠
109|Ne dépense pas tout ton argent,|en prévision des zombies fouisseurs.|＠|＠|＠
109|Ne sous-estime pas les cadavres de zombies...|Économise de l'argent pour|faire face à leur retour !|＠|＠
110|Ne sous-estime pas les cadavres de zombies...|Économise de l'argent pour|faire face à leur retour !|＠|＠
110|Niveau balèze à terminer qui requiert tous les|trésors de L'empire des Chats ch. 1 et ch. 2.|Ramasse-les si tu ne les as pas encore !|＠|＠
111|Déploie Chat macho et Chat mur à la suite|pour freiner l'avancée ennemie.|Si tu as la mémoire courte... retiens que ça !|＠|＠
111|Déploie Chat macho et Chat mur à la suite|pour freiner l'avancée ennemie.|Cette technique te sera toujours utile !|＠|＠
112|Déploie Chat macho et Chat mur à la suite|pour freiner l'avancée ennemie.|Si tu as la mémoire courte... retiens que ça !|＠|＠
112|Déploie Chat macho et Chat mur à la suite|pour freiner l'avancée ennemie.|Cette technique te sera toujours utile !|＠|＠
113|Le boss de ce niveau n'apparaîtra pas|avant que la base ennemie ne soit attaquée.|Gagne du temps et accumule de l'argent|pour affronter la grande menace.|＠
114|Plusieurs unités peuvent infliger des debuffs.|Plus tu en déploies, plus tu as de|chances d'en infliger aux ennemis !|＠|＠
115|Les aliens sont hyper durs à battre|sans les trésors de Vers le futur.|Peux-tu tous les trouver ?|＠|＠
115|Effets des trésors présents dans tous les|niv. : L'empire des Chats ou Vers le futur !|Si tu n'as pas tous les trésors suprêmes,|essaie de tous les trouver !|＠
116|Les zombies creusent le sol pour scinder|tes troupes et exposer ta première ligne.|Économise de l'argent pour répondre|à la menace avec une deuxième vague !|＠
117|Ce niveau est presque impossible sans|tous les trésors de|Vers le futur ch. 2.|＠|＠
117|Économise assez d'argent et contre|les zombies qui creusent le sol pour|surgir près de ta base féline.|＠|＠
118|Ce niveau est ardu sans les trésors suprêmes|de tous les chapitres de Vers le futur.|Utilise les détecteurs de trésor pour|récupérer les meilleurs d'entre eux !|＠
119|Arrête l'avancée ennemie en déployant|rapidement Chat punk et Chat gomme.|Surveille les caract. ennemies et riposte avec|Chastromobile 2.0 ou Chats crevette frite.|＠
120|Les aliens étoilés sont coriaces sans|les trésors de Les Chats du cosmos.|Si tu es arrivé jusqu'ici, tu peux trouver|les trésors ! N'abandonne pas !|＠
121|Détruis les barrières ennemies|avec la capacité brise-barrière !|Utilise Chastronaute de la Marine pour|mener ton armée de Chats à la victoire !|＠
122|Prends des unités à faible coût de|déploiement et utilise-les rapidement|pour ralentir la progression ennemie.|Cette stratégie est essentielle.|＠
122|Les aliens étoilés sont des durs à cuire.|Sans les trésors de Les Chats du cosmos|ch. 2, il n'y a peut-être aucun espoir.|＠|＠
123|Certaines unités annulent la capacité|Téléportation d'un ennemi. Consulte le|menu Organiser et filtre ces unités|pour les ajouter à ton armée de Chats.|＠
123|Les aliens étoilés sont coriaces sans|les trésors de Les Chats du cosmos.|Cherche les derniers trésors !|＠|＠
124|||||＠
124|||||＠
124|Touche le nom d'un niveau pour|consulter la liste des ennemis !|Touche l'icône d'un ennemi|pour obtenir plus de détails !|＠
125||||＠|＠
126||||＠|＠
127|||||
